ÈÕÆÚ,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH,000023.SZ,000619.SZ,000786.SZ,002043.SZ,002066.SZ,002082.SZ,002088.SZ,002162.SZ,002163.SZ,002225.SZ,002271.SZ,002302.SZ,002323.SZ,002333.SZ,002372.SZ,002392.SZ,002398.SZ,002457.SZ,002596.SZ,002641.SZ,002652.SZ,002671.SZ,002694.SZ,002718.SZ,002742.SZ,002785.SZ,002791.SZ,002918.SZ,300117.SZ,300198.SZ,300234.SZ,300374.SZ,300599.SZ,300715.SZ,300737.SZ,600321.SH,600678.SH,603038.SH,603616.SH,603856.SH,603937.SH
2014/12/17,9.9783,0.1153,-2.1652,-3.622,-0.6267,-2.138,1.8519,-1.9608,-3.3046,-1.9851,-1.5821,-0.894,0,-1.7927,1.1364,0.6433,-1.7363,3.0189,-2.5571,-1.9685,0,-3.2075,-2.8409,-5.1273,,,,,-2.5232,0,-1.9293,,,,,-3.1579,1.3239,,,,,0.1265,2.4049,1.2111,2.5954,4.6159,2.1279,3.6312,1.8077,1.3946,2.595,1.8438,2.7124,,0.7935,1.4153,25.5587,3.72,7.3925,1.7642,0.7404,,3.2641,4.0613,6.0628,,,,,1.3252,,1.4212,,,,,7.3678,6.154,,,,,2110482410,3124800000,14032268297,2849968405,2564100000,1873533056,2548264639,3762000000,4597034691,3443224638,7874572966,4204574307,1832860120,3055309236,5824266266,3610240353,3461507695,3091502745,2280325713,4302720000,687136635,1880964969,1087667730,1049572000,,,,,2391372000,2887517922,2056908563,,,,,4345638400,4006405200,,,,,140.4044,22.3935,19.0507,127.9005,-18.9476,21.4836,34.2299,182.0706,-10.5676,51.114,41.2999,19.676,80.2002,36.5378,21.0116,48.8082,21.0816,32.2465,59.1652,17.7098,72.0126,37.059,32.0023,48.0434,,,,,39.1944,38.0269,80.4845,,,,,58.0581,834.7693,,,,,6.0227,1.3623,4.0587,3.8689,5.7876,2.0342,1.9558,6.5365,5.7204,3.3683,8.9343,2.3309,2.7573,2.3706,3.4097,3.0605,2.9362,2.1589,2.5609,2.1177,4.6131,3.5168,2.875,14.7156,,,,,1.8836,3.191,9.3931,,,,,2.0223,66.8338,,,,,1.9733,0.7711,2.3031,2.3845,1.3753,0.2033,2.8835,4.4022,1.4011,2.5739,3.849,0.9299,7.5354,2.9747,3.0724,5.6985,2.6939,2.9526,2.0836,1.4743,1.7653,4.8506,1.6755,13.3948,,,,,1.7199,5.323,13.1802,,,,,5.8343,123.3309,,,,
2014/12/18,3.8133,0,-0.123,2.1242,1.8018,0.5958,2.3715,-1.2222,0.1486,0,0.2772,-0.1933,0,-0.873,1.388,-0.9943,-0.5522,-1.8315,-0.4686,-1.3052,0,-0.6823,0,-2.646,,,,,-0.6812,0,-1.2459,,,,,-1.6304,-1.8293,,,,,11.144,,1.1272,1.969,5.051,1.6357,4.8417,1.3233,0.9597,1.788,1.4271,2.1658,,0.7916,2.0109,8.688,2.5644,7.7438,1.4639,0.6346,,1.6703,2.7925,4.2476,,,,,0.9282,,1.4588,,,,,3.6505,5.2252,,,,,2190961030,3124800000,14015015508,2910506950,2610300000,1884696113,2608697793,3716020000,4603865352,3443224638,7896398280,4196446909,1832860120,3028635901,5905105388,3574343077,3442393903,3034881816,2269640025,4246560000,687136635,1868131875,1087667730,1021800000,,,,,2375082000,2887517922,2031281505,,,,,4274785600,3933117300,,,,,145.7584,22.3935,19.0273,130.6173,-19.289,21.6116,35.0417,179.8453,-10.5833,51.114,41.4144,19.638,80.2002,36.2188,21.3032,48.3229,20.9652,31.6559,58.888,17.4786,72.0126,36.8061,32.0023,46.7722,,,,,38.9274,38.0269,79.4818,,,,,57.1115,819.4991,,,,,6.2523,1.3623,4.0537,3.951,5.8919,2.0463,2.0022,6.4567,5.7289,3.3683,8.959,2.3264,2.7573,2.35,3.457,3.0301,2.92,2.1193,2.5489,2.09,4.6131,3.4928,2.875,14.3262,,,,,1.8708,3.191,9.2761,,,,,1.9893,65.6112,,,,,2.0485,0.7711,2.3003,2.4351,1.4001,0.2046,2.9519,4.3483,1.4031,2.5739,3.8596,0.9281,7.5354,2.9487,3.1151,5.6418,2.679,2.8986,2.0738,1.4551,1.7653,4.8175,1.6755,13.0404,,,,,1.7082,5.323,13.016,,,,,5.7392,121.0748,,,,
2014/12/19,-5.6365,0,1.0669,-2.24,1.8584,-2.0731,-1.5444,1.6873,-2.6706,-5.9494,-0.2488,-2.8405,0,-1.6013,-2.086,-3.9455,-2.6097,-2.1455,-0.6591,-2.238,0,1.472,-2.3392,-5.1282,,,,,-3.4294,0,-2.656,,,,,5.2486,-4.8802,,,,,6.363,,1.2282,2.183,6.9265,2.0692,2.0007,2.9254,1.1677,5.3353,1.5159,3.1839,,1.014,1.2004,12.1334,1.8392,6.5151,1.5884,0.8287,,3.2285,3.494,8.1299,,,,,1.8396,,2.2394,,,,,8.4139,7.1014,,,,,2067467976,3124800000,14164539679,2845311594,2658810000,1845625414,2568409024,3778720000,4480913459,3238374565,7876755498,4077245060,1832860120,2980138929,5781921964,3433318063,3352559082,2969767747,2254680063,4151520000,687136635,1895631362,1062225210,969400000,,,,,2293632000,2887517922,1977329805,,,,,4499152800,3741172800,,,,,137.5428,22.3935,19.2303,127.6915,-19.6475,21.1636,34.5005,182.8798,-10.3007,48.0731,41.3114,19.0802,80.2002,35.6388,20.8588,46.4163,20.4181,30.9767,58.4998,17.0874,72.0126,37.3479,31.2537,44.3736,,,,,37.5924,38.0269,77.3707,,,,,60.1091,779.5058,,,,,5.8999,1.3623,4.097,3.8625,6.0014,2.0039,1.9713,6.5656,5.5759,3.1679,8.9367,2.2604,2.7573,2.3123,3.3849,2.9106,2.8438,2.0739,2.5321,2.0432,4.6131,3.5442,2.8077,13.5915,,,,,1.8067,3.191,9.0297,,,,,2.0937,62.4093,,,,,1.933,0.7711,2.3248,2.3806,1.4261,0.2003,2.9063,4.4217,1.3657,2.4207,3.85,0.9017,7.5354,2.9015,3.0501,5.4192,2.6091,2.8364,2.0602,1.4225,1.7653,4.8884,1.6363,12.3717,,,,,1.6496,5.323,12.6703,,,,,6.0404,115.1661,,,,
2014/12/22,-10,0,-1.7864,-6.383,-7.7324,-5.6452,-0.7843,-9.8451,-5.0305,-4.1723,-3.9623,-3.9867,0,-6.3466,-1.1318,-8.1404,-9.9772,-4.2898,-6.3507,-4.2664,0,-2.5145,-5.0299,-8.6216,,,,,-5.5398,0,-7.7763,,,,,-2.6247,-7.3694,,,,,4.3166,,1.8239,2.7218,4.4688,2.6241,4.8126,3.0331,1.1265,2.5962,2.0707,2.7764,,1.147,1.2445,11.707,5.567,4.3345,2.2061,0.8687,,2.8078,4.5022,6.4699,,,,,1.5578,,2.6421,,,,,8.0949,5.7178,,,,,1860721178,3124800000,13911498775,2663695961,2453220000,1741436883,2548264639,3406700000,4255501653,3103260686,7564653520,3914697084,1832860120,2791000739,5716480770,3153832127,3018067725,2842370656,2111491850,3974400000,687136635,1847965584,1008795918,885822000,,,,,2166570000,2887517922,1823567460,,,,,4381064800,3465470700,,,,,123.7885,22.3935,18.8867,119.541,-18.1282,19.9689,34.2299,164.875,-9.7825,46.0673,39.6745,18.3195,80.2002,33.377,20.6227,42.6379,18.3809,29.6479,54.7847,16.3584,72.0126,36.4088,29.6817,40.5479,,,,,35.5099,38.0269,71.3541,,,,,58.5314,722.0609,,,,,5.3099,1.3623,4.0238,3.616,5.5374,1.8907,1.9558,5.9192,5.2954,3.0357,8.5826,2.1702,2.7573,2.1656,3.3466,2.6736,2.5601,1.9849,2.3713,1.9561,4.6131,3.4551,2.6665,12.4197,,,,,1.7066,3.191,8.3275,,,,,2.0388,57.8101,,,,,1.7397,0.7711,2.2833,2.2286,1.3158,0.189,2.8835,3.9864,1.297,2.3197,3.6975,0.8658,7.5354,2.7174,3.0156,4.9781,2.3488,2.7147,1.9293,1.3618,1.7653,4.7655,1.554,11.305,,,,,1.5583,5.323,11.685,,,,,5.8819,106.6791,,,,
2014/12/23,7.6063,0,-1.2815,-0.5245,-7.533,0.1068,0.7905,-0.6135,-0.1605,0.2809,-2.5389,0.0692,0,1.3032,-3.8384,2.2764,-1.2033,-0.498,-2.5304,1.1957,0,-2.0833,0.2522,1.2718,,,,,0.6015,-10.0119,0,,,,,-6.469,1.9134,,,,,4.6677,,1.2017,1.4938,3.1622,1.2238,4.5141,1.1841,0.9837,2.0747,1.8996,2.1651,,0.7351,1.0654,6.7742,2.2849,2.4042,1.3214,0.3319,,1.513,2.158,4.947,,,,,0.7944,4.2468,1.4657,,,,,3.9312,3.7517,,,,,2002252543,3124800000,13733219956,2649725527,2268420000,1743297392,2568409024,3385800000,4248670993,3111977711,7372590765,3917406217,1832860120,2827373468,5497060296,3225626679,2981751521,2828215424,2058063413,4021920000,687136635,1809466301,1011340170,897088000,,,,,2179602000,2598421968,1823567460,,,,,4097653600,3531778800,,,,,133.2042,22.3935,18.6447,118.914,-16.7626,19.9902,34.5005,163.8635,-9.7668,46.1967,38.6672,18.3322,80.2002,33.812,19.8311,43.6085,18.1598,29.5002,53.3984,16.554,72.0126,35.6503,29.7565,41.0636,,,,,35.7235,34.2197,71.3541,,,,,54.745,735.8768,,,,,5.7138,1.3623,3.9722,3.597,5.1202,1.8928,1.9713,5.8829,5.2869,3.0443,8.3647,2.1717,2.7573,2.1938,3.2181,2.7345,2.5293,1.975,2.3113,1.9795,4.6131,3.3831,2.6732,12.5777,,,,,1.7168,2.8716,8.3275,,,,,1.9069,58.9162,,,,,1.8721,0.7711,2.254,2.217,1.2167,0.1892,2.9063,3.9619,1.2949,2.3263,3.6036,0.8664,7.5354,2.7528,2.8998,5.0914,2.3205,2.7012,1.8805,1.3781,1.7653,4.6662,1.5579,11.4488,,,,,1.5676,4.7901,11.685,,,,,5.5014,108.7203,,,,
2014/12/24,3.6036,0,0.1675,1.9332,2.3422,2.0277,3.451,1.7284,2.8939,3.7815,0.0592,1.1065,0,2.0583,1.0504,10.0159,1.859,2.9029,1.8692,1.3963,0,3.4448,2.7673,6.0894,,,,,1.9432,4.3709,3.5503,,,,,3.17,1.9763,,,,,3.9666,,0.6341,1.2048,2.3403,0.8724,6.8397,0.8054,0.7794,3.0527,1.5157,1.5129,,0.768,0.5917,12.6072,2.1748,3.2966,0.9717,0.2699,,1.763,2.0095,5.0027,,,,,0.9028,3.3064,1.5844,,,,,2.8288,2.317,,,,,2074405788,3124800000,13756223675,2700950450,2321550000,1778647072,2657044316,3444320000,4371622886,3229657540,7376955828,3960752344,1832860120,2885569834,5554802526,3548702165,3037181517,2910315771,2096531888,4078080000,687136635,1871798473,1039326942,951715000,,,,,2221956000,2711995378,1888309500,,,,,4227550400,3601576800,,,,,138.0043,22.3935,18.6759,121.2129,-17.1553,20.3956,35.6911,166.6957,-10.0494,47.9437,38.6901,18.535,80.2002,34.5079,20.0394,47.9762,18.4973,30.3566,54.3965,16.7852,72.0126,36.8784,30.58,43.5641,,,,,36.4177,35.7154,73.8874,,,,,56.4805,750.4198,,,,,5.9197,1.3623,3.9789,3.6666,5.2402,1.9311,2.0393,5.9846,5.4399,3.1594,8.3697,2.1958,2.7573,2.2389,3.2519,3.0084,2.5763,2.0323,2.3545,2.0071,4.6131,3.4996,2.7472,13.3436,,,,,1.7502,2.9971,8.6232,,,,,1.9673,60.0806,,,,,1.9395,0.7711,2.2578,2.2598,1.2452,0.193,3.0066,4.0304,1.3324,2.4142,3.6057,0.8759,7.5354,2.8094,2.9303,5.6014,2.3637,2.7796,1.9157,1.3974,1.7653,4.827,1.6011,12.146,,,,,1.5981,4.9994,12.0999,,,,,5.6758,110.8689,,,,
2014/12/25,5.3512,0,4.4732,1.0345,1.99,0.523,-1.8196,0.6068,1.4062,-2.1592,8.8757,1.9152,0,0.1681,6.5835,2.0954,2.7061,1.3619,0.8155,0.4237,0,-0.7835,0.4896,0.468,,,,,0.5865,-1.1421,2.0714,,,,,5.0279,0.5814,,,,,4.4449,,1.2044,1.1795,1.6054,1.0026,3.4786,0.7604,0.7419,6.0582,2.6776,2.0858,,0.5322,1.3935,31.7833,1.6006,3.6124,1.0798,0.348,,1.4871,2.1883,4.0663,,,,,0.8937,1.9872,1.3311,,,,,4.4321,2.5566,,,,,2185410780,3124800000,14371573145,2728891316,2367750000,1787949620,2608697793,3465220000,4433098833,3159921345,8031715221,4036608066,1832860120,2890419531,5920503316,3623060809,3119370822,2949950422,2113628988,4095360000,687136635,1857132079,1044415446,956169000,,,,,2234988000,2681020812,1927424483,,,,,4440108800,3622516200,,,,,145.3892,22.3935,19.5113,122.4668,-17.4967,20.5022,35.0417,167.7072,-10.1907,46.9084,42.1241,18.89,80.2002,34.5659,21.3587,48.9815,18.9979,30.77,54.8401,16.8563,72.0126,36.5894,30.7297,43.7679,,,,,36.6313,35.3074,75.418,,,,,59.3203,754.7827,,,,,6.2365,1.3623,4.1569,3.7045,5.3444,1.9412,2.0022,6.0209,5.5164,3.0912,9.1125,2.2378,2.7573,2.2427,3.466,3.0714,2.646,2.06,2.3737,2.0156,4.6131,3.4722,2.7607,13.406,,,,,1.7605,2.9628,8.8018,,,,,2.0663,60.4299,,,,,2.0433,0.7711,2.3588,2.2832,1.27,0.1941,2.9519,4.0549,1.3511,2.3621,3.9258,0.8927,7.5354,2.8142,3.1232,5.7187,2.4276,2.8175,1.9313,1.4033,1.7653,4.7892,1.6089,12.2028,,,,,1.6075,4.9423,12.3505,,,,,5.9612,111.5135,,,,
2014/12/26,0.6984,0,0.9604,1.0239,-1.1707,0,-1.6988,1.2063,-1.0786,-0.6897,0.2174,3.4228,0,-0.1678,0.13,-2.5478,-0.7966,0.1919,10.0101,1.6878,0,-1.1846,-1.3398,0.2603,,,,,-1.0204,-2.8241,-1.1197,,,,,-1.0638,-1.6378,,,,,3.0599,,0.9053,2.2669,2.1106,1.1811,1.9242,1.4889,0.7894,2.1481,1.7369,3.1406,,0.5566,1.4566,15.9126,1.9887,3.794,3.1754,0.5501,,1.9502,2.727,2.3535,,,,,0.9905,2.3529,1.4083,,,,,5.4161,3.3983,,,,,2200673966,3124800000,14509595456,2756832183,2340030000,1787949620,2564380147,3507020000,4385284208,3138128784,8049175471,4174773845,1832860120,2885569834,5928202280,3530753527,3094522892,2955612515,2325205600,4164480000,687136635,1835132489,1030422060,958658000,,,,,2212182000,2605305205,1905843803,,,,,4392873600,3563187900,,,,,146.4046,22.3935,19.6987,123.7207,-17.2918,20.5022,34.4464,169.7302,-10.0808,46.5849,42.2157,19.5366,80.2002,34.5079,21.3865,47.7336,18.8466,30.829,60.3297,17.1408,72.0126,36.156,30.318,43.8819,,,,,36.2575,34.3103,74.5735,,,,,58.6892,742.4211,,,,,6.2801,1.3623,4.1968,3.7424,5.2819,1.9412,1.9682,6.0935,5.4569,3.0699,9.1324,2.3144,2.7573,2.2389,3.4705,2.9932,2.6249,2.064,2.6113,2.0496,4.6131,3.4311,2.7237,13.4409,,,,,1.7425,2.8792,8.7033,,,,,2.0443,59.4402,,,,,2.0576,0.7711,2.3815,2.3066,1.2551,0.1941,2.9018,4.1038,1.3365,2.3458,3.9343,0.9233,7.5354,2.8094,3.1272,5.573,2.4083,2.8229,2.1246,1.427,1.7653,4.7324,1.5873,12.2346,,,,,1.5911,4.8028,12.2122,,,,,5.8977,109.6871,,,,
2014/12/29,0.1892,0,-0.5153,-3.7162,-2.7641,-1.5609,8.1697,-3.3373,-2.648,-2.9167,-5.2061,0.5191,0,-2.9412,-2.013,1.1619,-1.3589,0.3831,1.8382,-2.2822,0,-2.3976,2.0988,-5.0697,,,,,-1.62,-1.7173,-4.1755,,,,,0,-4.6033,,,,,3.1955,,0.93,2.0284,2.6959,2.1759,3.4106,1.487,0.9479,2.897,2.4453,4.0762,,0.628,1.102,11.7592,1.8354,4.5644,9.517,0.4951,,2.6554,5.0835,5.1222,,,,,0.7302,2.338,2.096,,,,,4.3361,3.0218,,,,,2204836654,3124800000,14434833371,2654382338,2275350000,1760041978,2773881746,3389980000,4269162975,3035131297,7630129460,4196446909,1832860120,2800700133,5808868338,3571778986,3052472550,2966936701,1754130200,4069440000,687136635,1791133309,1052048202,910057000,,,,,2176344000,2560564164,1826265045,,,,,4392873600,3399162600,,,,,146.6815,22.3935,19.5972,119.123,-16.8139,20.1822,37.2605,164.0658,-9.8139,45.2262,40.0179,19.638,80.2002,33.493,20.956,48.2882,18.5905,30.9472,72.733,16.7496,72.0126,35.2891,30.9543,41.6572,,,,,35.6701,33.7211,71.4597,,,,,58.6892,708.245,,,,,6.2919,1.3623,4.1752,3.6034,5.1359,1.9109,2.129,5.8902,5.3124,2.9803,8.6569,2.3264,2.7573,2.1731,3.4006,3.0279,2.5893,2.0719,3.1481,2.0028,4.6131,3.3488,2.7808,12.7595,,,,,1.7143,2.8297,8.3399,,,,,2.0443,56.7039,,,,,2.0615,0.7711,2.3692,2.2208,1.2204,0.191,3.1388,3.9668,1.3011,2.2774,3.7295,0.9281,7.5354,2.7268,3.0643,5.6378,2.3756,2.8337,2.5614,1.3944,1.7653,4.619,1.6207,11.6143,,,,,1.5653,4.7203,11.7023,,,,,5.8977,104.6379,,,,
2014/12/30,-0.2517,10.023,-1.1952,-3.8596,-6.0914,-2.537,-1.3798,-3.4525,0,-3.7196,-7.1796,-2.0013,0,-1.8182,0.729,-2.0818,-3.2561,-0.3817,0.9025,-1.1677,0,0.3071,0,0.3455,,,,,1.6467,-4.1667,2.9542,,,,,4.3011,0.8214,,,,,2.014,7.9169,0.8656,1.9553,3.6696,1.3589,4.4018,1.0452,0.797,1.7123,3.5008,2.7114,,0.4683,0.874,10.0322,1.6244,4.0129,9.2315,0.3284,,1.3834,,2.477,,,,,1.0151,1.7478,1.5365,,,,,8.6686,2.4724,,,,,2199286404,3438000000,14262305482,2551932494,2136750000,1715389750,2735607415,3272940000,4269162975,3548403039,7082314101,4112463788,1832860120,2749778312,5851212640,3497420342,2953080833,2955612515,1769961700,4021920000,687136635,1796633206,1052048202,913201000,,,,,2212182000,2453873991,1880216745,,,,,4581814400,3427081800,,,,,146.3123,24.6381,19.363,114.5253,-15.7897,19.6702,36.7464,158.4014,-9.8139,47.438,37.1448,19.245,80.2002,32.884,21.1088,47.2829,17.9851,30.829,73.3894,16.554,72.0126,35.3975,30.9543,41.8011,,,,,36.2575,32.316,73.5708,,,,,61.2135,714.0622,,,,,6.2761,1.4989,4.1253,3.4643,4.823,1.8625,2.0996,5.6868,5.3124,3.1261,8.0354,2.2799,2.7573,2.1336,3.4254,2.9649,2.505,2.064,3.1765,1.9795,4.6131,3.3591,2.7808,12.8036,,,,,1.7425,2.7118,8.5862,,,,,2.1322,57.1697,,,,,2.0563,0.8483,2.3409,2.1351,1.1461,0.1862,3.0955,3.8299,1.3011,2.3888,3.4617,0.9095,7.5354,2.6772,3.0866,5.5204,2.2982,2.8229,2.5845,1.3781,1.7653,4.6331,1.6207,11.6545,,,,,1.5911,4.5236,12.048,,,,,6.1514,105.4973,,,,
2014/12/31,0.3155,4.3979,1.9355,-0.9124,10.0541,1.8438,-1.6937,2.2989,2.08,2.6746,2.7427,-0.3294,0,-0.3527,3.9474,-1.4663,3.2362,-0.6705,-0.3578,0.8593,0,-0.5102,0,1.2193,,,,,0.5891,-1.8233,0.3587,,,,,-1.2887,1.833,,,,,1.908,10.3853,1.5278,2.2559,4.013,1.2204,1.8808,1.0766,0.7006,1.2373,1.6435,1.9553,,0.8438,1.4747,6.1923,1.3756,3.7739,5.9886,0.3442,,1.592,,3.282,,,,,0.8362,1.9599,1.4235,,,,,4.7341,2.9857,,,,,2206224216,3589200000,14538013653,2528648438,2351580000,1801029757,2708213894,3348180000,4357961565,3643308321,7276559388,4098918123,1832860120,2740078918,6103009120,3446138519,2938517642,2690479462,1763629100,3212225100,753827895,1793575836,1058593080,924336000,,,,,2225214000,2409132950,1886960708,,,,,4522770400,3489900000,,,,,146.7738,25.7216,19.7378,113.4803,-17.3772,20.0329,36.124,162.0428,-10.018,48.7068,38.1635,19.1816,80.2002,32.768,21.942,46.5897,18.5672,30.6223,73.1269,16.6963,72.0126,35.2169,30.9543,42.3108,,,,,36.4711,31.7268,73.8347,,,,,60.4246,727.151,,,,,6.2959,1.5648,4.2051,3.4327,5.3079,1.8968,2.0641,5.8175,5.4229,3.2097,8.2558,2.2724,2.7573,2.1261,3.5606,2.9214,2.586,2.0501,3.1652,1.9965,4.6131,3.342,2.7808,12.9597,,,,,1.7528,2.6624,8.617,,,,,2.1047,58.2176,,,,,2.0628,0.8856,2.3862,2.1156,1.2613,0.1896,3.0431,3.9179,1.3282,2.4526,3.5567,0.9065,7.5354,2.6678,3.2085,5.4395,2.3726,2.8039,2.5753,1.39,1.7653,4.6095,1.6207,11.7966,,,,,1.6004,4.4411,12.0912,,,,,6.0721,107.4311,,,,
2015/1/5,3.7107,0,5.1424,2.0258,5.1081,3.0884,0.0749,0.8739,-1.0972,1.5919,3.5693,1.7845,0,3.4513,2.2152,-1.4881,1.1285,2.6037,-1.4363,2.1299,0,0,0,-3.7698,,,,,-0.8785,2.4286,-1.9299,,,,,1.8277,4.2,,,,,3.4158,7.4241,2.3146,2.1793,8.1283,2.3803,2.2337,0.974,1.0544,1.5998,2.2839,2.8138,,0.89,1.325,6.8084,1.2644,6.4506,4.4736,0.6106,,2.1999,,4.8558,,,,,1.349,1.7032,1.7045,,,,,5.3806,4.061,,,,,2288090398,3589200000,15285617203,2579873360,2471700000,1856652614,2710242519,3377440000,4310146940,3701305993,7536280613,4172064712,1832860120,2834648013,6238202360,3394856696,2971679597,2760530518,1738298700,3280643100,753827895,1793575836,1058593080,889490000,,,,,2205666000,2467640465,1850543310,,,,,4605432000,3636475800,,,,,132.6678,33.0544,16.9992,62.6935,369.2466,21.4249,39.8285,245.8325,265.8327,37.3852,24.9341,23.8887,188.1416,54.7002,18.2589,39.1103,19.1639,61.7561,157.4589,18.4095,70.7339,26.163,101.5849,33.4695,,,,,46.4477,60.356,34.49,,,,,762.7875,-98.2385,,,,,6.3186,1.5168,2.607,3.3591,5.496,1.7918,1.9931,4.387,5.2785,2.5441,4.1832,2.138,2.7689,2.1938,3.3444,2.7065,2.3345,2.0538,2.2018,1.8745,4.4489,2.9068,2.755,6.6511,,,,,1.6881,2.6769,6.8524,,,,,2.149,154.2236,,,,,2.0946,0.9194,2.2654,1.9,1.1829,0.2012,2.6542,4.1767,1.0983,2.3213,2.8717,0.7784,6.0357,2.7193,3.008,4.216,2.3768,4.1649,2.4946,1.2458,1.8894,3.3415,1.5556,9.2537,,,,,1.203,2.986,7.1647,,,,,5.9577,67.0382,,,,
2015/1/6,1.1522,-2.9087,0.2257,0.9025,-1.215,0.9298,0.3743,2.3515,0.7924,1.2821,3.7359,-2.013,0,2.1386,2.2291,3.2477,2.2319,0.8459,6.0109,1.3556,0,2.0513,0,3.2842,,,,,2.3634,3.2078,2.8426,,,,,1.0256,0.6718,,,,,3.3545,4.9089,1.1944,2.5896,5.0837,2.469,1.4992,1.4329,0.8989,1.5455,1.9935,2.4248,,0.7686,1.5986,7.372,4.3601,5.521,9.7901,0.8508,,2.9419,,4.5458,,,,,1.6213,1.5718,1.9625,,,,,5.0857,1.8,,,,,2314454083,3484800000,15320121983,2603157416,2441670000,1873914880,2720385642,3456860000,4344300243,3748758634,7817827152,4088081591,1832860120,2895269228,6377258264,3505112616,3038003506,2783880871,1842786600,3325114800,753827895,1830367135,1058593080,918703000,,,,,2257794000,2546797690,1903146218,,,,,4652667200,3660905100,,,,,134.1965,32.093,17.0376,63.2593,364.7604,21.6241,39.9775,251.6132,267.9391,37.8645,25.8656,23.4079,188.1416,55.87,18.666,40.3805,19.5917,62.2785,166.9237,18.6591,70.7339,26.6997,101.5849,34.5687,,,,,47.5454,62.2921,35.4704,,,,,770.611,-98.8985,,,,,6.3914,1.4727,2.6129,3.3894,5.4293,1.8085,2.0005,4.4902,5.3204,2.5767,4.3395,2.095,2.7689,2.2407,3.4189,2.7944,2.3866,2.0712,2.3342,1.9,4.4489,2.9664,2.755,6.8695,,,,,1.728,2.7628,7.0471,,,,,2.171,155.2597,,,,,2.1188,0.8926,2.2705,1.9171,1.1685,0.203,2.6642,4.2749,1.107,2.3511,2.979,0.7627,6.0357,2.7775,3.0751,4.3529,2.4298,4.2002,2.6446,1.2626,1.8894,3.41,1.5556,9.5576,,,,,1.2314,3.0818,7.3684,,,,,6.0188,67.4886,,,,
