ÈÕÆÚ,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH,000422.SZ,000510.SZ,000545.SZ,000635.SZ,000683.SZ,000707.SZ,000818.SZ,000822.SZ,002002.SZ,002053.SZ,002092.SZ,002125.SZ,002386.SZ,002648.SZ,002805.SZ,300285.SZ,300409.SZ,300655.SZ,600075.SH,600091.SH,600277.SH,600319.SH,600328.SH,600367.SH,600409.SH,600618.SH,600714.SH,600722.SH,600929.SH,601216.SH,601678.SH,603067.SH,603077.SH,603299.SH,603928.SH,603938.SH,900908.SH,900951.SH
2015/1/22,0.4208,0,0.0661,0.7287,0.5941,1.6949,1.6432,0.1934,0.5854,-1.6534,3.5797,0.3493,0.1092,0.1516,,2.4625,0.5895,,1.0249,0.3484,1.4656,2.2491,0.5319,2.7752,3.0449,1.2277,0,-1.4733,,-0.7299,1.2884,,4.2573,,,,0,-0.2151,2.1115,,4.1093,2.5738,1.7582,2.3124,1.871,1.0239,1.4568,2.1765,6.7133,2.6832,0.6864,1.2582,,0.8564,7.5531,,1.1357,4.8613,1.9319,5.9887,1.6702,3.127,3.0969,0.6574,,2.4888,,4.5435,1.493,,18.4221,,,,0.314,0.2453,6256980141,3532909375,2367496788,2202640482,3900484366,2506364019,2944400000,4636530422,3994597994,3205931527,11144048271,1598582283,4399322814,10568000000,,3497387620,776425000,,3026284800,1938389760,18806305500,1865160540,3393665384,3235232000,10736293170,6801048582,3067598950,2254597000,,27852800000,6745200000,,3306000000,,,,6801048582,,207.2027,-23.991,137.8117,72.0995,39.5276,326.1251,34.6235,28.0557,25.6155,57.6264,37.5414,-30.7239,72.5868,326.6829,,68.5808,42.967,,77.6544,-12.0054,72.9629,-10.4095,234.0878,128.5654,24.9355,-17.7021,412.8864,-11.6669,,36.4078,18.6502,,16.5866,,,,-6.2518,84.2775,1.0493,4.8101,3.5385,1.3622,1.36,1.7544,1.4861,2.1613,3.1411,3.5235,1.432,7.0722,1.1013,2.9966,,6.0292,5.5024,,1.963,6.7513,2.0821,10.5439,2.7033,2.6471,1.954,4.8454,6.8044,5.9591,,4.2941,1.5263,,2.3447,,,,1.7112,2.2674,0.3536,1.7217,7.8188,1.9509,1.1423,0.6265,0.9961,0.9547,2.6777,1.7076,1.1157,2.7762,0.479,2.47,,11.5805,6.9511,,0.7087,90.8331,1.5659,1.2526,1.2491,2.9605,0.9372,1.4951,7.1838,2.5853,,5.8223,1.3797,,5.0978,,,,0.528,0.8671
2015/1/23,-0.5587,0,-1.4531,-1.1254,7.0866,0,-1.3857,1.5444,-2.6188,1.1014,-2.0067,-2.611,-1.0905,-0.8327,,4.5721,-2.951,,-0.1449,0.5208,0.7778,3.7225,-0.2116,-0.09,5.4432,0.9923,0,4.8598,,-2.7941,-0.9785,,-1.9964,,,,0.3824,0.2155,1.8314,,2.4832,1.7255,11.0384,3.9015,1.6683,2.2132,2.0427,1.6572,4.1459,1.7048,0.6431,0.9086,,1.9501,7.3138,,0.9288,4.4899,1.9759,8.806,1.3121,3.22,6.5005,0.9795,,4.654,,3.8528,1.3908,,6.9732,,,,0.3049,0.0747,6222024945,3532909375,2333094589,2177851924,4176896644,2506364019,2903600000,4708137069,3889986795,3241243236,10920421884,1556843842,4351347647,10480000000,,3657291626,753512500,,3021898880,1948485540,18952576765,1934591220,3386483023,3232320000,11320694820,6868534180,3067598950,2364166200,,27074560000,6679200000,,3240000000,,,,6868534180,,206.0451,-23.991,135.8091,71.2881,42.3288,326.1251,34.1437,28.489,24.9447,58.2611,36.788,-29.9217,71.7952,323.9626,,71.7163,41.699,,77.5419,-12.068,73.5303,-10.797,233.5924,128.4497,26.2928,-17.8778,412.8864,-12.2339,,35.3905,18.4677,,16.2555,,,,-6.2854,84.5901,1.0434,4.8101,3.4871,1.3468,1.4563,1.7544,1.4655,2.1946,3.0588,3.5623,1.4033,6.8875,1.0893,2.9717,,6.3048,5.34,,1.9601,6.7865,2.0983,10.9364,2.6975,2.6447,2.0604,4.8934,6.8044,6.2487,,4.1741,1.5113,,2.2979,,,,1.7204,2.2758,0.3516,1.7217,7.7052,1.929,1.2232,0.6265,0.9823,0.9695,2.6076,1.7264,1.0933,2.7037,0.4738,2.4494,,12.11,6.746,,0.7077,91.3062,1.5781,1.2992,1.2465,2.9579,0.9882,1.5099,7.1838,2.711,,5.6596,1.3662,,4.996,,,,0.5309,0.8703
2015/1/26,3.6517,0,4.0885,-0.813,-0.1838,1.4815,2.1077,4.5627,4.9801,0.9174,4.4369,1.1618,2.5358,3.8931,,-1.9058,0.3451,,1.7417,2.2453,1.323,0.3263,2.1209,3.3333,7.6696,5.131,0,0,,1.6641,2.9644,,1.2963,,,,1.3333,1.9355,2.6512,,3.7788,4.1322,5.2255,2.5351,1.2735,2.1558,2.861,1.3174,4.3028,1.1621,0.888,1.6941,,1.7991,3.6086,,0.8526,2.8487,1.4967,5.4858,1.4871,4.423,8.3516,1.4934,,3.2184,,3.2379,2.0296,,4.7443,,,,0.547,0.3394,6449233721,3532909375,2428482505,2160145810,4169218525,2543495338,2964800000,4922957012,4083711237,3270979413,11404945722,1574930500,4461690531,10888000000,,3587589880,756112500,,3074529920,1992233920,19203327505,1940903100,3458306629,3340064000,12188948700,7220958969,3067598950,2364166200,,27525120000,6877200000,,3282000000,,,,7220958969,,213.5692,-23.991,141.3616,70.7085,42.251,330.9566,34.8634,29.7888,26.187,58.7956,38.4203,-30.2693,73.6158,336.5749,,70.3495,41.8429,,78.8924,-12.3389,74.5032,-10.8322,238.5467,132.7314,28.3093,-18.7951,412.8864,-12.2339,,35.9795,19.0151,,16.4662,,,,-6.3736,86.2864,1.0815,4.8101,3.6297,1.3359,1.4537,1.7804,1.4964,2.2948,3.2111,3.595,1.4656,6.9675,1.1169,3.0874,,6.1847,5.3584,,1.9943,6.9389,2.1261,10.972,2.7547,2.7329,2.2184,5.1445,6.8044,6.2487,,4.2436,1.5561,,2.3277,,,,1.7446,2.3215,0.3644,1.7217,8.0202,1.9133,1.221,0.6358,1.003,1.0137,2.7374,1.7422,1.1418,2.7351,0.4858,2.5448,,11.8792,6.7692,,0.72,93.3563,1.5989,1.3035,1.2729,3.0565,1.064,1.5874,7.1838,2.711,,5.7538,1.4067,,5.0608,,,,0.5383,0.8878
2015/1/27,0.9485,0,4.5074,0.8197,-0.3683,0.5474,1.6055,0,1.518,1.875,-0.7625,-0.6184,0.6452,-0.8082,,-1.1429,-1.0961,,0,-0.5068,-1.8498,0.4878,2.4922,-0.6103,-1.7808,1.3499,0,-1.7825,,-3.2738,0.096,,-0.8227,,,,0.7519,-0.4219,3.3379,,4.625,3.209,3.777,2.5051,2.4258,1.8226,2.5293,3.1654,3.9054,1.1112,0.9591,1.0434,,1.2528,4.1366,,1.2017,2.8877,1.9205,2.7444,2.7108,2.7243,4.7854,1.9741,,2.6842,,2.7809,2.3577,,4.0696,,,,0.5039,0.1193,6510405315,3532909375,2537944047,2177851924,4153862287,2557419582,3012400000,4922957012,4145703059,3332310277,11317979905,1565191530,4490475631,10800000000,,3546588853,747825000,,3074529920,1982138140,18848097290,1950370920,3544494956,3319680000,11971885230,7318438166,3067598950,2322024200,,26624000000,6883800000,,3255000000,,,,7318438166,,215.595,-23.991,147.7334,71.2881,42.0953,332.7684,35.4231,29.7888,26.5845,59.898,38.1273,-30.0821,74.0907,333.8546,,69.5455,41.3843,,78.8924,-12.2764,73.125,-10.8851,244.4917,131.9213,27.8052,-19.0488,412.8864,-12.0158,,34.8016,19.0334,,16.3307,,,,-6.4194,85.8943,1.0918,4.8101,3.7933,1.3468,1.4483,1.7901,1.5204,2.2948,3.2599,3.6624,1.4544,6.9245,1.1241,3.0624,,6.114,5.2997,,1.9943,6.9037,2.0867,11.0256,2.8234,2.7162,2.1789,5.214,6.8044,6.1374,,4.1046,1.5576,,2.3085,,,,1.7571,2.3109,0.3679,1.7217,8.3818,1.929,1.2165,0.6393,1.0191,1.0137,2.779,1.7749,1.1331,2.7182,0.489,2.5242,,11.7434,6.6951,,0.72,92.8832,1.5694,1.3098,1.3046,3.0378,1.045,1.6088,7.1838,2.6627,,5.5654,1.4081,,5.0192,,,,0.5422,0.8837
2015/1/28,-2.2819,0,0.1232,-0.4065,-2.5878,-1.2704,-0.4515,0.9091,0.2804,0.5577,-2.9638,0.8,0.3205,-0.5926,,0.6069,0,,0.1427,-0.6791,-1.663,-0.3236,-2.5329,1.6667,8.6471,-1.8443,0,0.5445,,-2.5385,0.1918,,-0.1843,,,,-1.1194,0.4237,2.4507,,3.5568,2.2013,2.8748,1.4808,1.7793,1.2315,2.1429,1.8303,3.456,1.2258,0.6762,0.766,,1.0122,3.7044,,1.0859,2.2226,1.476,2.8156,1.7017,3.7328,8.0236,1.0885,,2.6929,,1.8185,2.2482,,3.1547,,,,0.1924,0.1329,6361845730,3532909375,2541071520,2168998867,4046368623,2524929678,2998800000,4967711166,4157326525,3350895387,10982540325,1577713062,4504868181,10736000000,,3568114392,747825000,,3078915840,1968677100,18534658865,1944059040,3454715449,3375008000,13007111010,7183466970,3067598950,2334666800,,25948160000,6897000000,,3249000000,,,,7183466970,,210.6753,-23.991,147.9154,70.9983,41.006,328.5408,35.2632,30.0596,26.659,60.2321,36.9973,-30.3228,74.3282,331.8762,,69.9676,41.3843,,79.0049,-12.193,71.9089,-10.8499,238.2989,134.12,30.2095,-18.6975,412.8864,-12.0813,,33.9182,19.0699,,16.3006,,,,-6.3391,86.143,1.0669,4.8101,3.798,1.3414,1.4108,1.7674,1.5135,2.3156,3.269,3.6828,1.4113,6.9798,1.1277,3.0443,,6.1511,5.2997,,1.9971,6.8568,2.052,10.9899,2.7519,2.7615,2.3673,5.1178,6.8044,6.1708,,4.0004,1.5606,,2.3043,,,,1.7351,2.3176,0.3595,1.7217,8.3921,1.9211,1.185,0.6311,1.0145,1.0229,2.7868,1.7848,1.0996,2.7399,0.4905,2.5093,,11.8147,6.6951,,0.7211,92.2524,1.5433,1.3056,1.2716,3.0884,1.1354,1.5791,7.1838,2.6772,,5.4242,1.4108,,5.0099,,,,0.5354,0.8863
2015/1/29,-0.8242,0,-4.6154,-2.8571,0.3795,1.1029,0.2268,0.3604,-2.2367,-3.5496,-0.6787,0.4409,-1.9169,-2.6826,,-4.8837,-1.2386,,0.5698,-1.0256,-2.1421,0.1623,1.6632,-1.0354,3.9795,1.8789,0,0,,1.9732,-0.7656,,-0.9234,,,,0.1887,1.0549,1.6439,,4.1819,2.5732,1.9186,2.0477,1.3033,1.168,1.9003,1.3189,2.3995,1.4451,0.5274,0.8382,,1.8804,2.9144,,0.9476,2.39,1.7804,1.961,1.4954,1.7763,7.0962,1.2547,,1.4706,,1.9253,1.5125,,2.4413,,,,0.3087,0.3792,6309412936,3532909375,2423791296,2107027471,4061724861,2552778168,3005600000,4985612828,4064338793,3231950681,10907998196,1584669469,4418512881,10448000000,,3393860026,738562500,,3096459520,1948485540,18137636860,1947214980,3512174333,3340064000,13524723900,7318438166,3067598950,2334666800,,26460160000,6844200000,,3219000000,,,,7318438166,,208.939,-23.991,141.0885,68.9698,41.1616,332.1645,35.3432,30.168,26.0627,58.0941,36.7462,-30.4565,72.9034,322.9734,,66.5507,40.8717,,79.4551,-12.068,70.3686,-10.8675,242.2623,132.7314,31.4117,-19.0488,412.8864,-12.0813,,34.5874,18.9239,,16.1501,,,,-6.3565,87.127,1.0581,4.8101,3.6227,1.303,1.4162,1.7869,1.517,2.324,3.1959,3.5521,1.4017,7.0106,1.1061,2.9626,,5.8507,5.234,,2.0085,6.7865,2.0081,11.0077,2.7977,2.7329,2.4615,5.214,6.8044,6.1708,,4.0794,1.5487,,2.283,,,,1.7399,2.3441,0.3565,1.7217,8.0048,1.8662,1.1895,0.6381,1.0168,1.0266,2.7244,1.7215,1.0921,2.752,0.4811,2.4419,,11.2377,6.6121,,0.7252,91.3062,1.5102,1.3077,1.2927,3.0565,1.1806,1.6088,7.1838,2.6772,,5.5312,1.4,,4.9637,,,,0.5369,0.8964
2015/1/30,-2.0776,0,-2.5161,-0.084,-0.3781,-1.2727,-1.5837,0.1795,-2.0019,-2.7027,-0.2278,-2.4583,-0.76,-0.9954,,-5.7686,-2.3102,,-1.1331,-0.1727,-1.6129,-2.107,-1.1247,0.1744,-1.1111,-2.1516,0,-6.8592,,2.4768,0.3857,,-3.3551,,,,-0.3766,1.8789,2.1483,,3.2167,1.418,1.5102,1.5469,1.1512,1.4183,1.0954,0.9676,2.1539,1.0016,0.4016,0.6482,,1.4123,3.447,,1.7681,1.4552,1.4483,2.2425,1.7566,5.9704,3.8773,0.9306,,4.2796,,4.5267,2.6086,,3.4226,,,,0.26,0.4067,6178330950,3532909375,2362805580,2105256859,4046368623,2520288264,2958000000,4994563659,3982974528,3144600663,10883150819,1545713591,4384930264,10344000000,,3198080122,721500000,,3061372160,1945120280,17845094330,1906187760,3472671350,3345888000,13374449190,7160971771,3067598950,2174527200,,27115520000,6870600000,,3111000000,,,,7160971771,,204.5982,-23.991,137.5386,68.9118,41.006,327.9369,34.7834,30.2221,25.541,56.524,36.6625,-29.7078,72.3493,319.7585,,62.7116,39.9274,,78.5548,-12.0471,69.2336,-10.6385,239.5375,132.9628,31.0627,-18.6389,412.8864,-11.2526,,35.4441,18.9969,,15.6083,,,,-6.3362,88.8146,1.0361,4.8101,3.5315,1.3019,1.4108,1.7641,1.4929,2.3281,3.1319,3.4561,1.3985,6.8383,1.0977,2.9331,,5.5132,5.1131,,1.9857,6.7748,1.9757,10.7758,2.7662,2.7377,2.4342,5.1018,6.8044,5.7475,,4.1804,1.5546,,2.2064,,,,1.7343,2.3895,0.3491,1.7217,7.8033,1.8647,1.185,0.63,1.0007,1.0285,2.6699,1.6749,1.0896,2.6843,0.4775,2.4176,,10.5895,6.4594,,0.7169,91.1485,1.4859,1.2802,1.2782,3.0618,1.1675,1.5742,7.1838,2.4935,,5.6682,1.4054,,4.7971,,,,0.5351,0.9138
2015/2/2,0,0,0.3971,0,-1.3283,2.2099,2.069,1.2545,2.4319,-1.0638,-1.2557,-0.27,0.4376,-3.5576,,-3.0449,-1.3514,,-0.7163,-1.2111,-0.1171,-0.9934,2.5853,-2.9591,-1.2484,6.2827,0,-2.5194,,-5.136,1.8252,,0,,,,1.3233,0.8197,1.3244,,1.9111,0.979,1.3253,3.6787,1.9877,1.329,1.8513,0.7785,1.5248,0.9863,0.5245,0.9218,,1.2308,3.3175,,0.9687,1.9777,1.0523,1.3847,3.3214,2.2001,2.5475,1.8398,,1.356,,2.4567,2.1047,,2.2897,,,,0.4719,0.2917,6178330950,3532909375,2372187997,2105256859,3992621792,2575985242,3019200000,5057219475,4079836749,3111147464,10746490250,1541539747,4404120331,9976000000,,3100702682,711750000,,3039442560,1921563460,17824198435,1887252120,3562450858,3246880000,13207477290,7610875756,3067598950,2119742600,,25722880000,6996000000,,3111000000,,,,7610875756,,204.5982,-23.991,138.0847,68.9118,40.4613,335.1841,35.5031,30.6013,26.1621,55.9226,36.2021,-29.6276,72.6659,308.3828,,60.8021,39.3879,,77.992,-11.9012,69.1526,-10.5328,245.7303,129.0283,30.6749,-19.81,412.8864,-10.9691,,33.6237,19.3436,,15.6083,,,,-6.4216,89.5645,1.0361,4.8101,3.5455,1.3019,1.3921,1.8031,1.5238,2.3574,3.2081,3.4193,1.3809,6.8198,1.1025,2.8288,,5.3453,5.044,,1.9715,6.6927,1.9734,10.6687,2.8377,2.6566,2.4038,5.4223,6.8044,5.6027,,3.9657,1.583,,2.2064,,,,1.7577,2.4097,0.3491,1.7217,7.8343,1.8647,1.1692,0.6439,1.0214,1.0414,2.7348,1.6571,1.0759,2.6771,0.4796,2.3316,,10.267,6.3721,,0.7118,90.0447,1.4841,1.2674,1.3112,2.9712,1.1529,1.6731,7.1838,2.4307,,5.3771,1.431,,4.7971,,,,0.5424,0.9215
2015/2/3,1.8388,0,0.2637,1.0934,1.9231,-1.0811,0.2252,-0.708,3.4188,1.3142,2.8902,1.7148,2.2876,2.3256,,4.562,3.8584,,0,0.1751,1.0551,1.0033,1.5121,0.9865,-0.6321,2.069,0,1.9881,,6.3694,0.3774,,1.1572,,,,1.8657,0.813,1.5575,,1.4162,1.3105,1.684,3.8833,1.7404,1.1421,2.5463,1.1278,1.9212,0.9994,0.8372,0.9151,,2.4077,7.5555,,1.0771,1.51,0.7892,0.9256,3.4223,1.4665,2.7087,3.2758,,0.7459,,3.641,1.7314,,2.1531,,,,0.9869,0.2553,6291935338,3532909375,2378442943,2128274807,4069402980,2548136753,3026000000,5021416152,4219318347,3152034707,11057082454,1567974093,4504868181,10208000000,,3242156226,739212500,,3039442560,1924928720,18012261490,1906187760,3616318562,3278912000,13123991340,7768342151,3067598950,2161884600,,27361280000,7022400000,,3147000000,,,,7768342151,,208.3602,-23.991,138.4488,69.6653,41.2394,331.5605,35.5831,30.3846,27.0565,56.6576,37.2484,-30.1356,74.3282,315.5544,,63.5759,40.9076,,77.992,-11.9221,69.8822,-10.6385,249.446,130.3012,30.481,-20.2198,412.8864,-11.1872,,35.7653,19.4166,,15.7889,,,,-6.5397,90.2692,1.0552,4.8101,3.5549,1.3162,1.4189,1.7836,1.5273,2.3407,3.3178,3.4642,1.4209,6.9368,1.1277,2.8946,,5.5892,5.2386,,1.9715,6.7044,1.9942,10.7758,2.8806,2.6829,2.3886,5.5345,6.8044,5.7141,,4.2183,1.589,,2.2319,,,,1.79,2.4286,0.3556,1.7217,7.855,1.885,1.1917,0.6369,1.0237,1.034,2.8283,1.6789,1.107,2.723,0.4905,2.3858,,10.7354,6.6179,,0.7118,90.2024,1.4998,1.2802,1.3311,3.0005,1.1456,1.7077,7.1838,2.479,,5.7196,1.4364,,4.8526,,,,0.5523,0.9287
2015/2/4,-1.5278,0,0.1315,-1.0815,-0.9434,-1.4572,-1.3483,-1.6043,-0.2755,0.4717,-3.0337,-0.1775,-1.065,3.2915,,-3.1932,-1.9785,,0.1443,-0.3497,-1.2761,-0.1656,0,-1.0657,4.8346,10.0386,0,-0.7797,,10.0299,-2.8195,,-1.7159,,,,2.9304,-0.6048,1.5174,,1.3828,1.1808,1.373,2.0861,1.4227,1.1202,2.1516,0.835,2.0683,0.7873,0.4711,1.5046,,2.1353,4.3848,,0.6446,1.6246,0.7188,1.011,,1.2756,4.1349,5.5077,,1.1043,,4.7607,1.7359,,2.3951,,,,2.2801,0.3514,6195808548,3532909375,2381570415,2105256859,4031012386,2511005434,2985200000,4940858673,4207694880,3166902795,10721642873,1565191530,4456893014,10544000000,,3138628632,724587500,,3043828480,1918198200,17782406645,1903031820,3616318562,3243968000,13758484560,8548175726,3067598950,2145027800,,30105600000,6824400000,,3093000000,,,,8548175726,,205.177,-23.991,138.6309,68.9118,40.8504,326.729,35.1033,29.8972,26.982,56.9248,36.1184,-30.0821,73.5366,325.941,,61.5458,40.0983,,78.1046,-11.8804,68.9904,-10.6209,249.446,128.9126,31.9546,-22.2496,412.8864,-11.0999,,39.3526,18.8692,,15.518,,,,-6.7258,89.6486,1.039,4.8101,3.5596,1.3019,1.4055,1.7577,1.5067,2.3031,3.3086,3.4806,1.3778,6.9245,1.1157,2.9898,,5.4107,5.135,,1.9744,6.681,1.9687,10.7579,2.8806,2.6543,2.5041,6.0901,6.8044,5.6695,,4.6414,1.5442,,2.1936,,,,1.841,2.4119,0.3501,1.7217,7.8653,1.8647,1.1805,0.6277,1.0099,1.0174,2.8205,1.6868,1.0734,2.7182,0.4853,2.4644,,10.3926,6.487,,0.7128,89.887,1.4806,1.278,1.3311,2.9685,1.201,1.8791,7.1838,2.4597,,6.2932,1.3959,,4.7694,,,,0.568,0.9224
2015/2/5,-0.9873,0,-0.4596,-1.0934,-1.3333,-1.2939,-1.5945,-1.4493,1.0129,-4.108,-2.3175,-0.1778,-1.1841,-2.8832,,3.8863,-1.3232,,-0.7205,-0.1754,-1.1751,0.1658,0,0.1795,-0.7282,-3.8596,0,-1.1788,,-3.8095,-0.1934,,-1.1639,,,,-1.2456,-0.6085,1.8457,,2.2742,1.4507,1.4814,2.004,1.0826,1.0208,2.041,1.2097,2.0523,0.8852,0.5181,1.0011,,4.8563,4.3599,,0.8347,1.3236,0.9903,1.0606,,1.2734,3.1132,3.9569,,1.1417,,7.7039,1.6486,,2.1076,,,,0.5787,0.2044,6134636954,3532909375,2370624261,2082238912,3977265554,2478515530,2937600000,4869252026,4250314257,3036807023,10473169110,1562408967,4404120331,10240000000,,3260606688,715000000,,3021898880,1914832940,17573447695,1906187760,3616318562,3249792000,13658301420,8218246137,3067598950,2119742600,,28958720000,6811200000,,3057000000,,,,8218246137,,203.1512,-23.991,137.9937,68.1584,40.3057,322.5015,34.5436,29.4639,27.2553,54.5864,35.2814,-30.0287,72.6659,316.5436,,63.9377,39.5677,,77.5419,-11.8595,68.1797,-10.6385,249.446,129.144,31.7219,-21.3909,412.8864,-10.9691,,37.8534,18.8327,,15.3373,,,,-6.6472,89.1728,1.0288,4.8101,3.5432,1.2877,1.3867,1.7349,1.4826,2.2697,3.3421,3.3376,1.3458,6.9121,1.1025,2.9036,,5.621,5.0671,,1.9601,6.6693,1.9456,10.7758,2.8806,2.659,2.4858,5.855,6.8044,5.6027,,4.4646,1.5412,,2.1681,,,,1.8194,2.3991,0.3467,1.7217,7.8292,1.8443,1.1647,0.6195,0.9938,1.0027,2.8491,1.6175,1.0486,2.7133,0.4796,2.3933,,10.7965,6.4012,,0.7077,89.7293,1.4632,1.2802,1.3311,2.9739,1.1923,1.8066,7.1838,2.4307,,6.0535,1.3932,,4.7139,,,,0.5614,0.9175
2015/2/6,-2.1368,0,-3.9578,-0.7653,-3.2819,-3.1835,-2.5463,-1.1029,2.0966,-4.4676,-3.0842,-3.829,0,-2.1094,,-2.5464,-3.3636,,-2.9028,-4.7452,-3.3294,-2.649,0,1.2545,-5.9902,-4.0146,0,-0.1988,,-4.314,-2.907,,-1.2758,,,,0,0,1.6665,,1.3312,1.0176,1.7015,1.5234,1.32,1.0208,2.9252,1.3243,2.3351,1.0362,0.501,0.5472,,3.3212,4.1547,,1.0494,2.3734,1.385,1.1454,,2.3782,2.8427,3.1255,,0.8977,,4.1137,1.9452,,2.1187,,,,0.5468,0.2299,6003554968,3532909375,2276800082,2066303410,3846737534,2399611477,2862800000,4815547040,4339427501,2901135718,10150153219,1502583869,4404120331,10024000000,,3177579608,690950000,,2934180480,1823970920,16988362635,1855692720,3616318562,3290560000,12840139110,7888316548,3067598950,2115528400,,27709440000,6613200000,,3018000000,,,,7888316548,,198.8104,-23.991,132.5322,67.6368,38.9829,312.2346,33.664,29.1389,27.8267,52.1477,34.1932,-28.8788,72.6659,309.8665,,62.3096,38.2368,,75.291,-11.2968,65.9098,-10.3567,249.446,130.7641,29.8217,-20.5321,412.8864,-10.9473,,36.2204,18.2852,,15.1417,,,,-6.6358,89.0202,1.0068,4.8101,3.403,1.2778,1.3412,1.6797,1.4449,2.2447,3.4122,3.1885,1.3043,6.6475,1.1025,2.8424,,5.4778,4.8966,,1.9032,6.3528,1.8808,10.4903,2.8806,2.6924,2.3369,5.62,6.8044,5.5916,,4.272,1.4964,,2.1404,,,,1.8163,2.395,0.3393,1.7217,7.5193,1.8302,1.1265,0.5998,0.9685,0.9916,2.9088,1.5453,1.0162,2.6094,0.4796,2.3428,,10.5216,6.1859,,0.6872,85.4715,1.4145,1.2462,1.3311,3.0112,1.1208,1.7341,7.1838,2.4259,,5.7923,1.3527,,4.6537,,,,0.5604,0.9159
2015/2/9,-0.4367,0,-1.0989,-0.7712,-0.1996,-0.7737,-1.1876,2.4164,-0.2679,0.4484,0.4896,1.2963,0.2179,-0.7183,,-0.9677,-1.5052,,1.0463,-2.3985,-0.984,0,0,3.4513,-3.5111,-2.3764,0,1.1952,,-1.8477,0.1996,,-0.7952,,,,-0.3604,0.6122,0.8371,,1.0266,0.7489,0.9953,1.0929,0.7146,0.8183,1.9595,0.6193,1.1093,0.7571,0.3908,0.2907,,1.555,2.8634,,0.5576,1.3412,0.9022,0.9269,,3.2073,2.5102,1.7456,,0.8497,,2.0717,0.9252,,1.5315,,,,0.2777,0.0901,5977338571,3532909375,2251780301,2050367909,3839059415,2381045818,2828800000,4931907842,4327804034,2914145295,10199847971,1522061808,4413715364,9952000000,,3146828838,680550000,,2964881920,1780222540,16821195475,1855692720,3616318562,3404128000,12389314980,7700856554,3067598950,2140813600,,27197440000,6626400000,,2994000000,,,,7700856554,,197.9422,-23.991,131.0758,67.1152,38.9051,309.8188,33.2642,29.843,27.7522,52.3815,34.3606,-29.2532,72.8242,307.6409,,61.7066,37.6613,,76.0788,-11.0258,65.2612,-10.3567,249.446,135.2772,28.7747,-20.0442,412.8864,-11.0781,,35.5512,18.3217,,15.0213,,,,-6.6173,89.6384,1.0024,4.8101,3.3656,1.268,1.3386,1.6667,1.4277,2.2989,3.4031,3.2028,1.3107,6.7336,1.1049,2.822,,5.4248,4.8229,,1.9231,6.2004,1.8623,10.4903,2.8806,2.7853,2.2549,5.4864,6.8044,5.6584,,4.193,1.4994,,2.1234,,,,1.8113,2.4117,0.3378,1.7217,7.4367,1.816,1.1243,0.5952,0.957,1.0156,2.901,1.5522,1.0212,2.6433,0.4806,2.326,,10.4198,6.0928,,0.6943,83.4214,1.4006,1.2462,1.3311,3.1151,1.0815,1.6929,7.1838,2.4549,,5.6853,1.3554,,4.6167,,,,0.5589,0.9223
