ÈÕÆÚ,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH,000670.SZ,002049.SZ,002077.SZ,002079.SZ,002119.SZ,002156.SZ,002185.SZ,002371.SZ,300046.SZ,300053.SZ,300077.SZ,300139.SZ,300223.SZ,300327.SZ,300346.SZ,300373.SZ,300458.SZ,300493.SZ,300613.SZ,300623.SZ,300661.SZ,300666.SZ,300671.SZ,300672.SZ,300706.SZ,300782.SZ,600171.SH,600198.SH,600360.SH,600460.SH,600584.SH,600667.SH,603005.SH,603068.SH,603160.SH,603501.SH,603933.SH,603986.SH,688002.SH,688008.SH,688018.SH,688019.SH,688099.SH
2017/7/3,0.5747,0,0.7207,1.8996,3.3178,-0.5894,-1.105,2.6756,-1.1765,1.5613,1.9722,1.2393,1.9302,2.1451,6.0167,1.34,8.5801,1.4717,1.8515,3.4226,0.3265,10.0052,,,,,0.885,1.2529,0.551,0,1.5576,1.1478,1.179,,3.8684,0,,8.0324,,,,,,2.6131,,0.9645,1.0337,0.9483,0.5825,1.0792,1.7016,1.7936,1.6716,1.5877,1.0243,2.1438,1.6083,2.58,1.3962,6.1676,0.915,3.8176,8.0659,7.5003,0.6195,,,,,0.7056,2.0221,0.6351,,1.4396,0.737,1.0366,,5.3867,,,5.9063,,,,,,3150878252,18575677872,4178088164,5452473307,3584168750,9840990072,15253664143,4089641335,2625638400,6255758311,7564897476,2251905804,2445586528,6093646793,2943785879,3676569950,4086438327,2024146500,1937623370,1640200000,1014000000,1148490000,,,,,6913267751,11251643034,5387984000,7570309760,16048491000,8398483618,4861090589,,4688100000,838240000,,4203000000,,,,,,177.3683,55.6435,155.9877,48.2063,83.9117,54.4371,39.0329,121.0807,68.1215,100.6347,77.7455,103.9795,585.7692,57.2124,514.4287,47.8061,63.9832,79.6937,69.2975,55.8739,50.2645,83.6166,,,,,182.6304,-6.4235,132.648,78.9467,208.4504,63.8594,124.9261,,54.1069,59.1598,,96.5748,,,,,,6.0363,5.8575,1.6942,3.7326,5.256,2.512,3.1089,3.5241,3.3149,4.3465,2.6551,2.2157,3.7636,8.8396,3.2668,4.7737,4.6411,8.2615,28.491,13.028,15.442,15.8574,,,,,3.74,4.9768,2.6589,3.0442,4.8242,3.8113,3.9361,,16.953,10.3645,,13.3265,,,,,,9,13.1838,4.7374,4.6045,3.0583,2.1437,2.787,6.9334,10.8456,15.2029,11.1431,12.9202,36.9868,11.8947,38.3246,8.1067,7.5992,2.5537,24.0919,19.6171,8.9742,10.3746,,,,,13.5796,1.5776,3.86,3.1874,1.1572,1.5441,12.8618,,15.0552,3.8794,,11.4433,,,,,
2017/7/4,2.4762,0,0.5367,-0.3995,0.8451,-1.3834,-0.1397,-0.4479,-0.9199,-1.0249,-1.0029,0.565,1.1684,-0.0309,-0.4557,-0.4407,6.8182,-0.7634,0.5218,-0.4317,-1.0651,10,,,,,2.0468,0.232,-0.6849,0,-1.3497,-0.4255,-0.7768,,0.4511,0,,-1.1301,,,,,,4.5315,,0.7748,0.843,0.618,0.4296,1.8511,2.431,0.8675,1.4253,1.3288,0.9762,2.7913,1.2207,1.1892,0.8047,8.0075,0.8445,2.4906,4.188,9.6013,1.1035,,,,,1.7874,1.4925,0.7914,,1.218,0.6291,0.8641,,5.5327,,,2.7611,,,,,,3228899999,18575677872,4200510819,5430692454,3614457500,9704849893,15232360143,4071324537,2601484800,6191643658,7489031742,2264628435,2474161069,6091764876,2930371776,3660365675,4365059122,2008695000,1947734835,1633120000,1003200000,1263339000,,,,,7054767383,11277748934,5351080000,7570309760,15831885600,8362745389,4823327880,,4709250000,838240000,,4155500000,,,,,,181.7602,55.6435,156.8249,48.0138,84.6208,53.684,38.9784,120.5384,67.4948,99.6033,76.9658,104.567,592.6134,57.1947,512.0846,47.5954,68.3456,79.0854,69.6592,55.6327,49.7291,91.9783,,,,,186.3684,-6.4384,131.7395,78.9467,205.637,63.5877,123.9556,,54.351,59.1598,,95.4834,,,,,,6.1858,5.8575,1.7033,3.7177,5.3004,2.4773,3.1046,3.5083,3.2844,4.302,2.6285,2.2282,3.8076,8.8369,3.2519,4.7527,4.9575,8.1984,28.6397,12.9718,15.2776,17.4431,,,,,3.8166,4.9884,2.6406,3.0442,4.759,3.7951,3.9055,,17.0295,10.3645,,13.1759,,,,,,9.2229,13.1838,4.7628,4.5861,3.0842,2.114,2.7831,6.9023,10.7459,15.0471,11.0314,12.9932,37.4189,11.891,38.15,8.0709,8.1173,2.5342,24.2177,19.5324,8.8786,11.4121,,,,,13.8575,1.5813,3.8335,3.1874,1.1416,1.5376,12.7619,,15.1232,3.8794,,11.314,,,,,
2017/7/5,-0.5576,0,0.9786,4.2781,-0.1676,0.4008,-0.5594,0.1227,1.1469,1.8491,2.4602,1.1236,0.3186,0.278,1.4149,-0.5903,-1.3093,3.1538,-0.2225,1.1561,2.3624,10,,,,,-0.2865,0.6173,1.5172,0,0.6219,0.5698,0.605,,-0.6307,0,,0.7219,,,,,,3.1102,,0.7318,2.7483,0.5629,0.3573,1.334,1.3466,0.9619,2.4241,4.287,1.3339,2.6729,1.0591,2.4141,1.0908,6.0435,1.8795,4.8435,6.6823,14.1203,2.0937,0.0129,,,,1.3792,1.5011,1.3587,,0.9828,0.7195,0.9372,,4.0337,,,2.9811,,,,,,3210894980,18575677872,4241619021,5663021543,3608399750,9743747087,15147144142,4076320028,2631321600,6306134110,7673277096,2290073699,2482043701,6108702128,2971833549,3638759975,4307906139,2072046150,1943401350,1652000000,1026900000,1389672900,296088000,,,,7034553150,11347364668,5432268800,7570309760,15930342600,8410396360,4852508155,,4679550000,838240000,,4185500000,,,,,,180.7467,55.6435,158.3596,50.0678,84.4789,53.8992,38.7603,120.6863,68.2689,101.4451,78.8593,105.7419,594.5014,57.3537,519.33,47.3144,67.4508,81.5796,69.5042,56.2759,50.904,101.1761,30.7772,,,,185.8344,-6.4781,133.7383,78.9467,206.9158,63.95,124.7055,,54.0082,59.1598,,96.1727,,,,,,6.1513,5.8575,1.72,3.8767,5.2915,2.4872,3.0872,3.5126,3.3221,4.3815,2.6932,2.2532,3.8197,8.8615,3.2979,4.7247,4.8926,8.457,28.576,13.1218,15.6385,19.1874,4.3993,,,,3.8056,5.0192,2.6807,3.0442,4.7886,3.8167,3.9292,,16.9221,10.3645,,13.2711,,,,,,9.1715,13.1838,4.8094,4.7823,3.079,2.1225,2.7675,6.9108,10.8691,15.3253,11.3027,13.1392,37.5381,11.9241,38.6897,8.0233,8.0111,2.6142,24.1638,19.7582,9.0884,12.5533,3.5911,,,,13.8178,1.591,3.8917,3.1874,1.1487,1.5463,12.8391,,15.0278,3.8794,,11.3956,,,,,
2017/7/6,0.5607,0,1.7621,-1.2821,0.2798,0.0998,5.9072,1.5114,0.432,-0.5084,-0.7062,0.1852,-0.6352,1.6636,0,0.7917,-0.6302,0.2983,-1.1835,2.0286,-1.3731,9.9961,10.0171,,,,-0.1916,0.2301,1.4946,0,3.6465,3.2578,-0.9551,,-0.1058,0,,2.9984,,,,,,3.3401,,1.2645,2.0818,0.4504,1.0042,4.1234,2.3047,1.0482,1.879,2.5385,1.2015,2.7406,2.1771,1.6435,1.259,5.1645,2.2196,6.4625,9.5467,11.7472,0.8487,0.0073,,,,1.2469,1.6136,2.5458,,2.5665,2.5956,1.3141,,3.5524,,0.0483,5.053,,,,,,3228899999,18575677872,4316361207,5590418703,3618496000,9753471385,16041912151,4137931074,2642688000,6274076783,7619087286,2294314576,2466278437,6210325638,2971833549,3667567575,4280758472,2078226750,1920400545,1685512000,1012800000,1528585500,325747500,,,,7021076995,11373470568,5513457600,7570309760,16511238900,8684389443,4806163012,,4674600000,838240000,746740300,4311000000,,,,,,181.7602,55.6435,161.1501,49.4259,84.7153,53.953,41.05,122.5104,68.5638,100.9294,78.3024,105.9377,590.7253,58.3079,519.33,47.689,67.0257,81.8229,68.6816,57.4175,50.205,111.2897,33.8602,,,,185.4784,-6.493,135.7371,78.9467,214.461,66.0333,123.5145,,53.9511,59.1598,31.9702,99.0564,,,,,,6.1858,5.8575,1.7503,3.827,5.3063,2.4897,3.2696,3.5657,3.3365,4.3592,2.6742,2.2574,3.7954,9.0089,3.2979,4.7621,4.8618,8.4822,28.2378,13.388,15.4238,21.1054,4.84,,,,3.7983,5.0307,2.7208,3.0442,4.9633,3.9411,3.8916,,16.9042,10.3645,7.738,13.669,,,,,,9.2229,13.1838,4.8942,4.721,3.0876,2.1246,2.931,7.0152,10.9161,15.2474,11.2229,13.1635,37.2997,12.1225,38.6897,8.0868,7.9606,2.622,23.8778,20.159,8.9636,13.8081,3.9508,,,,13.7913,1.5947,3.9499,3.1874,1.1906,1.5967,12.7165,,15.0119,3.8794,1.9161,11.7373,,,,,
2017/7/7,3.7175,0,-0.3463,0.2597,-0.6696,3.988,-1.0624,2.2133,0.8065,-0.292,0.6401,0.185,-1.3983,-1.1515,0.8207,-1.62,-1.6355,0.4461,9.2808,5.7127,2.4585,10.0179,10.0389,,,,0.4798,1.3007,-0.1339,0,2.2063,1.0974,0.8214,,2.0408,0,10.0034,6.0311,,,,,,6.7286,,0.9686,1.0051,0.318,1.7392,2.0457,2.7107,1.0312,1.7713,2.4232,1.0778,2.5507,1.8182,1.2423,1.9564,4.4017,1.7,17.6356,13.6712,15.7545,14.3543,0.0142,,,,1.0726,1.8636,1.3133,,2.2881,3.1715,1.1904,,5.3306,,0.0082,9.1035,,,,,,3348933456,18575677872,4301412770,5604939271,3594265000,10142443325,15871480149,4229515061,2664000000,6255758311,7667858115,2296435015,2431791923,6138812797,2996222827,3608151900,4210746067,2087497650,2098629005,1781800000,1037700000,1681717500,358449000,,,,7054767383,11521404003,5506076800,7570309760,16875529800,8779691385,4845642208,,4770000000,838240000,821440000,4571000000,,,,,,188.5171,55.6435,160.592,49.5543,84.148,56.1046,40.6138,125.2219,69.1168,100.6347,78.8036,106.0356,582.4651,57.6364,523.5921,46.9164,65.9295,82.1879,75.0558,60.6976,51.4393,122.4386,37.2594,,,,186.3684,-6.5775,135.5554,78.9467,219.1927,66.758,124.5291,,55.0521,59.1598,35.1683,105.0305,,,,,,6.4157,5.8575,1.7442,3.837,5.2708,2.589,3.2348,3.6446,3.3634,4.3465,2.6913,2.2595,3.7424,8.9051,3.325,4.6849,4.7823,8.52,30.8585,14.1528,15.803,23.2197,5.3259,,,,3.8166,5.0962,2.7171,3.0442,5.0728,3.9843,3.9236,,17.2492,10.3645,8.512,14.4934,,,,,,9.5658,13.1838,4.8772,4.7332,3.0669,2.2093,2.8999,7.1705,11.0041,15.2029,11.2948,13.1757,36.7781,11.9829,39.0073,7.9558,7.8304,2.6337,26.0939,21.3107,9.184,15.1914,4.3474,,,,13.8575,1.6154,3.9446,3.1874,1.2168,1.6142,12.8209,,15.3183,3.8794,2.1078,12.4452,,,,,
2017/7/10,-2.3297,0,-3.3884,0.2591,-1.2921,-2.0134,0.9396,-2.2047,-1.3333,-4.7584,-2.6855,-2.1237,3.8493,-3.0349,-2.7269,0.0499,-0.6108,-2.9608,-4.8817,-0.4768,-6.9095,-4.1301,9.9717,,,,10.0287,3.6254,1.3405,0,-2.2754,-2.0353,-0.3897,,-3.8396,0,10,-4.7692,,,,,,4.3723,,1.0958,1.2172,0.4032,1.3755,3.1291,2.2517,1.2787,3.5097,2.7586,1.4087,4.857,1.5666,1.3225,1.5316,4.5859,1.7627,11.5047,11.7822,15.8446,58.4644,0.0929,,,,4.6612,3.4768,1.6782,,1.929,1.6272,0.8174,,4.8397,,0.0195,4.8279,,,,,,3270911709,18575677872,4155665508,5619459839,3547822250,9938233057,16020608150,4136265910,2628480000,5958083135,7461936837,2247664927,2525398176,5952503028,2914518745,3609952375,4185027224,2025691650,1996180975,1773304000,966000000,1612261200,394192500,,,,7762265545,11939098408,5579884800,7570309760,16491547500,8601000244,4826760853,,4586850000,838240000,903584000,4353000000,,,,,,184.1252,55.6435,155.1506,49.6827,83.0607,54.975,40.9955,122.4611,68.1952,95.8461,76.6873,103.7837,604.8857,55.8872,509.3142,46.9398,65.5268,79.7545,71.3918,60.4081,47.8851,117.3818,40.9748,,,,205.0587,-6.8159,137.3724,78.9467,214.2052,65.3993,124.0439,,52.9383,59.1598,38.6851,100.0214,,,,,,6.2662,5.8575,1.6851,3.8469,5.2027,2.5368,3.2652,3.5642,3.3185,4.1397,2.619,2.2115,3.8864,8.6349,3.2343,4.6872,4.753,8.2678,29.352,14.0853,14.711,22.2607,5.857,,,,4.1993,5.2809,2.7536,3.0442,4.9573,3.9032,3.9083,,16.5869,10.3645,9.3632,13.8021,,,,,,9.3429,13.1838,4.712,4.7455,3.0273,2.1649,2.9271,7.0124,10.8574,14.4794,10.9914,12.8959,38.1938,11.6192,37.9436,7.9598,7.7825,2.5557,24.82,21.2091,8.5494,14.564,4.7809,,,,15.2472,1.674,3.9974,3.1874,1.1891,1.5814,12.771,,14.7301,3.8794,2.3185,11.8517,,,,,
2017/7/11,-3.4862,0,-2.518,-2.8424,1.2521,-2.3483,-3.3245,0.4026,-2.1622,0.9992,-1.2346,-2.2642,0.3512,-1.3911,-2.0921,-2.7431,-7.8184,-2.746,-1.8703,-9.3958,-1.5994,-7.0556,10.0322,,,,-2.691,-1.9679,-2.1164,0,-4.3582,-1.8006,-2.4538,,-4.817,0,10,-0.2757,,,,,,2.6225,,1.2862,1.0943,0.7942,0.7235,1.898,2.0676,0.9453,2.0605,1.639,1.4322,6.5908,1.5716,0.9025,1.7039,7.0793,1.1044,5.6716,15.0904,7.3653,38.3122,0.0324,,,,4.5799,1.9523,1.0915,,2.1193,1.4166,0.9912,,6.2034,,0.0484,3.2147,,,,,,3156879924,18575677872,4051026449,5459733591,3592245750,9704849893,15488008145,4152917545,2571648000,6017618170,7369814160,2196774400,2534266137,5869698686,2853545549,3510926250,3857826393,1970066250,1958846335,1606688000,950550000,1498506000,433738500,,,,7553385135,11704145306,5461792000,7570309760,15772811400,8446134588,4708323265,,4365900000,838240000,993942400,4341000000,,,,,,177.7061,55.6435,151.2439,48.2705,84.1008,53.684,39.6326,122.9541,66.7207,96.8038,75.7406,101.4339,607.0098,55.1098,498.6591,45.6522,60.4037,77.5645,70.0566,54.7323,47.1192,109.0998,45.0855,,,,199.5406,-6.6818,134.4651,78.9467,204.8697,64.2217,121.0001,,50.3883,59.1598,42.5536,99.7457,,,,,,6.0478,5.8575,1.6427,3.7376,5.2678,2.4773,3.1567,3.5786,3.2468,4.181,2.5867,2.1614,3.9001,8.5147,3.1667,4.5587,4.3814,8.0408,28.8031,12.7619,14.4758,20.6901,6.4445,,,,4.0863,5.177,2.6953,3.0442,4.7413,3.8329,3.8124,,15.7879,10.3645,10.2995,13.7641,,,,,,9.0172,13.1838,4.5933,4.6106,3.0652,2.114,2.8298,7.0406,10.6226,14.6241,10.8557,12.6039,38.3279,11.4576,37.1498,7.7414,7.1741,2.4855,24.3558,19.2163,8.4127,13.5364,5.2605,,,,14.8369,1.6411,3.9128,3.1874,1.1373,1.5529,12.4576,,14.0205,3.8794,2.5504,11.819,,,,,
2017/7/12,2.6616,0,-2.952,-1.1968,-2.5295,0.7014,-0.8253,-3.0473,-0.2762,-1.6743,-0.2941,-0.8687,2.8771,0.6412,-1.9231,2.8205,-0.037,0.0784,-0.3006,1.5423,1.6254,5.2555,9.9942,,,,0.7136,-1.2639,-1.2162,0,-0.2497,0,0.7656,,0.7833,0,9.9948,-2.9832,,,,,,2.5178,,1.1036,0.8843,0.5655,0.5183,1.6716,2.2684,0.9818,2.4454,1.6525,1.4601,5.6193,1.5935,1.2897,1.3139,4.2179,1.3557,5.6454,7.0012,6.2918,33.3988,0.0506,0.0352,,,2.795,1.6038,1.1085,,1.4617,1.3045,0.8544,,3.6202,,0.6099,4.1825,,,,,,3240903344,18575677872,3931438952,5394391034,3501379500,9772919982,15360184144,4026365125,2564544000,5916866572,7348138236,2177690452,2607180481,5907337024,2798669673,3609952375,3856397568,1971611400,1952957240,1631468000,966000000,1577259600,477087000,341161649.1,,,7607289757,11556211871,5395364800,7570309760,15733428600,8446134588,4744369488,,4400100000,838240000,1093285300,4211500000,,,,,,182.4359,55.6435,146.7792,47.6928,81.9734,54.0605,39.3055,119.2073,66.5364,95.1831,75.5178,100.5527,624.4743,55.4631,489.0695,46.9398,60.3813,77.6253,69.8459,55.5765,47.8851,114.8335,49.5914,26.7007,,,200.9646,-6.5973,132.8297,78.9467,204.3582,64.2217,121.9265,,50.783,59.1598,46.8068,96.7701,,,,,,6.2088,5.8575,1.5942,3.6928,5.1346,2.4946,3.1306,3.4695,3.2378,4.111,2.5791,2.1427,4.0123,8.5693,3.1058,4.6872,4.3798,8.0471,28.7165,12.9587,14.711,21.7775,7.0886,1.9186,,,4.1155,5.1116,2.6625,3.0442,4.7294,3.8329,3.8416,,15.9116,10.3645,11.329,13.3535,,,,,,9.2572,13.1838,4.4577,4.5554,2.9877,2.1288,2.8064,6.8261,10.5933,14.3793,10.8238,12.4944,39.4307,11.531,36.4354,7.9598,7.1714,2.4875,24.2826,19.5127,8.5494,14.2478,5.7863,2.7905,,,14.9428,1.6203,3.8653,3.1874,1.1345,1.5529,12.553,,14.1304,3.8794,2.8053,11.4664,,,,,
2017/7/13,-0.9259,0,0.1901,0,-0.8651,-0.2985,-1.8031,-1.0339,1.0526,-1.7028,-0.7375,-0.4869,-5.8579,-5.0016,5.8388,0.5486,-3.8903,-1.0972,-1.9401,-1.5333,-2.1739,-8.1137,9.9894,9.9918,,,0.0886,-0.6777,0.2736,0,-2.1277,-0.7052,-1.0854,,0.6648,0,10.0023,-1.5078,,,,,,3.2537,,0.6361,0.846,0.2794,0.3696,2.2614,1.2587,1.0533,1.7238,1.0437,0.9916,6.313,3.6974,2.5168,2.046,4.189,0.7009,3.6701,3.9572,6.388,26.045,0.1247,0.0129,,,2.2933,1.1967,0.6918,,1.2295,0.6951,0.5765,,2.7453,,0.6879,4.1234,,,,,,3210894980,18575677872,3938913171,5394391034,3471090750,9743747087,15083232142,3984736040,2591539200,5816114974,7293948426,2167088259,2454454489,5611876077,2962077837,3629757600,3706370986,1949979300,1915067025,1606452000,945000000,1449285000,524745000,375249872.8,,,7614027835,11477894170,5410126400,7570309760,15398674800,8386570875,4692874884,,4429350000,838240000,1202639500,4148000000,,,,,,180.7467,55.6435,147.0582,47.6928,81.2643,53.8992,38.5968,117.9748,67.2368,93.5623,74.9609,100.0632,587.8932,52.6891,517.6252,47.1974,58.0323,76.7736,68.4908,54.7243,46.8441,105.5162,54.5452,29.3686,,,201.1426,-6.5526,133.1931,78.9467,200.0101,63.7688,120.6031,,51.1206,59.1598,51.4886,95.311,,,,,,6.1513,5.8575,1.5972,3.6928,5.0902,2.4872,3.0742,3.4337,3.2719,4.041,2.56,2.1322,3.7772,8.1407,3.2871,4.713,4.2094,7.9588,28.1593,12.76,14.3912,20.0105,7.7967,2.1103,,,4.1191,5.0769,2.6698,3.0442,4.6288,3.8059,3.7999,,16.0173,10.3645,12.4621,13.1522,,,,,,9.1715,13.1838,4.4662,4.5554,2.9618,2.1225,2.7558,6.7555,10.7048,14.1344,10.744,12.4336,37.1209,10.9543,38.5627,8.0035,6.8924,2.4602,23.8115,19.2135,8.3635,13.0917,6.3643,3.0694,,,14.956,1.6093,3.8758,3.1874,1.1103,1.5419,12.4167,,14.2243,3.8794,3.0859,11.2935,,,,,
2017/7/14,-3.1776,0,-1.518,-1.3459,0.349,-1.0978,-0.2825,-0.3761,-1.261,1.1811,-1.263,-4.6967,-4.8575,-1.006,-1.0704,0.7937,-0.2313,-0.3962,-9.9971,0.0588,-2.5397,-1.283,10,9.9777,,,3.6283,-1.213,2.5921,0,1.9821,-0.5682,-0.0732,,-1.6662,0,10.0107,-2.1456,,,,,,2.284,,0.8589,0.7838,0.2215,0.3505,1.01,1.3631,0.7842,1.9372,1.4438,2.6716,4.1343,2.488,1.2344,1.0278,2.2522,0.9042,14.3818,4.9635,6.9775,14.1731,0.2566,0.0107,,,4.2641,1.3646,1.978,,1.722,0.6657,0.3796,,2.1238,,56.6622,3.4922,,,,,,3108866541,18575677872,3879119422,5321788194,3483206250,9636779804,15040624141,3969749569,2558860800,5884809246,7201825749,2065307206,2335229683,5555418571,2930371776,3658565200,3697798039,1942253550,1723615880,1607396000,921000000,1430690400,577219500,412691036.6,,,7890289022,11338662701,5550361600,7570309760,15703891500,8338919904,4689441910,,4355550000,838240000,1323031800,4059000000,,,,,,175.0034,55.6435,144.8258,47.0509,81.5479,53.3075,38.4878,117.5311,66.389,94.6674,74.0141,95.3635,559.3364,52.159,512.0846,47.572,57.898,76.4695,61.6437,54.7564,45.6544,104.1624,59.9998,32.2989,,,208.4407,-6.4731,136.6456,78.9467,203.9745,63.4065,120.5149,,50.2688,59.1598,56.6429,93.266,,,,,,5.9558,5.8575,1.573,3.6431,5.1079,2.4599,3.0655,3.4208,3.2306,4.0888,2.5277,2.0321,3.5938,8.0588,3.2519,4.7504,4.1997,7.9272,25.3442,12.7675,14.0257,19.7538,8.5764,2.3209,,,4.2686,5.0153,2.739,3.0442,4.7206,3.7843,3.7971,,15.7505,10.3645,13.7097,12.87,,,,,,8.88,13.1838,4.3984,4.4941,2.9722,2.0992,2.7481,6.7301,10.5698,14.3014,10.6083,11.8496,35.3177,10.8441,38.15,8.067,6.8765,2.4504,21.431,19.2248,8.1511,12.9238,7.0007,3.3756,,,15.4987,1.5898,3.9763,3.1874,1.1323,1.5332,12.4076,,13.9873,3.8794,3.3948,11.0512,,,,,
2017/7/17,-8.6873,-9.9935,-10.0193,-6.5484,-3.6522,-7.0636,-5.2408,-6.0403,-9.9944,-7.6265,-8.2017,-9.2402,-10,-8.6043,-9.9875,-5.0197,-8.3849,-8.5123,-8.3548,-8.9708,-10,-10.0153,10.0132,10.0203,,,-6.0632,-5.6025,-7.3138,0,-1.0031,-7.4286,-5.4539,,-8.9885,0,-3.8611,-7.896,,,,,,3.6746,0.2187,1.3214,1.4327,0.9316,0.9412,1.8417,2.997,2.0223,2.7092,2.842,2.7521,4.9259,3.2187,2.4068,1.3425,3.4907,1.559,8.0557,9.3567,12.3941,22.0379,3.1489,0.1652,,,2.99,2.0056,2.1138,,1.9008,1.9332,1.2679,,6.4366,,56.138,5.9807,,,,,,2838791263,16719315515,3490460058,4973294561,3355993500,8956078909,14252376134,3729966038,2303116800,5436006673,6611156820,1874467731,2101706714,5077411688,2637700437,3474916750,3387743103,1776922500,1579610840,1463200000,828900000,1287402600,635017500,454043963.8,,,7411885503,10703419127,5144417600,7570309760,15546360300,7719457283,4433685379,,3964050000,838240000,1271948500,3738500000,,,,,,159.8004,50.0827,130.3153,43.9698,78.5697,49.542,36.4707,110.4319,59.7538,87.4476,67.9438,86.5517,503.4028,47.6711,460.94,45.184,53.0434,69.9601,56.4935,49.8444,41.089,93.7302,66.0076,35.5354,,,195.8025,-6.1105,126.6516,78.9467,201.9284,58.6963,113.9421,,45.7504,59.1598,54.4559,85.9017,,,,,,5.4384,5.2721,1.4154,3.4046,4.9214,2.2861,2.9048,3.2141,2.9077,3.7769,2.3204,1.8443,3.2344,7.3654,2.9271,4.5119,3.8475,7.2524,23.2268,11.6221,12.6232,17.7754,9.4352,2.5534,,,4.0098,4.7343,2.5387,3.0442,4.6732,3.5032,3.59,,14.3347,10.3645,13.1803,11.8537,,,,,,8.1086,11.8662,3.9577,4.1998,2.8636,1.9509,2.604,6.3236,9.5134,13.2107,9.7382,10.7547,31.786,9.911,34.3397,7.662,6.2999,2.2418,19.6405,17.5002,7.336,11.6294,7.7017,3.7139,,,14.559,1.5008,3.6855,3.1874,1.121,1.4193,11.7309,,12.7301,3.8794,3.2637,10.1786,,,,,
