ÈÕÆÚ,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH,000062.SZ,000988.SZ,002008.SZ,002141.SZ,002161.SZ,002214.SZ,002388.SZ,002414.SZ,002724.SZ,002729.SZ,002869.SZ,300014.SZ,300078.SZ,300184.SZ,300220.SZ,300340.SZ,300390.SZ,300438.SZ,300516.SZ,300656.SZ,300736.SZ,300747.SZ,600071.SH,600074.SH,600110.SH,600152.SH,600288.SH,600353.SH,600751.SH,600884.SH,603595.SH,603659.SH,688020.SH,900938.SH
2015/3/4,2.9298,1.6705,0.0537,-0.5054,9.569,2.975,0.5685,1.4358,1.6909,6.643,,0.0635,0,0,-0.0515,0,0,,,,,,-2.93,1.0309,1.3493,2.8256,0.2335,3.6045,0.0817,0.5102,,,,0,6.2839,3.6958,4.218,1.413,6.0656,3.4498,1.3098,2.2386,6.0736,16.5155,,3.3455,,,4.8704,2.9396,,,,,,,2.5877,2.2065,2.9981,1.8239,2.8183,2.4394,4.6066,2.5548,,,,0.3315,19448256081,11932051702,17831068475,2864736000,8829941443,3813310427,3224002500,11159588570,1293000000,800640000,,4919119888,1717577193,1565266500,2535863742,1484224931,580355000,,,,,,4248382238,6146431608,7776109776,2456546454,7499856000,2734911600,4207966716,8093907466,,,,4207966716,40.7246,70.8759,27.8197,1276.51,203.5354,117.2223,311.9961,212.0683,60.2696,91.8462,,74.5631,45.6517,118.7928,720.9521,-42.4609,69.7588,,,,,,-42.1425,232.6411,-29.6682,-11.128,282.508,43.2711,449.9239,23.2303,,,,117.2795,8.4032,4.2303,4.7721,9.5117,6.4787,6.3737,6.2572,5.9165,6.7387,8.6423,,6.4478,3.0875,4.0508,16.6904,2.3537,8.7889,,,,,,8.6286,9.8546,4.4519,4.2275,5.1441,2.7867,2.9858,1.9075,,,,0.7783,7.2887,5.0703,3.5366,2.895,14.6434,16.4358,6.8338,36.2128,9.7915,18.4713,,5.1954,7.2467,3.8249,25.4244,5.2502,7.4456,,,,,,4.7683,8.3102,4.1092,1.9594,2.2391,5.0146,83.8408,2.2121,,,,21.8544
2015/3/5,-3.1893,-1.2696,2.7897,4.127,-0.4721,-2.1572,-2.2046,-0.5412,6.3805,-0.8125,,5.4534,0,0,-3.6808,2.1505,0,,,,,,-0.0559,1.6035,3.6982,2.27,3.8439,0.3976,2.7755,2.8934,,,,0.578,3.9405,2.831,5.9236,3.013,4.4142,4.052,1.6019,1.2873,20.9009,8.4814,,7.577,,,5.6554,4.3486,,,,,,,1.3876,2.592,6.691,3.0308,5.9315,2.4555,7.6654,4.3474,,,,0.5301,18827992769,11780561875,18328501716,2982963200,8788258005,3731051034,3152925000,11099191130,1375500000,794134800,,5187378804,1717577193,1565266500,2442523069,1516143747,580355000,,,,,,4246007513,6244989549,8063687800,2512310352,7788144000,2745786000,4324759261,8328096667,,,,4324759261,39.4258,69.976,28.5958,1329.1914,202.5745,114.6936,305.1177,210.9206,64.1151,91.0999,,78.6294,45.6517,118.7928,694.4151,-43.3741,69.7588,,,,,,-42.1189,236.3715,-30.7654,-11.3807,293.3673,43.4431,462.4116,23.9024,,,,117.9631,8.1352,4.1766,4.9053,9.9042,6.4481,6.2362,6.1193,5.8845,7.1687,8.5721,,6.7994,3.0875,4.0508,16.0761,2.4044,8.7889,,,,,,8.6238,10.0126,4.6166,4.3235,5.3418,2.7977,3.0687,1.9627,,,,0.7828,7.0562,5.0059,3.6353,3.0145,14.5743,16.0812,6.6831,36.0168,10.4162,18.3212,,5.4788,7.2467,3.8249,24.4885,5.3631,7.4456,,,,,,4.7656,8.4434,4.2612,2.0039,2.3252,5.0345,86.1678,2.2761,,,,21.9818
2015/3/6,-3.0464,-2.4206,-3.7056,2.8049,-4.7431,-3.5039,-1.7341,-3.9766,-4.6892,-1.8484,,-4.3897,0,0,-2.4319,-0.8134,0,,,,,,-2.7964,10.043,-3.8516,-2.4533,9.9832,-1.6832,-0.7149,-2.96,,,,-0.3831,4.1032,2.4618,4.7975,3.9454,6.857,2.7805,1.3794,1.7932,10.2734,5.0023,,4.717,,,5.3696,2.8166,,,,,,,1.6847,3.8,3.3469,2.4272,10.8823,1.8974,5.8865,3.7986,,,,0.2998,18254415944,11495404553,17649314022,3066631680,8371423634,3600317356,3098250000,10657825220,1311000000,779456400,,4959670655,1717577193,1565266500,2383124459,1503811477,580355000,,,,,,4127271285,6872176448,7753103534,2450676570,8565648000,2699569800,4293843588,8081581718,,,,4293843588,38.2247,68.2822,27.5362,1366.4735,192.9663,110.6748,299.8266,202.5332,61.1086,89.4161,,75.1778,45.6517,118.7928,677.528,-43.0213,69.7588,,,,,,-40.9411,260.1104,-29.5804,-11.1015,322.6547,42.7119,459.106,23.1949,,,,117.5207,7.8874,4.0755,4.7235,10.182,6.1423,6.0177,6.0132,5.6505,6.8325,8.4137,,6.5009,3.0875,4.0508,15.6851,2.3848,8.7889,,,,,,8.3827,11.0182,4.4388,4.2174,5.8751,2.7506,3.0468,1.9046,,,,0.7799,6.8412,4.8847,3.5006,3.0991,13.883,15.5178,6.5672,34.5846,9.9278,17.9826,,5.2383,7.2467,3.8249,23.893,5.3195,7.4456,,,,,,4.6323,9.2914,4.097,1.9547,2.5573,4.9498,85.5518,2.2087,,,,21.8993
2015/3/9,1.2057,5.1163,2.0596,-2.9063,3.4855,0.3672,4.1176,0.3487,-2.0595,-2.3111,,-0.6918,0,0,4.4371,-0.2894,0,,,,,,2.4741,10.0391,3.1157,2.8743,0.204,1.712,-1.28,1.1693,,,,0.1923,2.6115,4.7416,3.7825,2.3116,3.3405,2.3688,1.1631,1.1115,5.6084,4.1997,,2.1257,,,5.423,2.7282,,,,,,,1.6331,13.1245,3.1776,2.2151,8.5115,1.7122,3.7882,2.6859,,,,0.3024,18474509377,12083541530,18012822928,2977506560,8663207694,3613537616,3225825000,10694992876,1284000000,761442000,,4925358468,1717577193,1565266500,2488867040,1499458911,580355000,,,,,,4229384441,7562082037,7994669074,2521115178,8583120000,2745786000,4238882390,8176079115,,,,4238882390,38.6856,71.7757,28.1033,1326.7599,199.6921,111.0812,312.1724,203.2395,59.8501,87.3496,,74.6577,45.6517,118.7928,707.5908,-42.8968,69.7588,,,,,,-41.9541,286.2232,-30.5021,-11.4205,323.3128,43.4431,453.2295,23.4661,,,,117.8041,7.9825,4.284,4.8208,9.8861,6.3564,6.0398,6.2608,5.6702,6.6918,8.2192,,6.456,3.0875,4.0508,16.3811,2.3779,8.7889,,,,,,8.5901,12.1243,4.5771,4.3386,5.8871,2.7977,3.0078,1.9269,,,,0.7818,6.9237,5.1347,3.5727,3.009,14.3669,15.5747,6.8376,34.7052,9.7233,17.567,,5.202,7.2467,3.8249,24.9532,5.3041,7.4456,,,,,,4.7469,10.2242,4.2247,2.0109,2.5625,5.0345,84.4568,2.2345,,,,21.9521
2015/3/10,-0.9025,1.0324,0.0531,0.3054,-1.1227,4.2683,1.8079,0.6516,1.8302,2.3439,,0.6966,0,0,-0.2623,1.8384,0,,,,,,0.8984,9.9526,0.5755,-0.8149,-1.8321,3.9604,1.6207,-0.4523,,,,0.7678,3.4684,4.1106,4.8118,1.1857,3.7034,3.6019,1.9987,1.1467,4.8246,6.8951,,2.1936,,,4.5147,3.9349,,,,,,,1.5482,7.7071,2.3725,1.7254,6.1056,3.0481,6.9501,2.0247,,,,0.5869,18307771928,12208297858,18022388952,2986600960,8565946340,3767773977,3284145000,10764682230,1307500000,779289600,,4959670655,1717577193,1565266500,2482339720,1527025161,580355000,,,,,,4267380034,8314706316,8040681558,2500570584,8425872000,2854530000,4307583887,8139101873,,,,4307583887,38.3364,72.5168,28.1182,1330.8123,197.4501,115.8225,317.8162,204.5638,60.9455,89.397,,75.1778,45.6517,118.7928,705.7351,-43.6854,69.7588,,,,,,-42.331,792.3945,-30.6776,-11.3275,317.3895,45.1636,460.5752,23.36,,,,118.7259,7.9104,4.3282,4.8233,9.9163,6.285,6.2975,6.3739,5.7072,6.8143,8.4119,,6.5009,3.0875,4.0508,16.3381,2.4216,8.7889,,,,,,8.6672,33.5655,4.6034,4.3033,5.7792,2.9085,3.0565,1.9182,,,,0.7879,6.8612,5.1877,3.5746,3.0182,14.2056,16.2395,6.9613,34.9314,9.9013,17.9787,,5.2383,7.2467,3.8249,24.8877,5.4016,7.4456,,,,,,4.7896,28.3052,4.249,1.9945,2.5156,5.2339,85.8256,2.2244,,,,22.1239
2015/3/11,2.4408,0.5109,-1.9108,-1.0353,3.4874,2.1053,-1.8868,-2.3738,-1.5296,-0.9204,,-2.1384,0,0,-2.9713,6.0808,0,,,,,,-2.3372,10.0216,-1.8598,3.0516,-4.9248,-1.3333,2.2329,0.8077,,,,0.7619,3.1973,2.5707,3.6772,1.3595,3.8299,4.7671,1.2069,2.0604,4.1589,3.4911,,2.4148,,,4.6813,6.8666,,,,,,,1.3256,1.7556,2.3258,3.6701,6.8159,1.6649,8.6917,2.1948,,,,0.6126,18754628292,12270676023,17678012093,2955680000,8864677640,3847095535,3222180000,10509154598,1287500000,772117200,,4853614804,1717577193,1565266500,2410961056,1619879898,580355000,,,,,,4167641603,9147968910,7891140985,2576879076,8010912000,2816469600,4403765983,8204839193,,,,4403765983,39.2722,72.8873,27.5809,1317.0341,204.3361,118.2609,311.8197,199.708,60.0132,88.5742,,73.5702,45.6517,118.7928,684.7653,-46.3418,69.7588,,,,,,-41.3416,871.8047,-30.1071,-11.6731,301.7586,44.5615,470.8591,23.5487,,,,119.6791,8.1035,4.3503,4.7312,9.8136,6.5042,6.4301,6.2537,5.5717,6.7101,8.3344,,6.3619,3.0875,4.0508,15.8527,2.5689,8.7889,,,,,,8.4647,36.9292,4.5178,4.4346,5.4946,2.8698,3.1247,1.9337,,,,0.7942,7.0287,5.2142,3.5063,2.9869,14.701,16.5814,6.8299,34.1022,9.7498,17.8132,,5.1263,7.2467,3.8249,24.1482,5.7301,7.4456,,,,,,4.6776,31.1418,4.17,2.0554,2.3917,5.1641,87.742,2.2424,,,,22.3015
2015/3/12,-2.8805,2.106,-0.487,0.1231,-1.8809,-3.2073,1.5271,0.7958,-2.2913,1.5338,,2.6992,0,0,-1.5176,4.747,0,,,,,,-1.7094,-7.7375,7.1429,-1.4806,-0.1091,0.0965,-1.8721,1.0015,,,,0,1.6956,3.8664,3.3358,0.8451,3.3844,3.8337,1.6519,1.8875,5.5678,4.5857,,2.762,,,5.0705,15.6442,,,,,,,1.1961,19.0895,10.1815,4.164,3.6927,2.7375,5.6555,3.2483,,,,0.4678,18214398956,12529099846,17591917879,2959317760,8697943892,3723706446,3271387500,10592781823,1258000000,783960000,,4984624973,1717577193,1565266500,2426701545,1696775227,580355000,,,,,,4096399866,8440143695,8454793913,2538724830,8002176000,2819188200,4321324186,8287010842,,,,4321324186,38.1409,74.4223,27.4466,1318.6551,200.4928,114.4679,316.5817,201.2972,58.6382,89.9327,,75.5561,45.6517,118.7928,674.3732,-48.5416,69.7588,,,,,,-40.6349,804.3487,-32.2576,-11.5003,301.4296,44.6045,462.0443,23.7845,,,,119.7179,7.8701,4.4419,4.7081,9.8257,6.3819,6.2239,6.3492,5.616,6.5563,8.4623,,6.5336,3.0875,4.0508,15.6121,2.6908,8.7889,,,,,,8.32,34.0718,4.8405,4.3689,5.4886,2.8725,3.0662,1.953,,,,0.7945,6.8262,5.324,3.4892,2.9906,14.4245,16.0496,6.9342,34.3735,9.5264,18.0865,,5.2646,7.2467,3.8249,23.7818,6.0021,7.4456,,,,,,4.5977,28.7322,4.4678,2.025,2.3891,5.1691,86.0994,2.2648,,,,22.3088
2015/3/13,0,-0.8535,1.0332,0.6761,1.5974,1.4596,2.507,5.0877,1.3514,0.7447,,3.1289,0,0,6.5217,3.805,0,,,,,,3.4203,5.9448,-0.9524,1.6185,-1.0371,0,1.7488,-0.4462,,,,0.5671,,2.5323,2.4592,0.9941,2.6943,2.9073,2.0518,4.462,3.4901,3.254,,5.7208,,,6.7144,8.3024,,,,,,,1.469,14.1364,4.854,2.2581,2.951,2.9383,6.6955,2.2841,,,,0.513,18214398956,12422165850,17773672332,2979325440,8836888682,3778056402,3353400000,11131712828,1275000000,789798000,,5140589459,1717577193,1565266500,2584964690,1761338286,580355000,,,,,,4236508615,8941893214,8374272066,2579814018,7919184000,2819188200,4396895834,8250033600,,,,4396895834,38.1409,73.7871,27.7302,1327.5704,203.6955,116.1386,324.5182,211.5386,59.4306,90.6024,,77.9201,45.6517,118.7928,718.3541,-50.3886,69.7588,,,,,,-42.0247,852.1657,-31.9503,-11.6864,298.3034,44.6045,470.1246,23.6784,,,,120.3402,7.8701,4.404,4.7568,9.8922,6.4838,6.3147,6.5084,5.9018,6.6449,8.5253,,6.7381,3.0875,4.0508,16.6303,2.7932,8.7889,,,,,,8.6045,36.0973,4.7944,4.4396,5.4317,2.8725,3.1199,1.9443,,,,0.7986,6.8262,5.2786,3.5252,3.0108,14.6549,16.2838,7.108,36.1224,9.6552,18.2211,,5.4294,7.2467,3.8249,25.3327,6.2305,7.4456,,,,,,4.7549,30.4403,4.4253,2.0577,2.3643,5.1691,87.6051,2.2547,,,,22.4247
2015/3/16,0,2.9412,2.3681,0.4884,9.9843,2.0218,2.6087,3.1302,3.6863,1.7529,,3.5801,0,0,0.62,3.5832,0,,,,,,1.4013,4.3086,2.6099,1.1377,2.4821,1.9286,4.0625,3.1873,,,,1.3158,,3.724,4.6589,1.9122,6.1384,4.3588,2.8779,3.772,8.0482,6.154,,6.8224,,,11.6703,6.8607,,,,,,,2.0156,13.1597,4.4203,2.9103,5.0418,2.2901,10.1106,3.5853,,,,1.0955,18214398956,12787523669,18194577382,2993876480,9719188102,3854440124,3440880000,11480159599,1322000000,803642400,,5324627552,1717577193,1565266500,2600991337,1824450489,580355000,,,,,,4295876729,9327165166,8592831365,2609163438,8115744000,2873560200,4575519727,8512982878,,,,4575519727,38.1409,75.9574,28.3869,1334.0542,224.033,118.4866,332.9839,218.1602,61.6214,92.1906,,80.7098,45.6517,118.7928,722.8079,-52.1942,69.7588,,,,,,-42.6136,888.8822,-32.7842,-11.8194,305.7075,45.4647,489.2234,24.4331,,,,121.9771,7.8701,4.5336,4.8694,9.9405,7.1312,6.4424,6.6781,6.0865,6.8899,8.6747,,6.9793,3.0875,4.0508,16.7334,2.8933,8.7889,,,,,,8.7251,37.6526,4.9195,4.4902,5.5665,2.9279,3.2466,2.0063,,,,0.8095,6.8262,5.4338,3.6087,3.0255,16.1181,16.6131,7.2935,37.2531,10.0111,18.5405,,5.6237,7.2467,3.8249,25.4898,6.4537,7.4456,,,,,,4.8216,31.7518,4.5408,2.0811,2.423,5.2688,91.164,2.3266,,,,22.7297
2015/3/17,0,5.2265,1.4196,-0.6683,-1.0007,2.2866,-0.9534,0.7689,5.9002,-0.3944,,1.0545,0,0,5.0321,-2.7833,0,,,,,,-0.995,-1.8252,1.6064,4.4994,1.7761,1.5137,4.955,2.5579,,,,2.0408,,6.5682,7.3661,3.1092,5.6227,5.9096,3.4081,3.5537,15.3885,5.1041,,6.4952,,,11.9604,5.4668,,,,,,,1.7561,8.4276,5.892,4.5881,5.6512,3.3039,15.4716,4.0317,,,,1.9381,18214398956,13455861143,18452860026,2973868800,9621926749,3942575187,3408075000,11568432781,1400000000,800473200,,5380774767,1717577193,1565266500,2731875625,1773670555,580355000,,,,,,4253131687,9156928722,8730868816,2726561118,8259888000,2917057800,4802234668,8730737749,,,,4802234668,38.1409,79.9273,28.7898,1325.1389,221.7911,121.1959,329.8093,219.8377,65.2571,91.8271,,81.5608,45.6517,118.7928,759.1802,-50.7415,69.7588,,,,,,-42.1896,872.6586,-33.3109,-12.3512,311.1372,46.1529,513.4642,25.058,,,,124.4058,7.8701,4.7705,4.9386,9.874,7.0598,6.5897,6.6145,6.1333,7.2964,8.6405,,7.0529,3.0875,4.0508,17.5754,2.8127,8.7889,,,,,,8.6383,36.9654,4.9986,4.6922,5.6654,2.9722,3.4075,2.0576,,,,0.8256,6.8262,5.7178,3.6599,3.0053,15.9568,16.9929,7.2239,37.5395,10.6018,18.4674,,5.683,7.2467,3.8249,26.7725,6.2741,7.4456,,,,,,4.7736,31.1723,4.6137,2.1748,2.466,5.3485,95.6812,2.3861,,,,23.1823
2015/3/18,0,0.3974,0.6221,0.1835,2.1661,0.0373,1.6043,-0.1606,2.7857,-1.2294,,0.8696,0,0,0.4155,-0.0409,0,,,,,,4.5226,-0.0978,0.527,-0.1076,6.8747,1.8639,0,0.8,,,,0.1818,,3.7681,5.9154,3.2363,3.7584,4.7236,5.3224,3.0411,22.202,4.9832,,5.6312,,,15.2119,6.2731,,,,,,,3.2324,7.7474,4.0708,2.9501,6.7091,2.4744,12.9016,2.9365,,,,0.8475,18214398956,13509328141,18567652312,2979325440,9830343935,3944044105,3462750000,11549848953,1439000000,790632000,,5427564113,1717577193,1565266500,2743227834,1772945128,580355000,,,,,,4445484376,9147968910,8776881300,2723626176,8827728000,2971429800,4802234668,8800583651,,,,4802234668,38.1409,80.2448,28.9689,1327.5704,226.5952,121.2411,335.1004,219.4845,67.075,90.6981,,82.27,45.6517,118.7928,762.335,-50.7207,69.7588,,,,,,-44.0977,871.8047,-33.4864,-12.3379,332.5268,47.0132,513.4642,25.2585,,,,124.5733,7.8701,4.7895,4.9693,9.8922,7.2127,6.5922,6.7206,6.1235,7.4996,8.5343,,7.1142,3.0875,4.0508,17.6485,2.8116,8.7889,,,,,,9.029,36.9292,5.0249,4.6871,6.0549,3.0276,3.4075,2.0741,,,,0.8267,6.8262,5.7405,3.6827,3.0108,16.3024,16.9993,7.3398,37.4792,10.8971,18.2404,,5.7324,7.2467,3.8249,26.8837,6.2715,7.4456,,,,,,4.9895,31.1418,4.638,2.1724,2.6355,5.4482,95.6812,2.4052,,,,23.2135
2015/3/19,0,-1.1873,-0.3091,6.4713,4.5936,0.9311,0.3684,1.8101,0.8339,5.0844,,4.023,0,0,-2.3126,-0.982,0,,,,,,0.4808,9.9902,0.5242,-0.8621,-2.3256,-0.0915,0.7153,1.1671,,,,-0.1815,,3.3941,5.3118,5.6918,6.236,5.8454,2.494,3.2603,17.2402,8.2843,,8.1394,,,10.5428,3.8366,,,,,,,3.663,15.566,4.7232,2.3897,5.6588,2.3896,11.4653,3.5621,,,,1.0772,18214398956,13348927147,18510256169,3172126720,10281914504,3980767048,3475507500,11758917015,1451000000,830830800,,5645914393,1717577193,1565266500,2679789021,1755534865,580355000,,,,,,4466856897,10061869819,8822893784,2700146640,8622432000,2968711200,4836585417,8903298212,,,,4836585417,38.1409,79.2921,28.8794,1413.4815,237.0042,122.37,336.3349,223.4575,67.6343,95.3096,,85.5798,45.6517,118.7928,744.7055,-50.2226,69.7588,,,,,,-44.3097,958.8998,-33.662,-12.2315,324.7937,46.9702,517.137,25.5533,,,,124.1533,7.8701,4.7326,4.9539,10.5323,7.5441,6.6536,6.7453,6.2343,7.5622,8.9682,,7.4004,3.0875,4.0508,17.2403,2.784,8.7889,,,,,,9.0724,40.6186,5.0512,4.6467,5.914,3.0249,3.4319,2.0983,,,,0.8239,6.8262,5.6724,3.6713,3.2057,17.0513,17.1575,7.3669,38.1576,10.988,19.1678,,5.9631,7.2467,3.8249,26.262,6.2099,7.4456,,,,,,5.0135,34.2529,4.6623,2.1537,2.5743,5.4433,96.3656,2.4333,,,,23.1353
2015/3/20,0,2.2697,0.0517,-2.1216,0.4054,1.1439,-0.839,-0.4346,-0.5858,-0.5421,,3.0939,0,0,4.7346,7.3554,0,,,,,,-1.5417,-2.0481,1.8253,1.1957,4.7112,2.0147,-1.8466,0.6922,,,,-0.3636,,3.6284,5.4127,3.1265,4.3349,5.2845,3.3947,2.2092,12.2297,4.619,,7.1989,,,16.1791,8.0262,,,,,,,1.7799,10.0995,6.3259,3.6485,5.9108,2.5674,6.6552,3.1304,,,,0.3887,18214398956,13651906802,18519822193,3104828160,10323597942,4026303498,3446347500,11707811489,1442500000,826327200,,5820594618,1717577193,1565266500,2806666647,1884660983,580355000,,,,,,4397989885,9855794124,8983937478,2732431002,9028656000,3028520400,4747273470,8964926950,,,,4747273470,38.1409,81.0918,28.8943,1383.4937,237.965,123.7698,333.513,222.4863,67.2381,94.7929,,88.2275,45.6517,118.7928,779.9644,-53.9167,69.7588,,,,,,-43.6266,939.2607,-34.2764,-12.3778,340.0955,47.9165,507.5876,25.7302,,,,123.7743,7.8701,4.84,4.9565,10.3089,7.5746,6.7297,6.6887,6.2072,7.5179,8.9196,,7.6294,3.0875,4.0508,18.0566,2.9888,8.7889,,,,,,8.9325,39.7867,5.1434,4.7023,6.1927,3.0858,3.3685,2.1128,,,,0.8214,6.8262,5.8011,3.6732,3.1377,17.1204,17.3538,7.3051,37.9918,10.9236,19.0639,,6.1476,7.2467,3.8249,27.5054,6.6667,7.4456,,,,,,4.9362,33.5514,4.7474,2.1795,2.6955,5.5529,94.5861,2.4501,,,,23.0646
2015/3/23,0,0.5222,2.0661,0.6444,1.4805,5.8008,9.9947,0.0397,-0.5199,2.2406,,0.7503,0,0,0.8803,0.4619,0,,,,,,1.1879,2.0909,5.3777,0,0.387,0.5386,2.3155,1.0999,,,,0.5474,,4.1524,7.105,2.8168,4.6846,8.1909,5.1325,3.0039,12.3023,14.7896,,7.595,,,12.7197,5.762,,,,,,,2.7735,7.9043,10.0232,2.9721,5.3779,2.6022,11.7379,3.403,,,,0.9503,18214398956,13723196133,18902463147,3124835840,10476437211,4259861417,3790800000,11712457446,1435000000,844842000,,5864264674,1717577193,1565266500,2831374395,1893366114,580355000,,,,,,4450233825,10061869819,9467068558,2732431002,9063600000,3044832000,4857195866,9063532929,,,,4857195866,38.1409,81.5152,29.4913,1392.409,241.4881,130.9494,366.8467,222.5746,66.8885,96.9169,,88.8895,45.6517,118.7928,786.8306,-54.1657,69.7588,,,,,,-44.1448,958.8998,-36.1197,-12.3778,341.4118,48.1746,519.3407,26.0132,,,,124.3547,7.8701,4.8653,5.0589,10.3753,7.6868,7.12,7.3573,6.2097,7.4788,9.1195,,7.6866,3.0875,4.0508,18.2156,3.0026,8.7889,,,,,,9.0386,40.6186,5.42,4.7023,6.2166,3.1024,3.4465,2.136,,,,0.8253,6.8262,5.8314,3.7491,3.1579,17.3739,18.3605,8.0352,38.0069,10.8668,19.4911,,6.1937,7.2467,3.8249,27.7476,6.6975,7.4456,,,,,,4.9948,34.2529,5.0028,2.1795,2.706,5.5828,96.7762,2.4771,,,,23.1728
2015/3/24,0,-2.013,-0.9615,5.0058,-2.321,-2.6897,10,0.714,-1.7073,0.691,,4.734,0,0,-3.1368,-3.6782,0,,,,,,-3.1483,-2.9386,-1.4581,-2.7927,-3.0843,0,1.5559,1.6772,,,,-0.726,,5.4894,6.6684,6.4665,6.0688,7.0081,11.6692,3.7659,10.3033,21.9479,,10.4388,,,12.4647,5.5009,,,,,,,2.9829,6.8408,8.4088,4.101,6.5268,3.4949,13.557,4.6779,,,,1.0093,18214398956,13446949977,18720708694,3281259520,10233283828,4176327834,4169880000,11796084671,1410500000,850680000,,6141881459,1717577193,1565266500,2742560057,1823725062,580355000,,,,,,4310125076,9766195996,9329031107,2656122510,8784048000,3044832000,4932767513,9215550480,,,,4932767513,38.1409,79.8743,29.2077,1462.1105,235.8832,127.4273,403.5314,224.1638,65.7465,97.5866,,93.0975,45.6517,118.7928,762.1494,-52.1734,69.7588,,,,,,-42.755,930.722,-35.593,-12.0321,330.8815,48.1746,527.421,26.4495,,,,123.3515,7.8701,4.7673,5.0102,10.8947,7.5084,6.9285,8.093,6.254,7.3511,9.1825,,8.0505,3.0875,4.0508,17.6442,2.8921,8.7889,,,,,,8.754,39.425,5.341,4.571,6.0249,3.1024,3.5001,2.1718,,,,0.8186,6.8262,5.714,3.7131,3.316,16.9707,17.8666,8.8387,38.2783,10.6813,19.6257,,6.4869,7.2467,3.8249,26.8772,6.4512,7.4456,,,,,,4.8376,33.2464,4.9298,2.1186,2.6225,5.5828,98.282,2.5186,,,,22.9859
2015/3/25,0,4.8376,3.6791,4.102,4.5485,4.5358,-1.7045,5.3171,9.2166,3.5098,,1.4728,0,0,5.5515,4.6539,0,,,,,,-1.6529,10,0.1233,-0.3315,9.995,-0.3571,0.3482,0,,,,0.3656,,7.8231,10.9544,7.1038,6.0488,8.629,5.6764,5.0703,23.6881,16.6076,,9.4692,,,16.4905,5.9619,,,,,,,1.7699,10.8615,5.3905,2.875,9.4227,2.8698,20.7884,3.3195,,,,2.0347,18214398956,14097465118,19409462412,3415856640,10698748876,4365757304,4098802500,12423288858,1540500000,880537200,,6232340861,1717577193,1565266500,2894813208,1908600095,580355000,,,,,,4238883340,10742815595,9340534228,2647317684,9662016000,3033957600,4949942888,9215550480,,,,4949942888,38.1409,83.7384,30.2823,1522.0862,246.6125,133.2072,396.653,236.0827,71.8061,101.0117,,94.4687,45.6517,118.7928,804.4601,-54.6015,69.7588,,,,,,-42.0483,1023.7942,-35.6369,-11.9922,363.9532,48.0025,529.2574,26.4495,,,,123.8267,7.8701,4.998,5.1946,11.3416,7.8499,7.2428,7.955,6.5865,8.0286,9.5048,,8.1691,3.0875,4.0508,18.6237,3.0267,8.7889,,,,,,8.6094,43.3675,5.3476,4.5558,6.6271,3.0914,3.5123,2.1718,,,,0.8217,6.8262,5.9904,3.8497,3.452,17.7426,18.677,8.688,40.3135,11.6657,20.3146,,6.5824,7.2467,3.8249,28.3693,6.7514,7.4456,,,,,,4.7576,36.571,4.9359,2.1116,2.8846,5.5629,98.6242,2.5186,,,,23.0744
