ÈÕÆÚ,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH,000532.SZ,000636.SZ,000701.SZ,000733.SZ,000823.SZ,002134.SZ,002138.SZ,002199.SZ,002222.SZ,002288.SZ,002384.SZ,002436.SZ,002463.SZ,002484.SZ,002579.SZ,002618.SZ,002636.SZ,002815.SZ,002913.SZ,002916.SZ,002938.SZ,300408.SZ,300460.SZ,300476.SZ,300657.SZ,300726.SZ,300739.SZ,600183.SH,600237.SH,600563.SH,600601.SH,603186.SH,603228.SH,603267.SH,603328.SH,603386.SH,603678.SH,603738.SH,603920.SH,603936.SH,603989.SH
2015/6/3,-3.3557,-2.9316,0,-3.3536,-1.1076,0.2597,10.0143,0,3.1294,7.9618,-3.838,-2.9764,3.6534,-0.2331,8.6335,-3.545,-4.739,,,,,-4.8437,10.0069,,,,,-1.5683,0.6051,-1.2876,3.9405,,,,0.3621,,-3.9,,,,10.0011,3.863,4.9771,,4.0994,8.924,3.6545,10.4974,,5.411,13.1447,3.0189,5.4865,7.1382,4.4446,5.8717,2.7289,15.9307,,,,,7.342,0.1136,,,,,5.9686,8.2242,5.2917,10.208,,,,11.5924,,4.1855,,,,23.1942,9876411245,9996951049,6286356111,15707214788,10066366706,4744900522,14662406620,2136301744,6096635053,11190184227,12780159553,9694968606,20410360917,9125327532,8172727200,9988581600,6834878601,,,,,5042520000,1346139200,,,,,18755381062,7506115215,10176750000,30684579032,,,,3742200000,,3997760000,,,,5158500000,314.4916,127.7721,41.8419,133.263,62.936,486.7475,80.3216,-23.7925,-409.8213,3243.0211,525.5303,118.3095,-1686.7138,64.917,422.1783,109.8447,473.8637,,,,,72.5088,105.601,,,,,36.3884,-89.9517,33.2358,117.25,,,,56.3294,,116.6027,,,,114.3506,14.5935,3.2374,3.7242,5.1484,3.5597,8.3147,8.0842,5.0631,10.76,13.7337,15.294,8.68,6.3388,6.3026,13.0128,6.2705,15.1194,,,,,13.0197,14.8349,,,,,4.2742,5.2966,5.7724,8.6898,,,,5.1226,,25.5644,,,,26.6967,57.4779,5.3513,0.2559,4.1194,2.5289,9.1195,14.7037,11.7365,31.1513,13.1714,6.5074,8.8863,6.2047,8.6311,16.9313,19.894,8.931,,,,,21.3621,13.3193,,,,,2.5283,11.1622,7.1859,4.4713,,,,7.736,,17.9486,,,,17.5785
2015/6/4,-2.3958,2.953,0,-2.377,-2.5067,-1.0363,10.013,0,-3.2609,-4.7788,-2.9933,2.3008,-2.2951,0.1001,-2.3728,-3.1084,-5.0469,,,,,-7.6993,10.0031,,,,,-0.9105,3.4586,-2.2994,-3.5765,,,,-7.0948,,2.0708,,,,-10.0029,3.3162,6.0107,,3.2781,8.0238,3.2887,17.2017,,4.9028,8.9098,2.7927,5.5752,5.5762,3.2546,5.1825,3.3876,12.4179,,,,,9.9034,0.2255,,,,,5.1903,7.7434,3.8612,8.8416,,,,15.2963,,7.5346,,,,26.7009,9639788892,10292163026,6286356111,15333846568,9814036447,4695730569,16130553966,2136301744,5897831736,10655432060,12397604888,9918027237,19941926404,9134465043,7978806000,9678093600,6489931591,,,,,4654280000,1480795200,,,,,18584618867,7765725214,9942750000,29587133430,,,,3476700000,,4080544000,,,,4642500000,306.9569,131.5452,41.8419,130.0953,61.3584,481.7035,88.3642,-23.7925,-396.4576,3088.0449,509.7993,121.0315,-1648.0023,64.982,412.1609,106.4302,449.9484,,,,,66.9261,116.1644,,,,,36.0571,-93.0628,32.4715,113.0565,,,,52.333,,119.0173,,,,102.9122,14.2439,3.3329,3.7242,5.026,3.4705,8.2286,8.8937,5.0631,10.4091,13.0774,14.8362,8.8797,6.1934,6.3089,12.7041,6.0755,14.3563,,,,,12.0173,16.3189,,,,,4.2352,5.4798,5.6397,8.379,,,,4.7592,,26.0938,,,,24.0263,56.1008,5.5093,0.2559,4.0215,2.4655,9.025,16.176,11.7365,30.1355,12.542,6.3126,9.0908,6.0623,8.6397,16.5296,19.2756,8.4803,,,,,19.7173,14.6517,,,,,2.5053,11.5482,7.0207,4.3114,,,,7.1871,,18.3203,,,,15.8202
2015/6/5,0.8538,0.9126,0,-0.6437,1.0941,0.3665,-2.1671,0,3.0431,9.9752,1.4857,4.661,1.4262,2.7676,0.5271,0.7171,7.2513,,,,,8.5195,10.0028,,,,,2.6799,0.7267,0.5431,2.2255,,,,1.7085,,-3.6191,,,,-9.9946,3.6831,6.5801,,4.4158,7.4364,3.5776,12.6178,,5.4353,10.1007,2.9359,7.0066,5.5052,4.0976,4.645,2.8563,14.8677,,,,,8.707,0.1136,,,,,8.6751,9.1944,4.1035,9.5181,,,,11.9264,,2.9337,,,,14.5042,9722092319,10386094110,6286356111,15235140027,9921411026,4712940053,15780995074,2136301744,6077306953,11718334515,12581797874,10380308168,20226333072,9387269511,8020861200,9747496800,6960537868,,,,,5050800000,1628916800,,,,,19082675269,7822162171,9996750000,30245600791,,,,3536100000,,3932864000,,,,4178500000,309.5777,132.7457,41.8419,129.2578,62.0297,483.4689,86.4493,-23.7925,-408.5221,3396.084,517.3735,126.6728,-1671.5057,66.7804,414.3333,107.1935,482.5757,,,,,72.6279,127.7842,,,,,37.0234,-93.7391,32.6479,115.5726,,,,53.2271,,114.7099,,,,92.6265,14.3655,3.3634,3.7242,4.9936,3.5085,8.2587,8.7009,5.0631,10.7259,14.3819,15.0566,9.2936,6.2817,6.4835,12.771,6.1191,15.3974,,,,,13.0411,17.9512,,,,,4.3487,5.5196,5.6703,8.5655,,,,4.8405,,25.1494,,,,21.6249,56.5798,5.5596,0.2559,3.9956,2.4925,9.0581,15.8254,11.7365,31.0525,13.7931,6.4064,9.5145,6.1488,8.8788,16.6167,19.4138,9.0952,,,,,21.3971,16.1172,,,,,2.5725,11.6321,7.0588,4.4074,,,,7.3099,,17.6572,,,,14.239
2015/6/8,-1.9753,-0.3876,0,-5.3803,-3.5173,-3.4429,-6.2424,0,-4.0436,0,-4.542,-6.1974,-4.6319,-5.8728,-8.0979,-4.778,-6.7965,,,,,-6.6849,9.9974,,,,,-2.7591,-2.6696,-2.9485,-3.9187,,,,-2.927,,-0.4548,,,,-10.0036,3.5766,5.7179,,5.2984,7.0529,3.1186,7.4566,,5.5912,,2.4034,4.7932,5.5004,3.2727,4.391,4.6902,11.5906,,,,,7.327,0.2388,,,,,5.4035,6.4699,3.4485,7.5255,,,,8.1085,,3.6678,,,,14.4892,9530050989,10345837931,6286356111,14415446578,9572443647,4550679206,14795874560,2136301744,5831563964,11718334515,12010327325,9736994145,19289464047,8835973021,7371342000,9281764800,6487467684,,,,,4713160000,1791766400,,,,,18556158502,7613345432,9702000000,29060359541,,,,3432600000,,3914976000,,,,3760500000,303.4626,132.2312,41.8419,122.3034,59.8479,466.8236,81.0527,-23.7925,-392.003,3396.084,493.8742,118.8224,-1594.0828,62.8586,380.7812,102.0718,449.7776,,,,,67.7728,140.5593,,,,,36.0019,-91.2367,31.6853,111.0436,,,,51.6692,,114.1882,,,,83.3606,14.0818,3.3503,3.7242,4.725,3.3851,7.9744,8.1578,5.0631,10.2922,14.3819,14.3728,8.7176,5.9907,6.1027,11.7369,5.8267,14.3509,,,,,12.1693,19.7459,,,,,4.2288,5.3723,5.5032,8.2298,,,,4.6988,,25.035,,,,19.4617,55.4622,5.538,0.2559,3.7806,2.4048,8.7463,14.8375,11.7365,29.7969,13.7931,6.1154,8.9248,5.864,8.3574,15.2711,18.4862,8.4771,,,,,19.9668,17.7285,,,,,2.5015,11.3216,6.8507,4.2347,,,,7.096,,17.5769,,,,12.8146
2015/6/9,5.4336,-0.9079,10,0.9527,1.6265,-1.1345,3.823,0,-1.089,0,0.2753,0,2.6019,-1.6201,-2.0602,-0.1771,-1.861,,,,,-2.44,9.9577,,,,,1.8405,-0.1483,-0.2551,-0.8308,,,,2.5433,,9.9989,,,,-5.6508,4.2462,4.1508,0.0886,3.4319,5.0726,2.4276,5.6872,,3.9715,,2.1248,,4.3031,1.9031,3.4834,1.9166,7.9066,,,,,6.3288,55.1919,,,,,10.9488,4.5158,2.7583,5.8459,,,,7.8799,,6.9579,,,,24.7412,10047876718,10251906847,6914991722,14552777417,9728136785,4499050754,15361524404,2136301744,5768057349,11718334515,12043387605,9736994145,19791358167,8692818684,7219476000,9265327200,6366736231,,,,,4598160000,1970185600,,,,,18897682891,7602058041,9677250000,28818921509,,,,3519900000,,4306432000,,,,3548000000,319.9516,131.0307,46.0261,123.4685,60.8213,461.5274,84.1514,-23.7925,-387.734,3396.084,495.2336,118.8224,-1635.5593,61.8402,372.9362,101.891,441.4073,,,,,66.1191,154.5558,,,,,36.6645,-91.1015,31.6045,110.121,,,,52.9833,,125.6058,,,,78.65,14.8469,3.3199,4.0966,4.77,3.4401,7.8839,8.4697,5.0631,10.1801,14.3819,14.4123,8.7176,6.1466,6.0039,11.495,5.8164,14.0838,,,,,11.8724,21.7121,,,,,4.3066,5.3643,5.4891,8.1614,,,,4.8183,,27.5383,,,,18.3619,58.4758,5.4877,0.2815,3.8166,2.4439,8.647,15.4048,11.7365,29.4724,13.7931,6.1323,8.9248,6.0166,8.222,14.9565,18.4535,8.3193,,,,,19.4796,19.4939,,,,,2.5475,11.3048,6.8332,4.1995,,,,7.2764,,19.3344,,,,12.0904
2015/6/10,5.8362,4.5812,8.1693,1.445,1.7108,3.5519,0.0414,0,2.202,0,2.7451,0,6.0862,0.6657,6.4401,5.1843,1.7028,,,,,3.3213,9.9957,,,,,3.991,3.0438,2.9296,1.5232,,,,3.9887,,7.4672,,,,6.4402,4.4755,7.1103,16.0762,3.9507,5.6631,3.126,6.0414,,4.7605,,2.3954,,5.9783,2.1875,3.8583,3.2283,6.789,,,,,5.5019,32.4712,,,,,11.0924,7.2294,3.8823,7.2995,,,,10.3904,,4.4567,,,,19.7525,10634288635,10721562266,7479894691,14763065266,9894567381,4658853104,15367880020,2136301744,5895070579,11718334515,12373990402,9736994145,20995904058,8750689586,7684419600,9745670400,6475148148,,,,,4750880000,2167120000,,,,,19651882585,7833449562,9960750000,29257899749,,,,3660300000,,4628000000,,,,3776500000,338.6245,137.0334,49.7861,125.2526,61.8619,477.9205,84.1862,-23.7925,-396.272,3396.084,508.8283,118.8224,-1735.1031,62.2519,396.9538,107.1734,448.9235,,,,,68.3152,170.0048,,,,,38.1278,-93.8744,32.5303,111.7984,,,,55.0966,,134.985,,,,83.7152,15.7134,3.472,4.4313,4.8389,3.499,8.1639,8.4732,5.0631,10.4043,14.3819,14.808,8.7176,6.5207,6.0438,12.2353,6.118,14.3236,,,,,12.2667,23.8824,,,,,4.4785,5.5276,5.6499,8.2858,,,,5.0105,,29.5946,,,,19.5445,61.8885,5.7391,0.3045,3.8718,2.4857,8.9542,15.4111,11.7365,30.1214,13.7931,6.3006,8.9248,6.3828,8.2767,15.9197,19.4102,8.461,,,,,20.1266,21.4425,,,,,2.6492,11.6489,7.0334,4.2635,,,,7.5667,,20.7782,,,,12.8691
2015/6/11,3.8375,10.0125,-2.5562,1.9767,2.8215,3.1662,-1.7783,0,3.2787,0,8.3969,0,0.3187,3.5155,2.1587,10.0075,10.0076,,,,,1.0844,10,,,,,-1.4482,2.1614,0.8584,-1.9505,,,,1.4261,,0.8809,,,,9.996,3.5413,9.6199,8.7195,3.4048,6.4735,3.507,5.4682,,5.4534,,3.4492,,4.1021,2.5273,4.3937,5.9909,19.5811,,,,,4.5071,9.2158,0.0166,,,,5.5884,8.8417,2.728,5.9726,,,,9.7021,,4.2745,,,,16.9715,11042376461,11795060365,7288696763,15054893300,10173741284,4806362964,15094588523,2136301744,6088351582,11718334515,13413027764,9736994145,21062823274,9058319119,7850304000,10720968000,7123155744,,,,,4802400000,2383832000,830575500,,,,19367278927,8002760432,10046250000,28687228036,,,,3712500000,,4668768000,,,,4154000000,351.6191,150.7539,48.5135,127.7286,63.6073,493.0525,82.6891,-23.7925,-409.2645,3396.084,551.5543,118.8224,-1740.6333,64.4403,405.5229,117.8987,493.85,,,,,69.056,187.0052,32.2038,,,,37.5756,-95.9034,32.8096,109.6178,,,,55.8824,,136.174,,,,92.0834,16.3164,3.8196,4.318,4.9346,3.5977,8.4224,8.3225,5.0631,10.7454,14.3819,16.0514,8.7176,6.5415,6.2563,12.4995,6.7302,15.7571,,,,,12.3997,26.2706,5.6714,,,,4.4136,5.6471,5.6984,8.1241,,,,5.082,,29.8553,,,,21.4981,64.2635,6.3138,0.2967,3.9483,2.5559,9.2377,15.1371,11.7365,31.1089,13.7931,6.8296,8.9248,6.4031,8.5677,16.2634,21.3526,9.3077,,,,,20.3448,23.5867,3.057,,,,2.6108,11.9007,7.0938,4.1803,,,,7.6746,,20.9612,,,,14.1555
2015/6/12,-1.9565,10.0114,2.5437,3.1072,1.8997,1.7903,-0.7579,0,10.0227,0,2.8169,0,1.2708,0.5716,1.131,-0.5111,5.3615,,,,,-2.2031,10.0088,10.0221,,,,3.5268,7.7574,-0.224,3.596,,,,-2.2545,,5.5155,,,,-6.921,4.048,10.3789,8.2672,4.9057,8.2915,2.9727,5.6004,,6.9963,,3.9797,,4.277,3.0259,3.6222,3.0144,22.548,,,,,5.2044,48.69,0.0068,,,,7.1269,9.0673,2.8017,9.7711,,,,8.4715,,5.7623,,,,33.3728,10826329965,12975908274,7474100814,15522676473,10367015525,4892410383,14980187431,2136301744,6698567319,11718334515,13790859532,9736994145,21330500138,9110098347,7939087200,10666176000,7505061362,,,,,4696600000,2622425600,913816400,,,,20050327706,8623566953,10023750000,29718826902,,,,3628800000,,4926272000,,,,3866500000,344.7396,165.8464,49.7476,131.6973,64.8157,501.8795,82.0624,-23.7925,-450.2838,3396.084,567.0911,118.8224,-1762.7541,64.8087,410.1091,117.2962,520.3276,,,,,67.5346,205.7223,35.4313,,,,38.9008,-103.343,32.7361,113.5597,,,,54.6225,,143.6847,,,,85.7103,15.9972,4.202,4.4279,5.0879,3.6661,8.5732,8.2594,5.0631,11.8224,14.3819,16.5035,8.7176,6.6246,6.2921,12.6408,6.6958,16.6019,,,,,12.1265,28.9,6.2398,,,,4.5693,6.0851,5.6857,8.4163,,,,4.9674,,31.502,,,,20.0103,63.0061,6.9459,0.3043,4.071,2.6044,9.4031,15.0224,11.7365,34.2269,13.7931,7.022,8.9248,6.4845,8.6167,16.4473,21.2435,9.8067,,,,,19.8966,25.9475,3.3633,,,,2.7029,12.8239,7.0779,4.3306,,,,7.5015,,22.1173,,,,13.1758
2015/6/15,-0.5068,-6.1013,-5.3876,-5.4465,0.9839,-0.603,4.37,0,1.4015,0,0.4795,-0.2324,1.8039,-4.0455,-3.1783,-2.6541,-7.8464,,,,,-6.8364,-9.9968,9.992,,,,0.4968,0.0654,-4.422,-3.1019,,,,-6.6964,,-4.5094,,,,-9.9961,3.6322,7.5513,8.8751,4.309,7.3792,3.8074,9.6534,,8.7915,,3.827,3.9964,4.2484,2.4491,3.1544,3.0213,14.4203,,,,,6.2178,5.9907,0.0082,,,,7.6197,7.4765,2.561,6.6876,,,,9.8646,,3.5388,,,,17.9009,10771461014,12184203426,7071426390,14677233491,10469021375,4862908411,17720261024,2136301744,6792446663,11718334515,13856980091,9714365009,21715285631,8741552075,7686756000,10383084000,6916187538,,,,,4375520000,2360267200,1005124700,,,,20149938986,8629210649,9580500000,28796972596,,,,3385800000,,4704128000,,,,3480000000,342.9924,155.7276,47.0674,124.5244,65.4534,498.8531,85.6485,-23.7925,-456.5944,3396.084,569.81,118.5462,-1794.5528,62.1868,397.0745,114.183,479.5008,,,,,62.9177,185.1566,38.9716,,,,39.0941,-103.4106,31.2885,110.0372,,,,50.9647,,137.2054,,,,77.1426,15.9161,3.9457,4.1893,4.8108,3.7021,8.5215,8.6203,5.0631,11.9881,14.3819,16.5827,8.6974,6.7441,6.0375,12.2391,6.5181,15.2993,,,,,11.2975,26.0109,6.8633,,,,4.592,6.0891,5.4342,8.1552,,,,4.6347,,30.0814,,,,18.01,62.6868,6.5221,0.2879,3.8493,2.63,9.3464,15.6788,11.7365,34.7066,13.7931,7.0557,8.9041,6.6014,8.2681,15.9245,20.6797,9.0373,,,,,18.5364,23.3535,3.6994,,,,2.7163,12.8323,6.7649,4.1963,,,,6.9992,,21.12,,,,11.8587
2015/6/16,6.1127,-1.4317,-7.3331,-8.7719,-6.9744,-7.4317,-7.6829,0,1.0976,0,-8.1459,-9.9834,-7.7042,-8.4321,-5.6231,6.0686,1.8525,,,,,-5.9504,-10.0018,9.9964,,,,-7.0621,-8.1099,-5.4251,-6.1738,,,,-4.2531,,-2.3346,,,,-7.3276,4.3146,6.276,7.5775,3.5116,6.3609,3.0897,4.8438,,7.4467,,2.8201,5.1075,4.24,3.7302,3.3653,6.4549,13.6662,,,,,6.437,0.9891,0.0166,,,,5.0941,7.0122,2.1807,5.4066,,,,7.9785,,3.1457,,,,15.2722,11429888430,12009759985,6552874435,13389756869,9738874243,4501509252,16358826336,2136301744,6866997907,11718334515,12728207685,8744544875,20042305228,8004459531,7254522000,11013192000,7044310713,,,,,4115160000,2124198400,1105600500,,,,18726920696,7929392388,9060750000,27019110721,,,,3241800000,,4594304000,,,,3225000000,363.9586,153.498,43.6159,113.6012,60.8885,461.7796,79.0682,-23.7925,-461.6058,3396.084,523.394,106.7113,-1656.2976,56.9432,374.7466,121.1123,488.3836,,,,,59.1738,166.6377,42.8673,,,,36.3332,-95.0242,29.5911,103.2437,,,,48.7972,,134.0021,,,,71.4899,16.889,3.8892,3.8821,4.3888,3.4439,7.8882,7.958,5.0631,12.1196,14.3819,15.2318,7.8291,6.2245,5.5284,11.5509,6.9137,15.5827,,,,,10.6253,23.4094,7.5493,,,,4.2677,5.5953,5.1394,7.6517,,,,4.4376,,29.3791,,,,16.6903,66.5187,6.4287,0.2668,3.5116,2.4466,8.6518,14.4742,11.7365,35.0875,13.7931,6.4809,8.0152,6.0929,7.5709,15.0291,21.9346,9.2047,,,,,17.4334,21.0178,4.0692,,,,2.5245,11.7916,6.3979,3.9372,,,,6.7015,,20.6269,,,,10.9898
2015/6/17,7.2072,-1.1732,5.084,2.0833,1.4333,2.84,0.8366,0,10.0121,0,-0.9276,0.7763,1.5025,2.3973,-0.0966,-0.2653,10.0035,,,,,2.7498,-8.7163,10.0166,,,,2.0517,1.7794,2.2597,5.199,,,,3.8867,,-0.4437,,,,7.6124,4.3945,5.3923,6.2196,3.1355,4.793,2.9335,3.834,,5.1732,,2.1479,3.8829,4.0326,3.2423,3.3345,3.9276,15.9146,,,,,4.4714,32.1581,0.0221,,,,3.5098,5.8053,1.6308,4.796,,,,5.4927,,1.7025,,,,11.8725,12242634772,11868863359,6886022339,13668710137,9878461194,4629351131,16495690141,2136301744,7554526044,11718334515,12610135257,8812432284,20343441700,8196347259,7247512800,10983969600,7748988175,,,,,4228320000,1939046400,1216343900,,,,19111135635,8070484780,9265500000,28423841092,,,,3367800000,,4573920000,,,,3470500000,389.8386,151.6972,45.8333,115.9679,61.7612,474.8941,79.7297,-23.7925,-507.8221,3396.084,518.5388,107.5398,-1681.1835,58.3083,374.3845,120.791,537.2391,,,,,60.801,152.113,47.1612,,,,37.0786,-96.715,30.2597,108.6114,,,,50.6938,,133.4076,,,,76.932,18.0899,3.8435,4.0795,4.4802,3.4933,8.1122,8.0246,5.0631,13.3331,14.3819,15.0906,7.8899,6.3181,5.661,11.5397,6.8953,17.1415,,,,,10.9174,21.369,8.3055,,,,4.3552,5.6948,5.2556,8.0495,,,,4.6101,,29.2488,,,,17.9608,71.2486,6.3533,0.2804,3.5848,2.4817,8.8975,14.5953,11.7365,38.6005,13.7931,6.4208,8.0774,6.1844,7.7524,15.0146,21.8764,10.1255,,,,,17.9128,19.1858,4.4768,,,,2.5763,12.0014,6.5425,4.1419,,,,6.962,,20.5354,,,,11.8264
2015/6/18,2.7451,-2.8265,2.0614,4.113,-6.0326,-3.3988,-8.0349,0,-8.7354,0,-5.8427,-7.19,-5.1809,0.1115,-3.7718,-3.1593,3.0525,,,,,-5.7876,-10.0043,10.009,,,,-4.4676,-4.0559,-3.7397,-3.5521,,,,-7.2956,,-0.0637,,,,-9.9986,3.6855,4.2884,8.5991,5.8924,4.0988,3.1465,3.9481,,14.528,,1.8457,3.2718,2.5905,3.0577,2.6137,3.0835,20.9353,,,,,5.0761,20.9083,0.0267,,,,3.3894,4.7277,1.9729,5.8287,,,,5.5206,,1.8816,,,,12.1548,12578707099,11533395203,7027972316,14230908262,9282532285,4472007280,15170272243,2136301744,6894609478,11718334515,11873363309,8178816463,19289464047,8205484770,6974154000,10636953600,7985523268,,,,,3983600000,1745057600,1338088300,,,,18257324661,7743150432,8919000000,27414191138,,,,3122100000,,4571008000,,,,3123500000,400.54,147.4095,46.7781,120.7377,58.0354,458.7532,73.3235,-23.7925,-463.4619,3396.084,488.2421,99.8076,-1594.0828,58.3733,360.2636,116.9748,553.6381,,,,,57.2821,136.8951,51.8816,,,,35.4221,-92.7923,29.1281,104.7534,,,,46.9954,,133.3227,,,,69.2399,18.5865,3.7349,4.1636,4.6645,3.2826,7.8365,7.3799,5.0631,12.1684,14.3819,14.2089,7.3226,5.9907,5.6673,11.1044,6.6775,17.6647,,,,,10.2856,19.2311,9.1368,,,,4.1607,5.4639,5.059,7.7636,,,,4.2738,,29.2302,,,,16.165,73.2045,6.1737,0.2861,3.7322,2.332,8.5951,13.4226,11.7365,35.2286,13.7931,6.0457,7.4966,5.864,7.761,14.4483,21.1853,10.4345,,,,,16.8761,17.2664,4.9249,,,,2.4612,11.5146,6.2978,3.9948,,,,6.4541,,20.5223,,,,10.6439
2015/6/19,-10.0055,-10.0058,-2.6793,-8.9264,-9.6588,-10.0055,-10.019,0,-10.012,0,-4.5346,-10,-9.974,-0.0742,-9.9832,-8.8255,-9.9969,,,,,-9.9769,-10.0072,10.0027,,,,-9.9766,-9.9854,-9.0817,-10.008,,,,-9.8011,,-2.2206,,,,-5.3786,3.4307,4.3609,9.4516,3.8876,4.8856,3.1032,3.4679,,7.0526,,2.4668,2.6925,3.2974,2.6838,2.6774,2.6338,17.2413,,,,,5.4879,23.1889,0.2766,,,,3.5182,4.1972,3.9852,4.9361,,,,6.837,,2.1163,,,,11.7286,11320150527,10379384747,6839671326,12960597995,8385954557,4024560702,13650363675,2136301744,6204320183,11718334515,11334953040,7360934817,17365536583,8199393096,6277906800,9698184000,7187217332,,,,,3586160000,1570425600,1471933800,,,,16435861250,6969964128,8109000000,24670577133,,,,2816100000,,4469504000,,,,2955500000,360.4642,132.66,45.5248,109.9602,52.4299,412.8527,65.9772,-23.7925,-417.06,3396.084,466.1023,89.8269,-1435.0892,58.33,324.2976,106.6512,498.2914,,,,,51.5671,123.1957,57.0712,,,,31.8882,-83.5266,26.4828,94.2696,,,,42.3893,,130.3621,,,,65.5158,16.7268,3.3612,4.052,4.2481,2.9655,7.0524,6.6405,5.0631,10.9501,14.3819,13.5645,6.5903,5.3932,5.6631,9.9959,6.0882,15.8988,,,,,9.2594,17.3066,10.0508,,,,3.7456,4.9183,4.5996,6.9866,,,,3.8549,,28.5811,,,,15.2956,65.88,5.556,0.2785,3.3991,2.1067,7.7351,12.0778,11.7365,31.7015,13.7931,5.7715,6.747,5.2791,7.7553,13.0059,19.3156,9.3914,,,,,15.1924,15.5385,5.4175,,,,2.2157,10.3649,5.7258,3.595,,,,5.8215,,20.0666,,,,10.0714
2015/6/23,-8.8155,-2.3271,6.3109,5.7947,2.9449,-5.3146,-3.8522,0,-6.097,0,1.25,2.679,-4.4316,9.9926,8.2992,1.6573,-9.6675,,,,,5.567,6.8864,9.99,,,,-0.2597,-2.0243,1.8036,-1.5125,,,,5.7207,,0.0465,,,,5.6336,3.6421,4.0666,8.3442,3.9367,3.8718,3.1698,4.2887,,6.9886,,1.8076,2.6326,3.6737,3.8944,3.2166,2.2306,12.7801,,,,,6.2356,25.0758,0.1683,,,,3.1342,5.0215,2.7378,4.7871,,,,7.2304,,1.9859,,,,10.0045,10322221475,10137847674,7271315133,13711626024,8632916087,3810671404,13274833531,2136301744,5826041650,11718334515,11476639953,7558131578,16595965598,9018723239,6798924000,9858907200,6492395498,,,,,3785800000,1678571200,1618980500,,,,16393170701,6828871737,8255250000,24297445628,,,,2977200000,,4471584000,,,,3122000000,328.6874,129.5729,48.3978,116.332,53.9739,390.9112,63.4356,-23.7925,-391.6318,3396.084,471.9285,92.2333,-1371.4918,64.1586,351.2118,108.4186,450.1192,,,,,54.4378,131.6794,62.7726,,,,31.8054,-81.8358,26.9604,92.8438,,,,44.8143,,130.4228,,,,69.2067,15.2523,3.283,4.3077,4.4943,3.0528,6.6776,6.3847,5.0631,10.2824,14.3819,13.7341,6.7669,5.1542,6.229,10.8254,6.1891,14.3618,,,,,9.7749,18.4984,11.0548,,,,3.7358,4.8187,4.6825,6.881,,,,4.0754,,28.5944,,,,16.1572,60.0724,5.4267,0.296,3.596,2.1688,7.324,11.6125,11.7365,29.7687,13.7931,5.8437,6.9277,5.0452,8.5302,14.0852,19.6357,8.4835,,,,,16.0381,16.6085,5.9587,,,,2.2099,10.155,5.8291,3.5406,,,,6.1545,,20.0759,,,,10.6388
