ÈÕÆÚ,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH,000400.SZ,000682.SZ,002058.SZ,002090.SZ,002121.SZ,002169.SZ,002184.SZ,002322.SZ,002334.SZ,002339.SZ,002527.SZ,002546.SZ,002767.SZ,300018.SZ,300040.SZ,300048.SZ,300124.SZ,300208.SZ,300286.SZ,300356.SZ,300360.SZ,300407.SZ,300427.SZ,300466.SZ,300484.SZ,300490.SZ,300514.SZ,300745.SZ,600268.SH,600406.SH,600525.SH,600590.SH,601126.SH,601222.SH,601567.SH,603015.SH,603025.SH,603050.SH,603063.SH,603100.SH,603416.SH,603583.SH,603859.SH
2016/11/4,-1.89,0,-0.1558,-1.3578,-0.5165,0.0513,-1.1561,-0.6539,-0.939,1.8008,-0.2016,-0.201,0.1841,0.8772,-0.652,0.7463,-2.4878,-1.2628,-1.5172,-1.6839,-0.097,-0.617,0,0,3.3366,1.8504,,,-0.3534,-1.4351,0,-1.4035,0.1982,-0.7535,0.1558,4.6494,1.2405,,,0.639,,,9.9844,0.9426,,1.7676,0.6546,1.3765,1.8143,2.5167,2.0684,1.2217,6.6633,0.7342,0.5648,2.7521,8.044,2.561,1.1494,0.726,1.768,4.0013,1.5793,1.0818,1.5231,,,8.7506,9.1722,,,0.355,0.7333,,0.7283,0.7952,1.3695,0.2416,11.421,6.6636,,,2.0402,,,0.2441,12632220369,5085723734,3675809414,5224575552,6710853458,3675487971,3217206203,6070058634,4468100290,5690220826,5454601332,6523621241,1428750000,4132049130,2419087215,5940596724,25254420473,9986794818,2470717518,4517135256,2348440932,2608200379,1928110142,1791600000,2737800000,1293500000,,,5374184832,33328936926,15387257939,9874452355,8221168920,13121032692,13058802740,2199546000,1831410000,,,3644256830,,,800598000,23.9686,101.3042,-330.2356,47.8034,58.5026,71.0726,73.6071,79.1305,42.4725,50.535,48.5628,52.94,108.569,88.2928,209.8975,143.2828,39.6212,37.1664,63.5406,159.3694,31.6396,75.4673,87.5577,267.4838,154.3747,114.4259,,,176.5074,28.2489,37.9353,152.5461,23.8907,32.4465,32.3534,81.9298,86.6177,,,40.6931,,,82.7432,2.746,3.3625,20.1577,5.795,4.9414,6.6798,7.0481,2.9838,4.022,4.9418,4.2153,5.9226,9.2863,4.9529,2.5724,3.2058,7.8983,10.9236,7.5866,4.7428,6.9095,6.6428,11.0125,18.845,42.7626,9.3725,,,2.7533,4.5547,3.4344,4.2265,2.233,3.2202,6.0017,5.1526,10.9952,,,3.4567,,,7.5532,2.3512,2.4416,37.5297,5.0174,5.0755,5.8741,3.29,19.0194,5.8367,5.6638,6.111,10.6589,19.6292,24.4887,5.5599,9.2133,11.5735,10.8198,13.2645,8.9085,6.8742,12.4142,20.3475,38.0036,35.3469,12.3389,,,0.9622,3.7923,4.402,3.7611,2.4868,5.8964,4.3881,14.2138,25.818,,,1.9717,,,14.4804
2016/11/7,-0.9924,0,0.1951,0.2232,-0.3115,0.0513,0.4595,-1.4575,2.6066,-2.2893,-0.0673,0,0.9186,-2.971,-0.2461,-0.1058,-0.05,1.218,0.1751,0.4743,-0.2913,-1.3451,0,0,-1.2821,-0.8118,,,-1.182,0.5956,0,1.0676,-0.6924,-0.7592,0,-1.0197,-1.3924,,,-0.381,,,10,0.8328,,1.2501,0.4636,1.2526,1.1785,2.6451,1.7662,3.093,4.3672,0.577,0.3986,3.2965,5.2937,2.1153,1.1597,0.5636,1.7795,2.048,0.8455,1.2308,1.6365,,,7.7538,7.6316,,,0.5843,0.5716,,1.4046,0.728,0.9648,0.2212,7.4214,4.8732,,,1.6251,,,0.1385,12506856828,5085723734,3682980326,5236237551,6689947373,3677373804,3231988687,5981590455,4584567360,5559955625,5450928200,6523621241,1441875000,4009285352,2413133760,5934310379,25241786946,10108436655,2475043003,4538560404,2341600813,2573118533,1928110142,1791600000,2702700000,1283000000,,,5310660188,33527454750,15387257939,9979873555,8164246880,13021415307,13058802740,2177118000,1805910000,,,3630373946,,,880657800,23.7307,101.3042,-330.8798,47.9101,58.3203,71.1091,73.9453,77.9772,43.5796,49.3781,48.5301,52.94,109.5663,85.6696,209.3809,143.1312,39.6014,37.6191,63.6518,160.1253,31.5475,74.4522,87.5577,267.4838,152.3955,113.497,,,174.421,28.4172,37.9353,154.1747,23.7253,32.2001,32.3534,81.0944,85.4116,,,40.5381,,,91.0175,2.7187,3.3625,20.197,5.808,4.926,6.6832,7.0804,2.9403,4.1268,4.8287,4.2125,5.9226,9.3716,4.8057,2.566,3.2024,7.8944,11.0566,7.5999,4.7653,6.8894,6.5534,11.0125,18.845,42.2143,9.2964,,,2.7208,4.5818,3.4344,4.2716,2.2175,3.1957,6.0017,5.1001,10.8421,,,3.4435,,,8.3085,2.3279,2.4416,37.6029,5.0286,5.0597,5.8771,3.3051,18.7422,5.9889,5.5341,6.1069,10.6589,19.8096,23.7611,5.5463,9.2035,11.5677,10.9516,13.2877,8.9508,6.8542,12.2472,20.3475,38.0036,34.8937,12.2387,,,0.9508,3.8148,4.402,3.8013,2.4696,5.8516,4.3881,14.0688,25.4586,,,1.9641,,,15.9285
2016/11/8,0.2948,0,2.609,0.2227,-0.1042,1.641,0.5405,-0.2863,2.194,0.5857,0.4717,0.2014,-0.026,5.6012,0.3289,-0.1059,1.0511,-0.5415,0.734,0.3934,1.9474,2.4122,0,0,-1.645,0.3118,,,0.4785,0.3289,0,5.1811,-0.498,0.1093,0.2333,0.2943,3.05,,,-0.0637,,,9.9936,1.2952,,2.4349,0.4252,1.0336,1.8751,1.6279,1.7843,4.2172,4.0039,0.6988,0.5176,3.083,9.7075,2.1727,0.8663,0.4366,1.5857,1.4723,0.9406,2.2454,1.8529,,,9.1433,5.1518,,,0.4149,0.342,,4.2128,1.135,0.9908,0.236,4.3513,9.0487,,,1.3138,,,0.1138,12543728458,5085723734,3779070545,5247899550,6682978678,3737720451,3249458896,5964467582,4685152556,5592521925,5476640125,6536760458,1441500000,4233853239,2421071700,5928024033,25507091013,10053697828,2493210044,4556414693,2387201608,2635186415,1928110142,1791600000,2658240000,1287000000,,,5336070046,33637742431,15387257939,10496939438,8123588280,13035646362,13089266510,2183526000,1860990000,,,3628060132,,,968666800,23.8007,101.3042,-339.5126,48.0168,58.2596,72.276,74.345,77.754,44.5357,49.6673,48.759,53.0466,109.5378,90.4681,210.0697,142.9796,40.0177,37.4153,64.119,160.7552,32.1618,76.2481,87.5577,267.4838,149.8886,113.8509,,,175.2556,28.5107,37.9353,162.1626,23.6071,32.2353,32.4289,81.3331,88.0167,,,40.5122,,,100.1134,2.7267,3.3625,20.724,5.8209,4.9209,6.7929,7.1187,2.9319,4.2173,4.8569,4.2324,5.9345,9.3692,5.0749,2.5745,3.199,7.9773,10.9967,7.6556,4.7841,7.0235,6.7115,11.0125,18.845,41.5199,9.3254,,,2.7338,4.5969,3.4344,4.4929,2.2065,3.1992,6.0157,5.1151,11.1728,,,3.4413,,,9.1388,2.3347,2.4416,38.584,5.0398,5.0545,5.9735,3.323,18.6886,6.1203,5.5665,6.1357,10.6804,19.8044,25.092,5.5645,9.1938,11.6893,10.8923,13.3853,8.986,6.9877,12.5427,20.3475,38.0036,34.3197,12.2769,,,0.9554,3.8274,4.402,3.9982,2.4573,5.858,4.3983,14.1102,26.235,,,1.9629,,,17.5203
2016/11/9,0.1764,0,-2.7704,-1.2593,-0.9385,-1.0595,-3.0604,0.5263,-0.678,-2.9645,-1.8109,-1.407,-0.8845,-1.273,-2.1311,-1.8028,-0.9411,-1.0284,-1.5961,-1.698,-1.2416,-3.1234,0,0,-1.7997,-1.5929,,,-1.3095,-1.9016,0,-1.8651,-1.1011,-2.0742,-1.474,-2.1277,-2.3568,,,1.2755,,,9.9941,1.6595,,2.9854,0.9609,1.3428,1.8385,2.527,2.3636,8.3,5.2843,1.2164,0.687,3.6917,7.9096,3.3145,1.7868,0.6582,1.4636,2.4675,0.9623,2.6935,2.2142,,,6.2721,6.6184,,,0.6333,0.7397,,2.7532,0.8745,1.7126,0.3308,4.7715,7.9122,,,3.3596,,,0.4703,12565851436,5085723734,3674375232,5181814889,6620260421,3698117964,3150013091,5995859516,4653388810,5426729851,5377465555,6444785939,1428750000,4179956946,2369475090,5821156155,25267054000,9950302267,2453415574,4479046105,2357561091,2552879006,1928110142,1791600000,2610400000,1266500000,,,5266192938,32998073886,15387257939,10301157210,8034139360,12765256317,12896329300,2137068000,1817130000,,,3674336410,,,1065476700,23.8427,101.3042,-330.1068,47.4122,57.7128,71.5102,72.0698,78.1633,44.2338,48.1949,47.8761,52.3002,108.569,89.3165,205.5928,140.402,39.6411,37.0305,63.0956,158.0256,31.7625,73.8666,87.5577,267.4838,147.191,112.0374,,,172.9605,27.9685,37.9353,159.1381,23.3472,31.5667,31.9509,79.6026,85.9423,,,41.029,,,110.1189,2.7315,3.3625,20.1498,5.7476,4.8747,6.7209,6.9009,2.9473,4.1887,4.713,4.1557,5.851,9.2863,5.0103,2.5196,3.1413,7.9023,10.8836,7.5334,4.7028,6.9363,6.5019,11.0125,18.845,40.7727,9.1769,,,2.698,4.5095,3.4344,4.4091,2.1822,3.1328,5.9271,5.0063,10.9095,,,3.4852,,,10.0522,2.3389,2.4416,37.5151,4.9764,5.007,5.9102,3.2213,18.7869,6.0788,5.4015,6.0246,10.5301,19.6292,24.7726,5.4459,9.028,11.5793,10.7803,13.1716,8.8334,6.9009,12.1509,20.3475,38.0036,33.702,12.0813,,,0.9429,3.7546,4.402,3.9236,2.4303,5.7365,4.3335,13.81,25.6167,,,1.9879,,,19.2713
2016/11/10,0.5869,0,0.8977,0.9752,1.1579,0.9689,0.256,4.3313,0.4551,0.7638,1.2295,0.8155,3.8845,0.0716,1.1725,1.0799,0.7,1.2225,10.0141,1.1959,1.0155,9.9894,0,0,1.4841,5.606,,,3.8601,1.4706,0,-1.3158,1.417,0.7804,0.7874,1.949,2.526,,,3.0856,,,9.992,1.4154,,1.5064,0.61,1.6296,1.7838,2.0615,2.7343,2.724,2.9133,1.0413,0.6116,16.0717,4.884,2.7181,1.1259,0.5539,1.6947,6.2882,1.5324,1.9333,4.1848,,,6.9607,17.9775,,,1.4478,0.4567,,2.7871,1.2577,1.2211,0.2821,4.7903,9.0464,,,3.6525,,,0.2361,12639594695,5085723734,3707361426,5232350218,6696916068,3733948786,3158076264,6255556430,4674564640,5468177869,5443581935,6497342807,1484250000,4182951185,2397257880,5884019613,25443923378,10071944104,2699103170,4532608974,2381501508,2807897046,1928110142,1791600000,2649140000,1337500000,,,5469471797,33483339678,15387257939,10165615668,8147983440,12864873702,12997875200,2178720000,1863030000,,,3787713289,,,1171939200,23.9826,101.3042,-333.0703,47.8745,58.3811,72.2031,72.2542,81.5487,44.4351,48.563,48.4647,52.7267,112.7863,89.3805,208.0034,141.9182,39.9186,37.4832,69.4141,159.9154,32.085,81.2454,87.5577,267.4838,149.3754,118.3182,,,179.6369,28.3798,37.9353,157.0442,23.678,31.813,32.2025,81.1541,88.1132,,,42.295,,,121.122,2.7476,3.3625,20.3307,5.8037,4.9312,6.7861,6.9185,3.0749,4.2078,4.7489,4.2068,5.8987,9.647,5.0139,2.5492,3.1752,7.9576,11.0167,8.2879,4.7591,7.0068,7.1514,11.0125,18.845,41.3777,9.6913,,,2.8021,4.5758,3.4344,4.3511,2.2131,3.1573,5.9737,5.1038,11.185,,,3.5927,,,11.0566,2.3526,2.4416,37.8519,5.0249,5.065,5.9675,3.2295,19.6007,6.1064,5.4427,6.0987,10.616,20.3917,24.7903,5.5098,9.1255,11.6603,10.9121,14.4907,8.939,6.971,13.3647,20.3475,38.0036,34.2022,12.7586,,,0.9792,3.8098,4.402,3.872,2.4647,5.7813,4.3676,14.0792,26.2638,,,2.0493,,,21.1969
2016/11/11,0.9918,0,1.1605,0.1486,-0.2081,-1.5152,1.5319,-0.0912,0.906,0.1624,0.6073,0.4044,0.0758,-1.7895,0.9934,0.2137,0.0497,3.3816,-1.3782,1.0504,2.2978,5.8626,0,0,-1.374,2.5421,,,-0.2323,0.9881,0,-1.4815,0.7984,1.2168,0.0781,0.2206,2.0257,,,-1.1607,,,10.0048,1.4846,,1.8069,0.5768,1.6192,3.0474,2.2151,1.4769,3.0027,2.6849,0.9911,0.6537,10.1825,5.271,3.1922,1.3979,0.759,3.3648,7.2309,1.2151,3.9579,12.4047,,,6.5081,20.308,,,0.6752,0.6683,,2.2458,1.5364,1.5602,0.3865,5.0006,15.4601,,,2.6188,,,0.4784,12764958237,5085723734,3750386898,5240124884,6682978678,3677373804,3206455305,6249848806,4716916302,5477059588,5476640125,6523621241,1485375000,4108095222,2421071700,5896592304,25456556905,10412541247,2661903992,4580220413,2436222462,2972511865,1928110142,1791600000,2612740000,1371500000,,,5456766868,33814202719,15387257939,10015013954,8213037200,13021415307,13008029790,2183526000,1900770000,,,3743750825,,,1289189900,24.2204,101.3042,-336.9357,47.9457,58.2596,71.1091,73.3611,81.4743,44.8376,48.6419,48.759,52.94,112.8718,87.781,210.0697,142.2215,39.9384,38.7508,68.4574,161.5951,32.8223,86.0085,87.5577,267.4838,147.323,121.326,,,179.2197,28.6602,37.9353,154.7176,23.8671,32.2001,32.2276,81.3331,89.8981,,,41.8041,,,133.24,2.7748,3.3625,20.5667,5.8123,4.9209,6.6832,7.0245,3.0721,4.2459,4.7567,4.2324,5.9226,9.6543,4.9242,2.5745,3.182,7.9615,11.3892,8.1736,4.8091,7.1677,7.5706,11.0125,18.845,40.8092,9.9377,,,2.7956,4.621,3.4344,4.2867,2.2308,3.1957,5.9784,5.1151,11.4116,,,3.551,,,12.1628,2.3759,2.4416,38.2911,5.0324,5.0545,5.8771,3.279,19.5828,6.1618,5.4516,6.1357,10.6589,20.4072,24.3467,5.5645,9.145,11.6661,11.2811,14.2909,9.0329,7.1312,14.1482,20.3475,38.0036,33.7322,13.0829,,,0.977,3.8475,4.402,3.8146,2.4844,5.8516,4.371,14.1102,26.7958,,,2.0255,,,23.3176
2016/11/14,-1.0976,0,2.6386,0.0742,0.2086,-0.5128,2.2213,1.0046,-1.0101,1.0811,0.7378,2.1148,0.5302,-1.4577,0.6557,0.4264,1.7866,2.8621,-0.39,0.6237,-0.3276,-2.8597,0,0,0.7563,-0.3646,,,0,0.3262,0,-1.8045,0.7921,-0.3279,0.7026,0.9538,0.3756,,,0.4326,,,9.9978,1.3293,,2.5629,0.6883,1.6093,2.9974,4.0167,1.8159,3.4721,3.2864,1.0999,1.4129,6.1982,5.1006,3.3653,1.8547,0.802,4.0915,4.5757,1.4958,3.5156,6.6959,,,5.401,12.2095,,,0.811,0.7327,,1.4771,1.1646,1.4001,0.3386,5.3138,9.1485,,,2.2936,,,0.5674,12624846044,5085723734,3849345481,5244012217,6696916068,3658515477,3277680003,6312632675,4669270683,5536271043,5517044579,6661583019,1493250000,4048210452,2436947580,5921737687,25911363877,10710563748,2651522826,4608787276,2428242323,2887505852,1928110142,1791600000,2632500000,1366500000,,,5456766868,33924490399,15387257939,9834291898,8278090960,12978722142,13099421100,2204352000,1907910000,,,3759947523,,,1418080500,23.9546,101.3042,-345.8261,47.9813,58.3811,70.7444,74.9907,82.2928,44.3847,49.1678,49.1188,54.0596,113.4702,86.5013,211.4472,142.8279,40.6519,39.8599,68.1904,162.603,32.7148,83.5489,87.5577,267.4838,148.4372,120.8836,,,179.2197,28.7537,37.915,151.9257,24.0561,32.0945,32.454,82.1088,90.2358,,,41.9849,,,146.5611,2.7444,3.3625,21.1094,5.8166,4.9312,6.649,7.1805,3.103,4.203,4.8081,4.2636,6.0478,9.7055,4.8524,2.5914,3.1956,8.1038,11.7152,8.1418,4.8391,7.1443,7.3541,11.0125,18.845,41.1178,9.9015,,,2.7956,4.6361,3.4326,4.2093,2.2485,3.1852,6.0204,5.1639,11.4545,,,3.5664,,,13.3788,2.3498,2.4416,39.3015,5.0361,5.065,5.847,3.3518,19.7795,6.0995,5.5105,6.181,10.8844,20.5154,23.9918,5.601,9.184,11.8746,11.604,14.2352,9.0893,7.1078,13.7436,20.3475,38.0036,33.9874,13.0352,,,0.977,3.86,4.3996,3.7458,2.5041,5.8324,4.4017,14.2448,26.8965,,,2.0342,,,25.6489
2016/11/15,0.0584,0,-0.3726,1.8903,1.2487,1.134,-0.041,4.7468,-0.4535,6.0963,0.7324,0.1972,-0.8287,7.6183,1.1401,1.4862,-0.3413,-0.1704,1.044,0.155,0.1408,-1.028,0,0,-0.0593,4.281,,,1.0477,5.2666,0,-0.2552,-0.5894,0.3289,0.6202,2.1076,2.5394,,,-0.4923,,,10.01,0.6805,,1.5459,1.1902,1.8513,1.8307,2.8271,2.7454,1.5493,11.5258,1.0033,0.8832,3.3912,12.0932,3.1274,2.3239,0.7576,3.183,4.0772,1.3726,1.934,5.5407,,,5.5593,17.8171,,,0.9155,1.8091,,1.5477,1.0831,1.3418,0.3735,6.7939,13.1327,,,1.5429,,,0.6418,12632220369,5085723734,3835003657,5343139209,6780540410,3700003797,3276336141,6612282960,4648094852,5873776336,5557449034,6674722236,1480875000,4356617018,2464730370,6009746527,25822929188,10692317472,2679205935,4615928992,2431662383,2857821212,1928110142,1791600000,2630940000,1425000000,,,5513939047,35711150816,15387257939,9809191612,8229300640,13021415307,13180657820,2250810000,1956360000,,,3741437012,,,1560030500,23.9686,101.3042,-344.5377,48.8882,59.1101,71.5467,74.9599,86.1991,44.1834,52.1652,49.4785,54.1662,112.5299,93.0913,213.8578,144.9507,40.5132,39.792,68.9023,162.855,32.7608,82.69,87.5577,267.4838,148.3492,126.0587,,,181.0974,30.2681,37.915,151.5379,23.9143,32.2001,32.6553,83.8393,92.5273,,,41.7782,,,161.2319,2.746,3.3625,21.0307,5.9265,4.9927,6.7244,7.1776,3.2503,4.184,5.1012,4.2948,6.0598,9.6251,5.2221,2.6209,3.2431,8.0761,11.6953,8.2268,4.8466,7.1543,7.2785,11.0125,18.845,41.0935,10.3253,,,2.8249,4.8803,3.4326,4.1986,2.2352,3.1957,6.0577,5.2727,11.7454,,,3.5488,,,14.718,2.3512,2.4416,39.1551,5.1313,5.1283,5.9133,3.3504,20.7184,6.0719,5.8465,6.2263,10.9058,20.3454,25.8196,5.6649,9.3205,11.834,11.5842,14.3838,9.1034,7.1178,13.6023,20.3475,38.0036,33.9672,13.5933,,,0.9872,4.0633,4.3996,3.7363,2.4893,5.8516,4.429,14.545,27.5795,,,2.0242,,,28.2163
2016/11/16,0.9924,0,3.9641,0.1455,-0.1028,0.8155,1.7227,1.7264,0.2278,-0.4032,-0.4627,0.1969,-0.0253,-1.6495,-0.6441,-0.2092,2.9354,-0.3413,-1.9696,1.4956,0,2.9273,0,0,-0.8993,-1.4035,,,-0.576,-1.6677,0,-0.7677,0.3953,1.0929,1.0015,-1.0676,-1.6684,,,-0.6803,,,7.1702,1.3561,,4.5515,1.1829,1.7965,2.3762,4.4365,2.5954,1.6624,7.1584,1.0064,1.19,4.2568,8.1637,3.442,2.2553,1.9087,2.7287,5.1105,2.4202,2.7193,6.9227,,,5.7473,14.1736,,,0.672,0.7769,,1.2992,1.1015,2.2551,0.4541,5.8274,6.5613,,,1.3985,,,71.8087,12757583911,5085723734,3987026989,5350913875,6773571715,3730177120,3332778355,6726435450,4658682767,5850091754,5531737108,6687861453,1480500000,4284755294,2448854490,5997173836,26580940808,10655824921,2626435008,4684965578,2431662383,2941477924,1928110142,1791600000,2607280000,1405000000,,,5482176725,35115597344,15387257939,9733890756,8261827520,13163725857,13312667490,2226780000,1923720000,,,3715985059,,,1671887100,24.2065,101.3042,-358.1955,48.9594,59.0493,72.1301,76.2513,87.6872,44.2841,51.9548,49.2496,54.2728,112.5014,91.5558,212.4803,144.6474,41.7024,39.6562,67.5452,165.2907,32.7608,85.1105,87.5577,267.4838,147.0151,124.2894,,,180.0542,29.7633,37.915,150.3746,24.0088,32.552,32.9824,82.9442,90.9835,,,41.494,,,172.7924,2.7732,3.3625,21.8644,5.9352,4.9876,6.7792,7.3012,3.3064,4.1935,5.0806,4.2749,6.0717,9.6227,5.1359,2.604,3.2363,8.3132,11.6553,8.0647,4.919,7.1543,7.4916,11.0125,18.845,40.7239,10.1804,,,2.8086,4.7989,3.4326,4.1663,2.2441,3.2306,6.1184,5.2164,11.5494,,,3.5247,,,15.7733,2.3745,2.4416,40.7072,5.1388,5.123,5.9615,3.4082,21.0761,6.0857,5.8229,6.1975,10.9273,20.3402,25.3937,5.6284,9.301,12.1814,11.5447,14.1005,9.2395,7.1178,14.0005,20.3475,38.0036,33.6618,13.4025,,,0.9815,3.9955,4.3996,3.7076,2.4991,5.9156,4.4734,14.3898,27.1194,,,2.0105,,,30.2395
2016/11/17,1.2717,0,1.0791,-0.2543,-0.9259,0.6067,-2.1371,-3.5639,-0.2273,-1.3664,0.332,0,-2.6089,-1.4675,0.6483,0.6289,0.0951,5.5936,-0.5599,10.0102,-0.2344,-2.8899,0,0,-2.9517,-3.3096,,,-1.0429,1.5704,0,-2.0113,0.0984,-1.1892,-0.7628,0.2878,0.7158,,,-1.1208,,,-2.0037,1.1596,,2.5853,0.7156,1.0989,2.3187,2.6939,1.8103,1.5846,4.1459,0.9999,0.5821,5.0596,4.1018,3.451,1.7905,0.9097,4.5235,2.341,6.4076,1.6469,3.3733,,,6.6225,8.8242,,,0.6307,1.3246,,1.6613,0.8152,1.3945,0.2495,3.6043,9.08,,,1.6859,,,43.9289,12919819082,5085723734,4030052460,5337308209,6710853458,3752807113,3261553656,6486715222,4648094852,5770156290,5550102769,6687861453,1441875000,4221876285,2464730370,6034891910,26606207862,11251869923,2611728356,5153938250,2425962283,2856471911,1928110142,1791600000,2530320000,1358500000,,,5425004546,35667035744,15387257939,9538108528,8269959240,13007184252,13211121590,2233188000,1937490000,,,3674336410,,,1638386900,24.5143,101.3042,-362.0609,48.8349,58.5026,72.5677,74.6217,84.5621,44.1834,51.2449,49.4131,54.2728,109.5663,90.2122,213.8578,145.5571,41.742,41.8744,67.167,181.8365,32.684,82.6509,87.5577,267.4838,142.6756,120.1759,,,178.1765,30.2307,37.915,147.3501,24.0325,32.1649,32.7308,83.1829,91.6348,,,41.029,,,169.3301,2.8085,3.3625,22.1003,5.9201,4.9414,6.8203,7.1452,3.1886,4.184,5.0112,4.2891,6.0717,9.3716,5.0606,2.6209,3.2567,8.3211,12.3073,8.0196,5.4115,7.1376,7.2751,11.0125,18.845,39.5219,9.8435,,,2.7794,4.8742,3.4326,4.0825,2.2463,3.1922,6.0717,5.2314,11.6321,,,3.4852,,,15.4573,2.4047,2.4416,41.1465,5.1257,5.0755,5.9977,3.3353,20.325,6.0719,5.7433,6.218,10.9273,19.8096,25.021,5.6649,9.3595,12.193,12.1904,14.0216,10.1644,7.1011,13.5959,20.3475,38.0036,32.6681,12.9589,,,0.9713,4.0583,4.3996,3.633,2.5016,5.8452,4.4393,14.4312,27.3135,,,1.9879,,,29.6335
