ÈÕÆÚ,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH,000659.SZ,000695.SZ,000812.SZ,002014.SZ,002117.SZ,002191.SZ,002228.SZ,002229.SZ,002243.SZ,002303.SZ,002522.SZ,002565.SZ,002585.SZ,002599.SZ,002701.SZ,002735.SZ,002752.SZ,002787.SZ,002799.SZ,002803.SZ,002831.SZ,002836.SZ,002846.SZ,002951.SZ,300057.SZ,300501.SZ,600076.SH,600210.SH,600836.SH,601515.SH,601968.SH,603022.SH,603058.SH,603429.SH,603499.SH,603607.SH,603687.SH
2014/4/23,-2.8455,0,0.2146,0.3807,1.7219,1.0453,0.7605,1.4078,-3.168,-0.2613,-1.6973,-1.6246,2.039,1.0794,-1.7031,,,,,,,,,,0.7656,,-0.2079,0,-2.4309,-0.4818,,,,,,,,0.7784,,0.8577,0.4075,0.822,0.4725,0.964,9.7142,1.8019,1.159,2.7317,1.1343,1.0918,1.591,1.2511,,,,,,,,,,0.8762,,0.7259,0.3671,1.0634,0.4416,,,,,,,,3072829023,1860242034,2083988037,2550359531,5540028119,9309000000,2762656800,3747852798,1768670361,4123698951,1552393005,3214182400,1197040000,550620000,7295828650,,,,,,,,,,2550599629,,1754572800,4496984175,2768764601,1923248000,,,,,,,,-2.7671,572.0615,28.8263,14.6183,42.9865,19.5253,29.1869,126.8925,42.0098,47.0444,41.9107,26.6821,53.1795,90.5753,22.5033,,,,,,,,,,30.7829,,33.6831,19.7304,260.0758,17.9789,,,,,,,,2.85,5.9117,2.5574,1.7379,4.6967,3.1758,2.8847,7.3748,1.7267,4.1701,2.8893,3.2875,1.306,2.9692,4.2072,,,,,,,,,,2.7945,,12.7048,1.2299,6.4437,5.3007,,,,,,,,1.0992,2.5581,3.2788,1.5921,6.0322,4.3571,1.1313,8.7604,2.2592,6.2721,6.0619,3.2855,1.9506,3.2447,3.023,,,,,,,,,,2.1846,,128.3754,0.5213,1.4441,7.012,,,,,,,
2014/4/24,0,0,-1.4989,-1.6435,-1.3672,-2.7586,-3.6478,-9.0474,0.8535,-0.0873,0.9353,0.2847,-2.2589,-4.1953,1.1106,,,,,,,,,,0.8547,,-0.625,-2.2364,-2.3783,0.132,,,,,,,,0.7645,,0.6159,0.7275,0.6896,0.6464,0.7903,12.2858,1.6099,1.0614,2.1142,1.647,1.3299,1.9257,1.3116,,,,,,,,,,1.7259,,0.4444,0.3374,1.0879,0.295,,,,,,,,3072829023,1860242034,2052750529,2508444646,5464285547,9052200000,2661880640,3408769898,1783765698,4120097467,1566911789,3223334400,1170000000,527520000,7376857400,,,,,,,,,,2572399626,,1743606720,4396412643,2702916293,1925787500,,,,,,,,-2.7671,572.0615,28.3942,14.378,42.3988,18.9867,28.1222,115.412,42.3683,47.0033,42.3026,26.7581,51.9782,86.7755,22.7532,,,,,,,,,,31.046,,33.4726,19.2892,253.8905,18.0026,,,,,,,,2.85,5.9117,2.519,1.7093,4.6325,3.0882,2.7795,6.7076,1.7414,4.1665,2.9163,3.2969,1.2765,2.8447,4.2539,,,,,,,,,,2.8184,,12.6254,1.2024,6.2904,5.3077,,,,,,,,1.0992,2.5581,3.2297,1.5659,5.9497,4.2369,1.09,7.9678,2.2785,6.2666,6.1185,3.2948,1.9066,3.1085,3.0566,,,,,,,,,,2.2033,,127.573,0.5097,1.4097,7.0213,,,,,,,
2014/4/25,-4.6025,0,-3.2609,-5.1414,-3.6304,-1.9858,-1.3055,-4.9474,-1.9746,-7.5612,-2.3521,-2.6689,-3.1111,0.4777,1.8893,,,,,,,,,,-5.3672,,-4.4025,-1.3072,-2.5522,-2.9451,,,,,,,,1.0886,,1.1853,2.1228,0.9502,0.4882,0.6476,8.111,0.8125,2.3355,2.4171,1.6399,1.3079,2.3778,2.2386,,,,,,,,,,1.0795,,1.0785,0.298,0.8956,0.6443,,,,,,,,2931401746,1860242034,1985813012,2379475770,5265912144,8872440000,2627130240,3240125493,1748543244,3808569119,1530056415,3137305600,1133600000,530040000,7516226850,,,,,,,,,,2434332979,,1666844160,4338943197,2633932350,1869072000,,,,,,,,-2.6398,572.0615,27.4683,13.6388,40.8595,18.6097,27.7551,109.7022,41.5317,43.4493,41.3076,26.0439,50.3611,87.19,23.1831,,,,,,,,,,29.3797,,31.999,19.037,247.4107,17.4724,,,,,,,,2.7189,5.9117,2.4369,1.6214,4.4643,3.0269,2.7432,6.3757,1.707,3.8514,2.8477,3.2089,1.2368,2.8583,4.3343,,,,,,,,,,2.6671,,12.0695,1.1867,6.1299,5.1514,,,,,,,,1.0486,2.5581,3.1244,1.4854,5.7337,4.1528,1.0758,7.5736,2.2335,5.7928,5.9746,3.2069,1.8472,3.1234,3.1144,,,,,,,,,,2.0851,,121.9566,0.503,1.3737,6.8145,,,,,,,
2014/4/28,-2.6316,0,-4.2697,-4.2005,-4.1096,-2.1708,4.8942,-0.3876,-0.7194,0.8511,-6.4964,-4.5508,-4.6789,3.4073,-0.8193,,,,,,,,,,-7.0647,,-2.193,-2.649,-1.3095,0.6341,,,,,,,,0.8144,,1.1347,1.2622,0.7355,0.8041,2.5439,6.6679,0.9433,1.9359,1.6916,2.3898,1.2731,3.4561,1.8955,,,,,,,,,,1.9162,,0.667,0.4712,0.7261,1.6868,,,,,,,,2854259594,1860242034,1901025490,2279524890,5049504796,8679840000,2755706720,3227566867,1735963796,3840982473,1430658590,2994534400,1080560000,548100000,7454645000,,,,,,,,,,2262355227,,1630290560,4224004305,2599440379,1880923000,,,,,,,,-2.5703,572.0615,26.2955,13.0659,39.1804,18.2057,29.1135,109.277,41.2329,43.8191,38.6242,24.8587,48.0048,90.1608,22.9931,,,,,,,,,,27.3041,,31.2973,18.5327,244.1708,17.5832,,,,,,,,2.6473,5.9117,2.3328,1.5533,4.2808,2.9612,2.8774,6.351,1.6948,3.8842,2.6627,3.0628,1.1789,2.9556,4.2988,,,,,,,,,,2.4787,,11.8049,1.1552,6.0496,5.1841,,,,,,,,1.021,2.5581,2.991,1.423,5.4981,4.0626,1.1284,7.5443,2.2175,5.8421,5.5865,3.0609,1.7608,3.2298,3.0888,,,,,,,,,,1.9378,,119.2821,0.4897,1.3558,6.8577,,,,,,,
2014/4/29,0.9009,0,2.8169,1.273,0.3571,1.997,1.3871,1.8344,0,-0.1875,2.8884,2.934,2.0212,4.6743,2.8261,,,,,,,,,,1.3919,,2.4664,0.6803,2.4125,1.7102,,,,,,,,0.6248,,0.6469,0.7265,0.4436,0.4244,1.5256,5.275,0.6374,0.706,0.8085,1.4623,0.9059,6.4569,1.8359,,,,,,,,,,1.9043,,0.3633,0.3956,0.5865,0.9253,,,,,,,,2879973645,1860242034,1954575504,2308542888,5067538742,8853180000,2793932160,3286771817,1735963796,3833779505,1471981281,3082393600,1102400000,573720000,7665319750,,,,,,,,,,2293844111,,1670499520,4252739028,2662153054,1913090000,,,,,,,,-2.5934,572.0615,27.0362,13.2322,39.3203,18.5693,29.5173,111.2815,41.2329,43.7369,39.7398,25.5881,48.9751,94.3752,23.6429,,,,,,,,,,27.6842,,32.0692,18.6588,250.0615,17.8839,,,,,,,,2.6712,5.9117,2.3985,1.5731,4.2961,3.0203,2.9173,6.4675,1.6948,3.8769,2.7396,3.1527,1.2028,3.0938,4.4203,,,,,,,,,,2.5132,,12.096,1.1631,6.1955,5.2727,,,,,,,,1.0302,2.5581,3.0752,1.4411,5.5177,4.1438,1.1441,7.6827,2.2175,5.8311,5.7479,3.1507,1.7964,3.3808,3.1761,,,,,,,,,,1.9647,,122.224,0.493,1.3885,6.975,,,,,,,
2014/4/30,0,0,1.3699,0,2.2776,3.9884,4.3532,-0.4367,0.2899,0.9394,0.0759,1.7815,0.8507,-0.7321,0.0423,,,,,,,,,,0.3168,,-0.6565,0,2.3557,2.0354,,,,,,,,,,0.6634,0.4582,0.3923,0.8892,2.5686,4.0937,0.6361,0.6485,0.6279,1.2289,0.5941,2.9016,2.1611,,,,,,,,,,1.0422,,0.5074,0.2901,1.105,0.9933,,,,,,,,2879973645,1860242034,1981350511,2308542888,5182955994,9206280000,2915558560,3272419102,1740995576,3869794343,1473098111,3137305600,1109680000,569520000,7668560900,,,,,,,,,,2301110777,,1659533440,4252739028,2724865729,1952029000,,,,,,,,-2.5934,572.0615,27.4066,13.2322,40.2159,19.3099,30.8023,110.7956,41.3524,44.1478,39.7699,26.0439,49.2985,93.6843,23.6529,,,,,,,,,,27.7719,,31.8586,18.6588,255.9523,18.2479,,,,,,,,2.6712,5.9117,2.4314,1.5731,4.394,3.1408,3.0443,6.4393,1.6997,3.9134,2.7417,3.2089,1.2107,3.0711,4.4221,,,,,,,,,,2.5211,,12.0166,1.1631,6.3415,5.38,,,,,,,,1.0302,2.5581,3.1174,1.4411,5.6434,4.309,1.1939,7.6491,2.2239,5.8859,5.7522,3.2069,1.8083,3.356,3.1775,,,,,,,,,,1.9709,,121.4217,0.493,1.4212,7.1169,,,,,,,
2014/5/5,-1.3393,0,1.3514,0.2793,1.8789,1.6039,-1.0727,3.5636,2.1676,-0.0931,-0.2274,0.7585,0.3749,-0.9587,2.071,,,,,,,,,,2.7368,,1.3216,1.0135,0.9206,1.8213,,,,,,,,1.611,,1.1358,0.6462,0.5153,0.6793,2.7283,5.9636,0.5142,0.5762,0.4971,1.2565,0.7578,2.7621,1.586,,,,,,,,,,1.1146,,0.3632,0.266,0.6122,0.9394,,,,,,,,2841402569,1860242034,2008125518,2314991331,5280339301,9353940000,2884283200,3389034914,2145242719,3866192859,1469747622,3161100800,1113840000,564060000,7827377250,,,,,,,,,,2364088545,,1681465600,4295841112,2749950799,1987582000,,,,,,,,-2.5587,572.0615,27.777,13.2692,40.9715,19.6196,30.4718,114.7439,42.2488,44.1067,39.6795,26.2414,49.4833,92.7862,24.1428,,,,,,,,,,28.532,,32.2797,18.8479,258.3086,18.5803,,,,,,,,2.6354,5.9117,2.4643,1.5775,4.4765,3.1911,3.0117,6.6687,1.7365,3.9097,2.7355,3.2332,1.2152,3.0417,4.5137,,,,,,,,,,2.5901,,12.1754,1.1749,6.3999,5.478,,,,,,,,1.0164,2.5581,3.1595,1.4452,5.7495,4.3781,1.1811,7.9217,2.2721,5.8804,5.7391,3.2312,1.815,3.3239,3.2433,,,,,,,,,,2.0249,,123.0264,0.498,1.4343,7.2466,,,,,,,
2014/5/6,4.9774,0,-0.2222,0.9749,8.6066,0.8236,7.7108,3.5469,-1.1315,-0.2795,0.304,3.0689,1.0271,9.9777,-0.9731,,,,,,,,,,0.2049,,0,-0.3344,-0.6842,0.6814,,,,,,,,0.747,,0.9257,0.5058,2.1605,0.7854,5.2238,7.7108,0.7093,0.7843,0.8146,2.2582,1.2083,15.8089,1.857,,,,,,,,,,1.0284,,0.3623,0.3269,0.5482,1.0168,,,,,,,,2982829846,1860242034,2003663016,2337560885,5734794733,9430980000,3106685760,3509238906,2120968402,3855388408,1474214940,3258112000,1125280000,620340000,7751210225,,,,,,,,,,2368932989,,1681465600,4281473751,2731136996,2001126000,,,,,,,,-2.6861,572.0615,27.7152,13.3985,44.4977,19.7812,32.8215,118.8137,41.7707,43.9835,39.8001,27.0468,49.9915,102.0441,23.9078,,,,,,,,,,28.5904,,32.2797,18.7849,256.5413,18.7069,,,,,,,,2.7666,5.9117,2.4588,1.5929,4.8618,3.2174,3.2439,6.9053,1.7169,3.8988,2.7438,3.3324,1.2277,3.3452,4.4698,,,,,,,,,,2.5954,,12.1754,1.171,6.3561,5.5153,,,,,,,,1.067,2.5581,3.1525,1.4593,6.2443,4.4142,1.2721,8.2027,2.2464,5.864,5.7566,3.3304,1.8337,3.6555,3.2117,,,,,,,,,,2.029,,123.0264,0.4963,1.4244,7.2959,,,,,,,
2014/5/7,0,0,-1.7817,-1.5172,-3.8994,-2.1784,-1.566,-9.9693,-1.2876,-4.4372,-1.5152,-2.9775,-3.7893,2.5728,0.6063,,,,,,,,,,-2.9652,,-3.2609,-1.3423,-0.5741,-1.3959,,,,,,,,1.9064,,0.8415,0.3894,1.8928,0.6411,2.7152,11.3475,0.7204,0.8137,0.5861,2.2876,1.2213,17.6093,1.4416,,,,,,,,,,0.7731,,0.656,0.2717,0.4048,0.7642,,,,,,,,2982829846,1860242034,1967963007,2302094444,5511173806,9225540000,3058035200,3159391469,2093659796,3684317927,1451878350,3161100800,1082640000,636300000,7798206900,,,,,,,,,,2298688555,,1626635200,4224004305,2715458828,1973191500,,,,,,,,-2.6861,572.0615,27.2214,13.1952,42.7626,19.3503,32.3075,106.9687,41.2329,42.0318,39.197,26.2414,48.0972,104.6694,24.0528,,,,,,,,,,27.7427,,31.2271,18.5327,255.0687,18.4457,,,,,,,,2.7666,5.9117,2.415,1.5687,4.6722,3.1473,3.1931,6.2169,1.6948,3.7258,2.7022,3.2332,1.1812,3.4313,4.4969,,,,,,,,,,2.5185,,11.7784,1.1552,6.3196,5.4384,,,,,,,,1.067,2.5581,3.0963,1.4371,6.0008,4.318,1.2522,7.3849,2.2175,5.6038,5.6694,3.2312,1.7642,3.7495,3.2312,,,,,,,,,,1.9689,,119.0146,0.4897,1.4163,7.1941,,,,,,,
2014/5/8,0,0,0,0.1401,3.0759,-1.0438,-2.2727,6.1329,0.4348,-1.2708,-0.3846,1.3897,0.9606,-3.5644,-3.9277,,,,,,,,,,-0.1054,,0.2247,0.3401,0.6928,-2.0163,,,,,,,,0.645,,0.9148,0.8954,2.0293,0.5668,2.4751,9.8739,0.5014,0.7287,0.5535,1.4066,0.7873,8.9505,2.3099,,,,,,,,,,0.6566,,0.4658,0.2252,0.6116,0.6073,,,,,,,,2982829846,1860242034,1967963007,2305318666,5680692896,9129240000,2988534400,3353153126,2102762665,3637498638,1446294203,3205030400,1093040000,613620000,7491918225,,,,,,,,,,2296266333,,1630290560,4238371666,2734272630,1933406000,,,,,,,,-2.6861,572.0615,27.2214,13.2137,44.0779,19.1483,31.5732,113.529,41.4122,41.4977,39.0463,26.6061,48.5592,100.9387,23.1081,,,,,,,,,,27.7134,,31.2973,18.5958,256.8359,18.0738,,,,,,,,2.7666,5.9117,2.415,1.5709,4.8159,3.1145,3.1205,6.5981,1.7021,3.6784,2.6918,3.2781,1.1925,3.309,4.3203,,,,,,,,,,2.5158,,11.8049,1.1592,6.3634,5.3287,,,,,,,,1.067,2.5581,3.0963,1.4391,6.1854,4.273,1.2238,7.8378,2.2271,5.5326,5.6476,3.2761,1.7812,3.6159,3.1043,,,,,,,,,,1.9668,,119.2821,0.4913,1.4261,7.049,,,,,,,
2014/5/9,-4.7414,0,-1.5873,-0.5594,-3.4921,-2.7426,-3.9535,-2.6752,-3.0303,0.3465,-0.3861,-4.3975,-0.4757,-0.7529,0.0216,,,,,,,,,,0.9494,,0,-0.339,-2.4083,0.4816,,,,,,,,1.6057,,0.6594,0.4454,1.5012,0.9415,2.2991,5.9226,0.6047,0.7,0.6527,1.7895,0.8157,6.9786,1.8326,,,,,,,,,,0.987,,0.5723,0.1901,0.5956,0.3992,,,,,,,,2841402569,1860242034,1936725499,2292421778,5482319493,8878860000,2870383040,3263448655,2039042584,3650103831,1440710055,3064089600,1087840000,609000000,7493538800,,,,,,,,,,2318066330,,1630290560,4224004305,2668424321,1942717500,,,,,,,,-2.5587,572.0615,26.7893,13.1398,42.5387,18.6231,30.325,110.4918,40.1573,41.6415,38.8955,25.4361,48.3282,100.1787,23.1131,,,,,,,,,,27.9765,,31.2973,18.5327,250.6506,18.1609,,,,,,,,2.6354,5.9117,2.3766,1.5621,4.6478,3.0291,2.9972,6.4216,1.6506,3.6912,2.6814,3.134,1.1869,3.284,4.3212,,,,,,,,,,2.5397,,11.8049,1.1552,6.2101,5.3544,,,,,,,,1.0164,2.5581,3.0472,1.4311,5.9694,4.1558,1.1754,7.6282,2.1596,5.5517,5.6257,3.132,1.7727,3.5887,3.105,,,,,,,,,,1.9855,,119.2821,0.4897,1.3917,7.083,,,,,,,
2014/5/12,0.905,0,3.2258,2.9536,2.5658,2.3861,6.9007,3.9582,2.5298,1.48,2.6357,2.1505,3.2505,1.1724,3.3521,,,,,,,,,,3.2393,,3.139,2.7211,2.4677,1.6122,,,,,,,,0.9233,,0.9091,1.0789,1.2207,0.9716,3.0269,8.8262,0.601,0.7718,0.7108,1.8574,0.9652,7.3167,1.9095,,,,,,,,,,1.8157,,0.6755,0.4032,0.5635,0.4466,,,,,,,,2867116620,1860242034,1999200515,2360130438,5622984269,9090720000,3068460320,3392623093,2090625507,3704126088,1478682258,3129984000,1123200000,616140000,7744727925,,,,,,,,,,2393155208,,1681465600,4338943197,2734272630,1974038000,,,,,,,,-2.5819,572.0615,27.6535,13.5279,43.6301,19.0675,32.4176,114.8653,41.1732,42.2578,39.9207,25.9831,49.8991,101.3532,23.8879,,,,,,,,,,28.8828,,32.2797,19.037,256.8359,18.4537,,,,,,,,2.6592,5.9117,2.4533,1.6083,4.767,3.1013,3.204,6.6758,1.6923,3.7458,2.7521,3.2014,1.2254,3.3225,4.4661,,,,,,,,,,2.622,,12.1754,1.1867,6.3634,5.4407,,,,,,,,1.0256,2.5581,3.1454,1.4733,6.1225,4.2549,1.2565,7.9301,2.2142,5.6339,5.774,3.1994,1.8303,3.6307,3.209,,,,,,,,,,2.0498,,123.0264,0.503,1.4261,7.1972,,,,,,,
2014/5/13,-2.2422,0,0.8929,0,0,-0.6356,-1.0193,0.6346,0,-0.4375,0.8308,-1.2865,0.1852,-2.9312,0.0628,,,,,,,,,,-1.3158,,0.6522,-0.3311,0.1147,-1.0292,,,,,,,,1.6738,,0.868,1.0125,0.8435,0.569,1.4733,7.0947,0.6008,0.4948,1.092,1.7692,0.8948,6.226,1.617,,,,,,,,,,1.1992,,0.5917,0.2557,0.4682,0.667,,,,,,,,2802831494,1860242034,2017050520,2360130438,5622984269,9032940000,3037184960,3414152166,2090625507,3687919411,1490967383,3089715200,1125280000,598080000,7749589650,,,,,,,,,,2361666323,,1692431680,4324575836,2737408264,1953722000,,,,,,,,-2.524,572.0615,27.9004,13.5279,43.6301,18.9463,32.0872,115.5943,41.1732,42.0729,40.2523,25.6488,49.9915,98.3824,23.9028,,,,,,,,,,28.5027,,32.4902,18.974,257.1304,18.2637,,,,,,,,2.5996,5.9117,2.4752,1.6083,4.767,3.0816,3.1713,6.7182,1.6923,3.7294,2.775,3.1602,1.2277,3.2252,4.4689,,,,,,,,,,2.5875,,12.2548,1.1827,6.3707,5.3847,,,,,,,,1.0026,2.5581,3.1735,1.4733,6.1225,4.2279,1.2437,7.9804,2.2142,5.6093,5.822,3.1582,1.8337,3.5243,3.2111,,,,,,,,,,2.0228,,123.8287,0.5013,1.4277,7.1231,,,,,,,
2014/5/14,0.9174,0,-0.2212,0.1366,-1.2187,-1.2793,-1.1442,-0.4204,-0.8708,0.0977,-0.9738,-0.4147,1.0166,0.8427,-1.4011,,,,,,,,,,-0.5128,,0,-0.3322,0.2291,-0.26,,,,,,,,0.6115,,0.5276,0.5349,0.5904,0.403,1.2061,4.7075,0.3159,0.7756,0.4784,1.1253,0.9818,5.1181,1.9812,,,,,,,,,,0.7435,,0.3462,0.182,0.4101,0.4552,,,,,,,,2828545544,1860242034,2012588019,2363354660,5554455276,8917380000,3002434560,3399799451,2072419769,3691520895,1476448599,3076902400,1136720000,603120000,7641011125,,,,,,,,,,2349555214,,1692431680,4310208474,2743679531,1948643000,,,,,,,,-2.5471,572.0615,27.8387,13.5464,43.0984,18.7039,31.7201,115.1083,40.8146,42.114,39.8604,25.5425,50.4998,99.2114,23.5679,,,,,,,,,,28.3566,,32.4902,18.911,257.7195,18.2163,,,,,,,,2.6235,5.9117,2.4697,1.6105,4.7089,3.0422,3.1351,6.6899,1.6776,3.7331,2.7479,3.1471,1.2402,3.2523,4.4063,,,,,,,,,,2.5742,,12.2548,1.1788,6.3853,5.3707,,,,,,,,1.0118,2.5581,3.1665,1.4754,6.0479,4.1738,1.2295,7.9469,2.195,5.6147,5.7653,3.1451,1.8523,3.554,3.1661,,,,,,,,,,2.0124,,123.8287,0.4997,1.431,7.1046,,,,,,,
2014/5/15,-1.8182,0,-3.1042,-2.5921,-3.7662,-1.7999,-3.8194,-0.0528,-2.1962,-4.3902,3.9334,-2.7365,-2.4703,-10.0279,-2.3397,,,,,,,,,,-5.2577,,-1.0799,-1.6667,-2.8571,-1.5639,,,,,,,,0.7884,,0.699,0.632,1.2883,0.3789,1.7606,7.288,0.3386,0.8078,2.6265,1.3255,1.0897,8.3793,2.5637,,,,,,,,,,1.3187,,0.4177,0.2194,0.5856,0.2193,,,,,,,,2777117443,1860242034,1950113003,2302094444,5345261505,8756880000,2887758240,3398005361,2026905426,3529454124,1534523733,2992704000,1108640000,542640000,7305552100,,,,,,,,,,2226021899,,1674154880,4238371666,2665288688,1918169000,,,,,,,,-2.5008,572.0615,26.9745,13.1952,41.4752,18.3673,30.5085,115.0476,39.9182,40.2651,41.4282,24.8435,49.2523,89.2627,22.5333,,,,,,,,,,26.8656,,32.1393,18.5958,250.3561,17.9314,,,,,,,,2.5758,5.9117,2.3931,1.5687,4.5316,2.9875,3.0153,6.6864,1.6407,3.5692,2.856,3.061,1.2096,2.9262,4.2128,,,,,,,,,,2.4389,,12.1225,1.1592,6.2028,5.2867,,,,,,,,0.9934,2.5581,3.0682,1.4371,5.8201,4.0987,1.1825,7.9427,2.1468,5.3682,5.9921,3.0591,1.8066,3.1976,3.0271,,,,,,,,,,1.9066,,122.4915,0.4913,1.3901,6.9935,,,,,,,
2014/5/16,-0.463,0,-0.4577,-0.2801,-1.3495,-1.9062,-1.2034,-1.32,0.2994,-2.1939,1.31,-2.9358,1.4071,-3.9474,-5.1908,,,,,,,,,,-2.1763,,-1.7467,0.339,0.5882,-0.3972,,,,,,,,0.5804,,0.7715,0.4842,0.751,0.7741,2.1473,5.5361,0.2947,0.9645,1.5538,2.0389,0.6507,7.3196,4.4132,,,,,,,,,,1.4215,,0.3789,0.1387,0.2569,0.1968,,,,,,,,2764260418,1860242034,1941188000,2295646000,5273125723,8589960000,2853007840,3353153126,2032974005,3452022222,1554626664,2904844800,1124240000,521220000,6926337550,,,,,,,,,,2177577461,,1644912000,4252739028,2680966856,1910550500,,,,,,,,-2.4892,572.0615,26.8511,13.1583,40.9155,18.0172,30.1414,113.529,40.0378,39.3817,41.971,24.1142,49.9453,85.7391,21.3636,,,,,,,,,,26.281,,31.5779,18.6588,251.8288,17.8602,,,,,,,,2.5638,5.9117,2.3821,1.5643,4.4704,2.9305,2.979,6.5981,1.6456,3.4909,2.8934,2.9711,1.2266,2.8107,3.9941,,,,,,,,,,2.3858,,11.9107,1.1631,6.2393,5.2657,,,,,,,,0.9888,2.5581,3.0542,1.4331,5.7416,4.0206,1.1683,7.8378,2.1532,5.2505,6.0706,2.9693,1.832,3.0714,2.8699,,,,,,,,,,1.8651,,120.3519,0.493,1.3983,6.9657,,,,,,,
2014/5/19,-1.8605,0,-0.6897,-0.4213,0.2052,-0.8969,1.827,2.8892,0,-0.3652,-1.2931,-2.3314,-1.5726,-0.3223,-1.8718,,,,,,,,,,1.2236,,0,0.3378,0.9357,-0.3545,,,,,,,,0.735,,0.4548,0.6294,0.552,0.5203,1.7292,11.1018,0.2761,0.662,0.928,1.162,0.756,4.0072,1.3802,,,,,,,,,,0.8129,,0.262,0.1743,0.3484,0.5879,,,,,,,,2712832317,1860242034,1927800497,2285973334,5283946090,8512920000,2905133440,3450033955,2032974005,3439417029,1534523733,2837120000,1106560000,519540000,6796691550,,,,,,,,,,2204221902,,1644912000,4267106389,2706051926,1903778500,,,,,,,,-2.4429,572.0615,26.6659,13.1028,40.9995,17.8556,30.6921,116.8091,40.0378,39.2379,41.4282,23.5519,49.1599,85.4628,20.9637,,,,,,,,,,26.6025,,31.5779,18.7219,254.1851,17.7969,,,,,,,,2.5161,5.9117,2.3657,1.5577,4.4796,2.9042,3.0335,6.7888,1.6456,3.4781,2.856,2.9018,1.2073,2.8016,3.9194,,,,,,,,,,2.415,,11.9107,1.167,6.2977,5.247,,,,,,,,0.9704,2.5581,3.0331,1.4271,5.7534,3.9845,1.1896,8.0643,2.1532,5.2313,5.9921,2.9,1.8032,3.0615,2.8162,,,,,,,,,,1.888,,120.3519,0.4947,1.4114,6.941,,,,,,,
