ÈÕÆÚ,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH,002010.SZ,002120.SZ,002183.SZ,002210.SZ,002245.SZ,002352.SZ,002468.SZ,002492.SZ,002682.SZ,002711.SZ,002769.SZ,002800.SZ,002889.SZ,002930.SZ,300013.SZ,300240.SZ,300350.SZ,600057.SH,600119.SH,600153.SH,600179.SH,600180.SH,600233.SH,600575.SH,600704.SH,600787.SH,600794.SH,601598.SH,603056.SH,603066.SH,603117.SH,603128.SH,603223.SH,603329.SH,603535.SH,603569.SH,603648.SH,603713.SH,603813.SH,603871.SH,603967.SH
2015/2/12,0,1.5385,-0.6987,-3.681,0.2132,0.1642,0,-1.9608,1.1001,-2.7481,,,,,2.8414,1.4169,-2.0311,-0.5137,0.437,-0.8333,0,-2.6452,0.4263,0,0,-1.7824,0.6593,,,,,3.0175,,,,,,,,,,,2.6215,3.1656,0.7821,2.5403,1.096,0.4948,4.3697,1.2092,7.1149,,,,,8.9989,0.6899,14.1483,2.1254,4.2881,0.7411,,4.0968,0.8491,,,1.786,1.784,,,,,4.0063,,,,,,,,,,3744396163,1354209069,22689471470,9070654943,4730049450,1229291008,4926873600,2590424925,1317322878,3272656755,,,,,2345400000,2209321020,1093623470,4994740800,4946066000,26991109046,3276000000,4388257354,1943700000,5849352000,8205553319,17591752255,6327982969,,,,,2731200000,,,,,,,,,,20.8439,24.6266,72.6586,63.3883,36.4763,78.7199,591.4615,59.5414,92.8111,60.4839,,,,,364.3087,65.7331,127.4966,42.4734,121.3607,10.7655,-10.7128,29.5827,40.3002,-5.2592,28.7591,35.639,62.0138,,,,,58.8849,,,,,,,,,,2.4012,3.825,7.1621,11.6437,4.4354,2.6453,6.7723,2.9703,1.8103,6.1454,,,,,6.8857,2.3264,9.2211,3.1917,6.3602,1.5809,476.4831,6.8867,1.8671,3.4699,1.7811,3.1989,4.176,,,,,4.9521,,,,,,,,,,0.8799,2.2368,1.0247,0.2917,3.9175,2.3369,2.8712,15.1339,0.8452,4.3081,,,,,5.8013,0.8059,5.7813,0.2489,3.2388,0.2232,3.0328,1.783,2.116,0.6136,0.2709,0.9067,9.8142,,,,,0.857,,,,,,,,,
2015/2/13,0,3.2468,0.7036,0.8917,1.9858,1.3934,2.963,3.9091,1.0881,4.2386,,,,,0.1535,0.8824,0.794,0.1721,0.1865,0.105,0,1.9492,3.1409,0,10.0193,0.0955,1.9651,,,,,-0.5858,,,,,,,,,,,4.1135,4.4864,0.8666,4.2235,1.8697,0.8003,4.4331,1.7668,8.7056,,,,,6.7526,1.1004,14.1285,2.4437,4.5606,0.9885,,4.0705,1.9184,,0.0322,2.2724,1.3286,,,,,4.2324,,,,,,,,,,3744396163,1398176895,22849115948,9151539764,4823979510,1246420472,5072855040,2691686990,1331657185,3411372190,,,,,2349000000,2228815029,1102306850,5003337600,4955288000,27019461051,3276000000,4473793381,2004750000,5849352000,9027689682,17608554311,6452331979,,,,,2715200000,,,,,,,,,,20.8439,25.4262,73.1698,63.9535,37.2006,79.8168,608.9863,61.8689,93.821,63.0476,,,,,364.8679,66.3131,128.509,42.5465,121.587,10.7768,-10.7128,30.1593,41.5659,-5.2592,31.6405,35.673,63.2324,,,,,58.5399,,,,,,,,,,2.4012,3.9492,7.2125,11.7475,4.5234,2.6822,6.973,3.0864,1.83,6.4059,,,,,6.8963,2.3469,9.2943,3.1972,6.372,1.5826,476.4831,7.0209,1.9257,3.4699,1.9596,3.202,4.2581,,,,,4.9231,,,,,,,,,,0.8799,2.3094,1.0319,0.2943,3.9953,2.3695,2.9563,15.7255,0.8543,4.4907,,,,,5.8102,0.813,5.8272,0.2493,3.2449,0.2234,3.0328,1.8177,2.1825,0.6136,0.2981,0.9075,10.007,,,,,0.852,,,,,,,,,
2015/2/16,0,2.3061,7.7293,-0.2104,4.1029,1.253,3.4009,0,1.0764,3.9721,,,,,3.2184,1.7493,0.7877,3.0069,2.5434,0.1049,0,2.781,1.1523,0,9.9825,4.5802,1.9986,,,,,-2.2392,,,,,,,,,,,3.3298,4.6376,0.3804,4.2989,1.9793,0.9209,3.398,2.0094,12.5523,,,,,6.4572,0.9986,15.6387,2.8417,4.9497,0.9919,,4.1401,2.9644,,0.0566,4.9256,1.1885,,,,,4.2512,,,,,,,,,,3744396163,1430419968,24615182989,9132281474,5021903565,1014776427,5245378560,2691686990,1345991493,3546876620,,,,,2424600000,2267803047,1110990230,5153781600,5081322000,27047813056,3276000000,4598209419,2027850000,5849352000,9928877619,18415052981,6581286508,,,,,2654400000,,,,,,,,,,20.8439,26.0125,78.8253,63.8189,38.7269,80.8169,629.6974,61.8689,94.8309,65.552,,,,,376.6108,67.4731,129.5213,43.8259,124.6794,10.7881,-10.7128,30.998,42.0449,-5.2592,34.799,37.3069,64.4962,,,,,57.229,,,,,,,,,,2.4012,4.0403,7.77,11.7228,4.709,2.7158,7.2101,3.0864,1.8497,6.6604,,,,,7.1182,2.3879,9.3675,3.2933,6.5341,1.5842,476.4831,7.2162,1.9479,3.4699,2.1552,3.3486,4.3432,,,,,4.8128,,,,,,,,,,0.8799,2.3627,1.1117,0.2937,4.1592,2.3992,3.0568,15.7255,0.8635,4.6691,,,,,5.9972,0.8273,5.8731,0.2568,3.3274,0.2237,3.0328,1.8683,2.2076,0.6136,0.3278,0.9491,10.207,,,,,0.8329,,,,,,,,,
2015/2/17,0,0.0683,10.0122,-0.0422,-0.0668,-0.2395,0.759,-1.1374,0.3195,-2.5892,,,,,-1.1136,1.2894,4.2119,2.5021,-2.4803,5.5556,0,5.0169,-0.1627,0,10.0318,1.5511,5.3884,,,,,0.1206,,,,,,,,,,,2.3738,5.9621,0.6529,3.4937,1.8993,0.7711,2.0561,1.8679,8.6732,,,,,4.204,2.1134,8.9098,2.4309,4.5151,2.2045,,5.0352,1.4081,,0.1184,4.7459,3.1623,,,,,2.3802,,,,,,,,,,3744396163,1431397031,27079694621,9128429816,5018548920,1012345825,5285191680,2661072878,1350291785,3455041864,,,,,2397600000,2297044061,1157784000,5282733600,4955288000,28550469337,3276000000,4828897490,2024550000,5849352000,10924927444,18700687927,6935911463,,,,,2657600000,,,,,,,,,,20.8439,26.0303,86.7174,63.792,38.7011,80.6234,634.4769,61.1652,95.1339,63.8547,,,,,372.4169,68.3431,134.9766,44.9224,121.587,11.3874,-10.7128,32.5532,41.9765,-5.2592,38.29,37.8856,67.9715,,,,,57.298,,,,,,,,,,2.4012,4.0431,8.5479,11.7178,4.7059,2.7093,7.2648,3.0513,1.8556,6.4879,,,,,7.039,2.4187,9.762,3.3757,6.372,1.6723,476.4831,7.5782,1.9448,3.4699,2.3714,3.4006,4.5772,,,,,4.8186,,,,,,,,,,0.8799,2.3643,1.223,0.2935,4.1564,2.3934,3.08,15.5466,0.8663,4.5482,,,,,5.9304,0.8379,6.1205,0.2632,3.2449,0.2361,3.0328,1.962,2.204,0.6136,0.3607,0.9638,10.757,,,,,0.8339,,,,,,,,,
2015/2/25,0,-0.6143,-3.0582,0.211,0.2674,-0.5602,4.457,-2.3009,-0.3185,-3.6245,,,,,-0.3754,-1.768,-2.2917,-0.7323,3.9702,-0.3972,0,0.4294,0.4075,0,9.9855,2.1563,0.4648,,,,,-2.7092,,,,,,,,,,,1.7442,6.9398,0.3045,2.8796,2.4001,1.2873,2.0039,2.3593,5.8636,,,,,3.5413,0.9014,15.5575,1.709,8.5842,1.5353,,4.3008,1.3967,,7.2312,4.7952,1.7309,,,,,2.8866,,,,,,,,,,3744396163,1422603466,26251538891,9147688106,5031967500,1009311427,5520752640,2599844652,1345991493,3329812652,,,,,2388600000,2256431542,1131251450,5244048000,5152024000,28437061316,3276000000,4849633497,2032800000,5849352000,12015839157,19103937263,6968150096,,,,,2585600000,,,,,,,,,,20.8439,25.8704,84.0654,63.9266,38.8045,80.1717,662.7556,59.7579,94.8309,61.5403,,,,,371.0189,67.1347,131.8834,44.5934,126.4142,11.3422,-10.7128,32.6929,42.1475,-5.2592,42.1135,38.7025,68.2874,,,,,55.7457,,,,,,,,,,2.4012,4.0182,8.2865,11.7426,4.7185,2.6941,7.5886,2.9811,1.8497,6.2528,,,,,7.0125,2.376,9.5383,3.351,6.625,1.6656,476.4831,7.6107,1.9527,3.4699,2.6082,3.4739,4.5985,,,,,4.6881,,,,,,,,,,0.8799,2.3498,1.1856,0.2941,4.1675,2.38,3.2173,15.1889,0.8635,4.3834,,,,,5.9082,0.8231,5.9803,0.2613,3.3737,0.2352,3.0328,1.9704,2.213,0.6136,0.3968,0.9846,10.807,,,,,0.8114,,,,,,,,,
2015/2/26,0,0.7555,-1.3683,2.9474,-0.6667,0.6036,-1.3221,7.2464,0.639,0.2314,,,,,4.6722,0.216,-1.2793,5.5738,2.506,1.6949,0,-2.6724,2.9221,0,-6.1842,2.9024,-0.6609,,,,,2.104,,,,,,,,,,,1.5846,6.0191,0.578,2.6876,2.3348,1.3906,4.2905,1.5517,4.894,,,,,4.462,0.7411,16.3256,8.0746,6.8589,2.1382,,6.9117,2.8089,,14.2584,6.0852,1.3308,,,,,2.0046,,,,,,,,,,3744396163,1433351157,25892338815,9417304177,5059511050,1015403850,5447761920,2788239192,1354592078,3337519065,,,,,2500200000,2261305044,1116779150,5536339200,5281132000,28919045406,3276000000,4720033457,2092200000,5849352000,11272754367,19658405099,6922094907,,,,,2640000000,,,,,,,,,,20.8439,26.0658,82.9151,65.8107,38.5459,80.6556,653.9932,64.0882,95.4369,61.6827,,,,,388.3536,67.2797,130.1962,47.079,129.5821,11.5344,-10.7128,31.8193,43.3791,-5.2592,39.5091,39.8258,67.8361,,,,,56.9186,,,,,,,,,,2.4012,4.0486,8.1731,12.0887,4.687,2.7104,7.4883,3.1971,1.8615,6.2672,,,,,7.3402,2.3811,9.4163,3.5378,6.791,1.6938,476.4831,7.4073,2.0097,3.4699,2.4469,3.5747,4.5681,,,,,4.7867,,,,,,,,,,0.8799,2.3675,1.1694,0.3028,4.1397,2.3944,3.1748,16.2895,0.8691,4.3935,,,,,6.1842,0.8249,5.9038,0.2759,3.4582,0.2391,3.0328,1.9178,2.2777,0.6136,0.3722,1.0132,10.7356,,,,,0.8284,,,,,,,,,
2015/2/27,0,1.636,10.0193,-2.2086,0.8054,0.12,0.4872,-1.0135,0.5291,1.116,,,,,10.0072,2.2989,-0.7775,-0.6988,-0.4075,-0.1961,0,3.0203,-0.0789,0,10.0281,1.0256,-0.0665,,,,,-0.6061,,,,,,,,,,,2.164,6.3435,0.3962,2.8887,2.6652,0.8502,3.6161,2.5817,4.0798,,,,,9.5577,1.1842,8.5133,3.9153,4.516,1.2957,,5.3667,2.2811,,9.7089,4.3204,1.337,,,,,2.7896,,,,,,,,,,3744396163,1456800665,28486561586,9209314637,5100258790,1016622335,5474304000,2759980011,1361759232,3374766728,,,,,2750400000,2313289068,1108095770,5497653600,5259614000,28862341395,3276000000,4862593501,2090550000,5849352000,12403191866,19860029766,6917489388,,,,,2624000000,,,,,,,,,,20.8439,26.4923,91.2226,64.3573,38.8563,80.7524,657.1795,63.4386,95.9418,62.3711,,,,,427.217,68.8264,129.1838,46.75,129.0542,11.5118,-10.7128,32.7803,43.3449,-5.2592,43.4711,40.2343,67.791,,,,,56.5736,,,,,,,,,,2.4012,4.1148,8.992,11.8217,4.7248,2.7136,7.5248,3.1647,1.8714,6.3372,,,,,8.0747,2.4358,9.3431,3.513,6.7634,1.6905,476.4831,7.6311,2.0082,3.4699,2.6922,3.6114,4.5651,,,,,4.7577,,,,,,,,,,0.8799,2.4063,1.2866,0.2961,4.1731,2.3972,3.1902,16.1244,0.8737,4.4425,,,,,6.8031,0.8439,5.8578,0.2739,3.4441,0.2387,3.0328,1.9757,2.2759,0.6136,0.4096,1.0236,10.7284,,,,,0.8234,,,,,,,,,
2015/3/2,0,0.2012,7.1804,-0.5437,4.3276,2.1574,-0.9091,2.3891,2,2.6832,,,,,10.0131,1.7556,7.4445,1.0164,-0.2338,0.1965,0,2.1855,-0.4736,0,4.334,-0.2538,-0.3995,,,,,3.1707,,,,,,,,,,,2.1159,7.466,0.6425,4.8591,5.3115,0.9679,4.2815,3.6733,7.0134,,,,,9.1005,2.039,12.9803,2.8592,4.9072,1.3687,,6.6855,2.9825,,16.3635,5.1293,1.9388,,,,,4.705,,,,,,,,,,3744396163,1459731853,30532006463,9159243081,5320975715,1038555058,5424537600,2825918100,1388994416,3465317082,,,,,3025800000,2353901587,1190587880,5553532800,5247318000,28919045406,3276000000,4968865534,2080650000,5849352000,12940742566,19809623600,6889856274,,,,,2707200000,,,,,,,,,,20.8439,26.5456,97.7727,64.0073,40.5378,82.4946,651.2051,64.9542,97.8607,64.0446,,,,,469.9946,70.0347,138.8009,47.2252,128.7524,11.5344,-10.7128,33.4967,43.1396,-5.2592,45.3551,40.1321,67.5202,,,,,58.3674,,,,,,,,,,2.4012,4.1231,9.6377,11.7574,4.9292,2.7722,7.4564,3.2403,1.9088,6.5072,,,,,8.8833,2.4786,10.0386,3.5487,6.7475,1.6938,476.4831,7.7979,1.9986,3.4699,2.8089,3.6022,4.5468,,,,,4.9086,,,,,,,,,,0.8799,2.4111,1.3789,0.2945,4.3537,2.449,3.1612,16.5097,0.8911,4.5617,,,,,7.4843,0.8587,6.2939,0.2767,3.4361,0.2391,3.0328,2.0189,2.2651,0.6136,0.4273,1.021,10.6856,,,,,0.8495,,,,,,,,,
2015/3/3,0,-0.0669,-4.0196,2.5652,-0.3829,2.1118,4.0367,-1.9167,-1.3416,0.0741,,,,,9.9941,-1.3803,1.2966,-3.0186,0.0586,-3.1373,0,2.8691,0.3965,0,5.5589,-2.2901,1.4706,,,,,-1.4775,,,,,,,,,,,3.0153,5.2233,0.5587,5.1142,7.0211,1.7652,3.3701,3.6541,9.4781,,,,,3.523,2.2577,18.9614,2.905,7.6819,1.969,,7.6323,3.141,,11.6029,3.8329,3.6881,,,,,4.0667,,,,,,,,,,3744396163,1458754790,29304739537,9394194228,5300601845,1060487781,5643509760,2771754670,1370359816,3467885886,,,,,3328200000,2321411572,1206025000,5385895200,5250392000,28011781236,3276000000,5111425578,2088900000,5849352000,13660111884,19355968097,6991177690,,,,,2667200000,,,,,,,,,,20.8439,26.5278,93.8427,65.6492,40.3826,84.2367,677.4923,63.7093,96.5478,64.0921,,,,,516.9661,69.0681,140.6006,45.7997,128.8279,11.1726,-10.7128,34.4578,43.3107,-5.2592,47.8764,39.2131,68.5131,,,,,57.505,,,,,,,,,,2.4012,4.1203,9.2503,12.059,4.9104,2.8307,7.7574,3.1782,1.8832,6.512,,,,,9.7711,2.4444,10.1688,3.4416,6.7515,1.6407,476.4831,8.0216,2.0066,3.4699,2.9651,3.5197,4.6137,,,,,4.836,,,,,,,,,,0.8799,2.4095,1.3235,0.3021,4.337,2.5007,3.2888,16.1932,0.8792,4.5651,,,,,8.2322,0.8468,6.3755,0.2684,3.4381,0.2316,3.0328,2.0768,2.2741,0.6136,0.4511,0.9976,10.8427,,,,,0.837,,,,,,,,,
2015/3/4,0,1.8754,1.8386,0.82,2.4984,-0.0383,-0.4703,0.5947,2.1967,6.8148,,,,,5.4624,5.1085,10,-0.6385,1.3466,0.2024,0,0.7606,3.3175,0,0.2894,2.6042,0.3294,,,,,2.8794,,,,,,,,,,,2.4857,5.8137,0.5633,3.5713,3.2379,1.3078,2.2672,3.9217,12.7921,,,,,24.4282,6.0883,10.1916,2.2105,5.1588,0.9972,,4.657,3.0725,,7.5944,3.3127,2.2914,,,,,6.5033,,,,,,,,,,3744396163,1486112549,29843539651,9471227391,5433032000,1060081619,5616967680,2788239192,1400461862,3704215887,,,,,3510000000,2440000127,1326627500,5351508000,5321094000,28068485247,3276000000,5150305590,2158200000,5849352000,13699637670,19860029766,7014205285,,,,,2744000000,,,,,,,,,,20.8439,27.0253,95.5681,66.1876,41.3915,84.2045,674.306,64.0882,98.6686,68.4598,,,,,545.2049,72.5964,154.6607,45.5072,130.5627,11.1952,-10.7128,34.7199,44.7475,-5.2592,48.0149,40.2343,68.7388,,,,,59.1608,,,,,,,,,,2.4012,4.1976,9.4204,12.1579,5.033,2.8296,7.7209,3.1971,1.9246,6.9558,,,,,10.3048,2.5693,11.1857,3.4197,6.8424,1.644,476.4831,8.0826,2.0731,3.4699,2.9737,3.6114,4.6289,,,,,4.9753,,,,,,,,,,0.8799,2.4547,1.3478,0.3046,4.4454,2.4997,3.2734,16.2895,0.8985,4.8762,,,,,8.6819,0.8901,7.0131,0.2666,3.4844,0.2321,3.0328,2.0926,2.3495,0.6136,0.4524,1.0236,10.8784,,,,,0.8611,,,,,,,,,
2015/3/5,0,-0.1315,-0.8693,-0.732,0.75,1.0728,2.5399,-0.7601,0.3071,1.7684,,,,,10,2.7963,1.8182,-1.9277,-0.6932,-0.101,0,-0.3523,1.6055,0,-1.8465,-1.8613,-0.7879,,,,,-2.6822,,,,,,,,,,,2.4675,4.9961,0.3629,3.9041,3.3239,1.5555,2.3257,3.3685,11.2037,,,,,11.2867,4.3065,17.2904,2.8364,4.4584,1.1303,,6.3635,3.2667,,7.5482,2.3265,2.706,,,,,4.574,,,,,,,,,,3744396163,1484158424,29584117374,9401897544,5473779740,1071454143,5759631360,2767044806,1404762155,3769720398,,,,,3861000000,2508229158,1350748000,5248346400,5284206000,28040133242,3276000000,5132161584,2192850000,5849352000,13446672635,19490384542,6958939058,,,,,2670400000,,,,,,,,,,20.8439,26.9898,94.7373,65.7031,41.702,85.1078,691.4325,63.601,98.9716,69.6705,,,,,599.7254,74.6264,157.4727,44.63,129.6576,11.1839,-10.7128,34.5976,45.466,-5.2592,47.1283,39.4854,68.1972,,,,,57.574,,,,,,,,,,2.4012,4.1921,9.3385,12.0689,5.0708,2.86,7.917,3.1728,1.9305,7.0788,,,,,11.3353,2.6411,11.389,3.3537,6.795,1.6424,476.4831,8.0541,2.1064,3.4699,2.9187,3.5442,4.5924,,,,,4.8418,,,,,,,,,,0.8799,2.4515,1.3361,0.3023,4.4787,2.5265,3.3565,16.1657,0.9013,4.9625,,,,,9.5501,0.915,7.1406,0.2615,3.4602,0.2319,3.0328,2.0852,2.3873,0.6136,0.444,1.0045,10.7927,,,,,0.838,,,,,,,,,
2015/3/6,0,-3.2916,-9.9831,-0.041,3.4119,-0.7202,-3.341,0.9362,-1.6327,0.8859,,,,,-6.2005,9.9741,-3.2143,2.0475,-4.0721,0.2022,0,-5,-1.9564,0,9.9941,-3.7931,5.4931,,,,,-2.3367,,,,,,,,,,,3.0776,7.1592,0.5126,6.2461,4.0747,1.0742,2.6855,3.3068,10.9721,,,,,13.1321,4.9179,9.8606,2.5403,4.2965,0.9457,,4.6049,3.2512,,7.678,2.6601,6.5811,,,,,3.9411,,,,,,,,,,3744396163,1435305283,26630694526,9398045886,5660540215,1063737073,5567201280,2792949056,1381827262,3803114855,,,,,3621600000,2758402274,1307331100,5355806400,5069026000,28096837252,3276000000,4875553505,2149950000,5849352000,14790549383,18751094094,7341197127,,,,,2608000000,,,,,,,,,,20.8439,26.1014,85.2796,65.6762,43.1248,84.4948,668.3316,64.1964,97.3557,70.2876,,,,,562.5396,82.0697,152.4111,45.5438,124.3777,11.2065,-10.7128,32.8677,44.5765,-5.2592,51.8384,37.9877,71.9433,,,,,56.2287,,,,,,,,,,2.4012,4.0541,8.4062,12.0639,5.2438,2.8394,7.6525,3.2025,1.899,7.1415,,,,,10.6324,2.9045,11.023,3.4224,6.5183,1.6457,476.4831,7.6514,2.0652,3.4699,3.2104,3.4098,4.8447,,,,,4.7287,,,,,,,,,,0.8799,2.3708,1.2027,0.3022,4.6315,2.5083,3.2444,16.3171,0.8865,5.0064,,,,,8.958,1.0062,6.9111,0.2669,3.3193,0.2323,3.0328,1.981,2.3406,0.6136,0.4884,0.9664,11.3856,,,,,0.8184,,,,,,,,,
2015/3/9,0,1.4976,2.248,-0.082,4.2591,-0.0382,6.317,3.3727,1.1411,9.9966,,,,,-0.5964,10.0118,10,-1.8459,0.9703,3.8345,0,3.3493,5.7559,0,-0.1603,1.2545,1.5684,,,,,0.6748,,,,,,,,,,,2.0683,4.3628,0.2875,4.783,2.1509,1.1559,4.2935,2.4558,10.8552,,,,,7.2256,9.4287,10.5232,2.9304,3.1573,2.475,,4.4069,4.5803,,10.7218,1.5598,4.4749,,,,,1.9046,,,,,,,,,,3744396163,1456800665,27229361320,9390342570,5913316244,1063330912,5918883840,2887146326,1397595001,4183297900,,,,,3600000000,3034567401,1438064210,5256943200,5118210000,29174213454,3276000000,5038849555,2273700000,5849352000,14766833911,18986322873,7456335099,,,,,2625600000,,,,,,,,,,20.8439,26.4923,87.1967,65.6223,45.0531,84.4626,710.5504,66.3616,98.4666,77.314,,,,,559.1845,90.2863,167.6522,44.7031,125.5846,11.6362,-10.7128,33.9685,47.1423,-5.2592,51.7552,38.4642,73.0716,,,,,56.6081,,,,,,,,,,2.4012,4.1148,8.5952,12.054,5.4783,2.8383,8.1359,3.3105,1.9206,7.8554,,,,,10.569,3.1953,12.1253,3.3592,6.5815,1.7088,476.4831,7.9077,2.1841,3.4699,3.2053,3.4525,4.9207,,,,,4.7606,,,,,,,,,,0.8799,2.4063,1.2298,0.302,4.8386,2.5074,3.4493,16.8674,0.8967,5.5069,,,,,8.9045,1.107,7.6022,0.2619,3.3515,0.2413,3.0328,2.0473,2.4753,0.6136,0.4876,0.9785,11.5641,,,,,0.8239,,,,,,,,,
2015/3/10,0,2.2133,8.2814,4.676,-0.2301,0.8785,1.9058,0.2447,2.359,-0.3684,,,,,5.85,4.3897,6.3234,3.0253,5.045,3.4985,0,3.1379,0.1451,0,1.1242,0.6195,5.7443,,,,,-0.4875,,,,,,,,,,,2.6105,5.5559,0.7621,4.4234,4.1442,1.2302,2.4131,4.9979,13.1244,,,,,9.1051,7.648,10.135,2.8761,8.426,3.4486,,5.7242,1.9955,,7.1293,2.299,5.8111,,,,,2.81,,,,,,,,,,3744396163,1489043738,29484339575,9829431599,5899706771,1072672627,6031687680,2894211121,1430563908,4167885074,,,,,3810600000,3167776463,1528998495,5415984000,5376426000,30194885645,3276000000,5196961604,2277000000,5849352000,14932842215,19103937263,7884648357,,,,,2612800000,,,,,,,,,,20.8439,27.0786,94.4178,68.6908,44.9495,85.2046,724.0923,66.5239,100.7894,77.0292,,,,,591.8968,94.2496,178.2535,46.0555,131.9203,12.0433,-10.7128,35.0344,47.2107,-5.2592,52.3371,38.7025,77.2691,,,,,56.3321,,,,,,,,,,2.4012,4.2059,9.307,12.6177,5.4657,2.8632,8.2909,3.3186,1.9659,7.8265,,,,,11.1873,3.3356,12.892,3.4609,6.9136,1.7686,476.4831,8.1558,2.1873,3.4699,3.2413,3.4739,5.2033,,,,,4.7374,,,,,,,,,,0.8799,2.4595,1.3316,0.3161,4.8275,2.5294,3.515,16.9087,0.9178,5.4866,,,,,9.4255,1.1556,8.0829,0.2699,3.5206,0.2497,3.0328,2.1115,2.4789,0.6136,0.4931,0.9846,12.2284,,,,,0.8199,,,,,,,,,
2015/3/11,0,3.937,-4.9069,0.5094,-3.3449,-0.0379,1.1551,-2.1155,2.004,-0.6471,,,,,-1.0392,-5.0769,1.8773,-1.5079,10.0057,-1.6901,0,-1.0474,-1.7391,0,-4.3409,-0.7916,0.4673,,,,,-2.0821,,,,,,,,,,,6.2514,5.5297,0.4997,3.7485,4.7585,1.1681,2.5495,5.2483,7.6604,,,,,7.8429,6.6529,5.9568,2.3655,12.2955,1.8114,,2.926,1.4436,,5.5044,1.8494,5.0065,,,,,3.1963,,,,,,,,,,3744396163,1547667507,28037561491,9879503155,5702369405,1072266466,6101360640,2832982895,1459232524,4140912628,,,,,3771000000,3006950888,1557701890,5334314400,5914376000,29684549549,3276000000,5142529587,2237400000,5849352000,14284619313,18952718762,7921492508,,,,,2558400000,,,,,,,,,,20.8439,28.1447,89.7848,69.0407,43.446,85.1723,732.4564,65.1166,102.8092,76.5307,,,,,585.7458,89.4647,181.5998,45.361,145.1199,11.8398,-10.7128,34.6675,46.3897,-5.2592,50.0652,38.3961,77.6301,,,,,55.1593,,,,,,,,,,2.4012,4.3715,8.8503,12.682,5.2828,2.8622,8.3867,3.2484,2.0053,7.7759,,,,,11.071,3.1663,13.134,3.4087,7.6053,1.7387,476.4831,8.0704,2.1492,3.4699,3.1006,3.4464,5.2277,,,,,4.6388,,,,,,,,,,0.8799,2.5564,1.2663,0.3177,4.666,2.5284,3.5556,16.5509,0.9362,5.4511,,,,,9.3275,1.0969,8.2346,0.2658,3.8729,0.2455,3.0328,2.0894,2.4358,0.6136,0.4717,0.9768,12.2856,,,,,0.8028,,,,,,,,,
