ÈÕÆÚ,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH,000552.SZ,000571.SZ,000723.SZ,000780.SZ,000937.SZ,000968.SZ,000983.SZ,002128.SZ,600121.SH,600123.SH,600157.SH,600188.SH,600348.SH,600395.SH,600397.SH,600403.SH,600408.SH,600508.SH,600546.SH,600725.SH,600740.SH,600758.SH,600792.SH,600971.SH,600985.SH,600989.SH,600997.SH,601001.SH,601011.SH,601015.SH,601088.SH,601101.SH,601225.SH,601666.SH,601699.SH,601898.SH,601918.SH,603113.SH,900948.SH
2014/9/23,-0.3243,1.1834,0.1376,0.8333,0.4505,0.2436,0.491,0.5195,0.1976,0.9524,0,0.3567,1.1799,0.6402,0.8065,-1.8207,0.59,3.4632,0.6682,0.3839,0,1.1403,1.5031,0.1479,1.362,,0.7605,0.7452,0.0869,,0.5323,1.7964,0.8639,0.4415,0.9153,0.2217,1.1287,,-0.6875,2.8547,1.409,4.9177,0.7972,0.7704,1.2236,0.4597,0.4099,0.9983,1.1138,3.6664,0.2223,0.6149,0.4752,1.9961,2.2219,2.221,1.799,1.3026,4.1436,,1.7895,0.4362,2.0622,1.0427,,0.6711,1.1825,1.2006,,0.052,1.7825,4.9439,0.7433,0.5794,0.2037,3.0603,,0.1464,3265026101,3772739648,1418610663,4909242608,14676372746,4228137810,19348184285,10268516095,3189739800,9687552000,13920073546,24982231200,16498300000,13008707627,3226665040,6858909797,3433188000,6909184080,8960701753,3222909050,3816198324,1020495806,4594583000,6770027554,1832544000,,6543592000,11314212000,4458240000,,2.4918E+11,8159988250,2335000000,10743300668,20295560880,41367041808,11605627264,,,15.4704,39.9199,55.1314,132.5251,15.3582,92.9626,18.3195,11.2398,118.9487,9.6749,34.2765,32.6549,17.6424,27.1134,19.9366,14.0409,-14.1289,45.263,36.723,83.5697,256.4264,104.9176,105.4667,21.8877,30.0168,,25.9902,-8.0781,382.2631,,6.5794,15.5035,13.3956,16.1126,13.275,16.7606,778.1515,,9.2271,2.6277,2.2669,4.4847,1.0565,1.1766,1.5305,1.2077,1.6345,1.3493,0.9981,1.6612,1.0649,1.2842,1.8025,1.2721,1.6144,1.5757,0.8684,1.1236,2.3286,1.5855,5.5171,1.7896,0.9717,2.544,,0.9373,1.5451,1.5823,,1.1034,1.2045,1.5106,0.9382,1.1895,0.6855,1.337,,1.5028,1.7797,4.0541,1.6088,1.6376,0.7039,2.0273,0.6559,1.6506,0.2505,1.4728,1.6592,0.7069,0.6304,2.2492,0.2839,1.501,0.7657,0.8166,0.1102,0.3803,0.7573,6.9461,0.8778,0.8317,2.6362,,0.381,1.0434,2.3564,,1.059,1.1218,1.0806,0.561,1.0571,0.728,1.4856,,1.2681
2014/9/24,2.1692,7.0175,2.6099,2.2727,2.0927,1.4581,2.7687,2.3256,2.5641,2.0047,8.0087,2.7251,3.0612,3.0534,4,-1.4265,2.9326,-0.4184,3.0973,0,0,1.5784,1.5679,3.3973,2.4752,,2.6415,3.4024,1.3889,,2.184,3.9706,10.0642,2.8571,2.381,2.4336,-1.1161,,2.6432,4.5639,5.8477,5.9999,1.478,1.5016,1.7793,1.5423,1.1078,2.8667,2.4501,10.7672,0.5232,1.5031,1.182,7.1479,2.2549,3.2483,1.2968,3.0543,4.5199,,2.8316,0.9677,3.3363,1.5082,,1.3564,2.459,1.4845,,0.1337,2.635,19.8442,2.1555,1.4348,0.3171,3.0664,,0.2521,3335850963,4037493308,1455634842,5020816304,14983501623,4289787450,19883883198,10507318795,3271528000,9881760000,15034884631,25663026600,17003350000,13405920074,3355731642,6761065149,3533868000,6880275360,9238245612,3222909050,3816198324,1036602843,4666623500,7000028490,1877904000,,6716441600,11699163000,4520160000,,2.54622E+11,8483987783,2570000000,11050252116,20778788520,42373761852,11476100174,,,15.806,42.7213,56.5703,135.5371,15.6796,94.318,18.8267,11.5012,121.9987,9.8688,37.0216,33.5448,18.1825,27.9413,20.734,13.8406,-14.5432,45.0736,37.8604,83.5697,256.4264,106.5736,107.1204,22.6313,30.7598,,26.6767,-8.3529,387.5723,,6.7231,16.119,14.7437,16.573,13.591,17.1685,769.4668,,9.4697,2.6847,2.426,4.6018,1.0805,1.2012,1.5528,1.2411,1.6725,1.3839,1.0181,1.7943,1.0939,1.3235,1.8575,1.323,1.5914,1.6219,0.8648,1.1584,2.3286,1.5855,5.6042,1.8176,1.0047,2.6069,,0.9621,1.5977,1.6043,,1.1275,1.2523,1.6627,0.965,1.2179,0.7022,1.3221,,1.5423,1.8183,4.3386,1.6508,1.6748,0.7186,2.0568,0.674,1.689,0.2569,1.5024,1.7921,0.7261,0.6497,2.3179,0.2952,1.4796,0.7881,0.8132,0.1136,0.3803,0.7573,7.0558,0.8916,0.8599,2.7015,,0.391,1.0789,2.3891,,1.0821,1.1663,1.1893,0.577,1.0822,0.7458,1.469,,1.3015
2014/9/25,-1.5924,0.3643,-3.079,-1.8182,0.2928,-0.7186,-0.4754,-1.1364,-0.7692,-0.9249,-2.8056,-1.1534,-1.5559,-1.2346,1.1538,-0.1447,-1.4245,-0.7353,-0.8584,3.0593,0,-0.9989,-1.458,-2,-0.207,,-1.1029,-1.2876,-0.6849,,-0.1295,-2.4045,-1.9455,0.8547,0.1107,-0.216,-1.8059,,0.4905,3.4622,4.4484,6.1166,1.5746,1.9306,2.0394,1.3182,0.8773,3.1231,1.9415,6.2585,0.4012,1.2458,1.0673,6.6009,1.5664,2.7884,1.1783,2.755,7.4658,,3.0236,0.7453,2.4818,1.9016,,1.0997,2.0375,1.3297,,0.11,2.0729,25.8298,2.5012,1.3149,0.2744,2.9043,,0.1872,3282732317,4052201844,1410816098,4929528735,15027377177,4258962630,19789348096,10387917445,3246362400,9790368000,14613064220,25367028600,16738800000,13240414888,3394451622,6751280684,3483528000,6829685100,9158947367,3321506650,3816198324,1026248319,4598585250,6860027920,1874016000,,6642363200,11548530000,4489200000,,2.54292E+11,8279988077,2520000000,11144698715,20801799360,42282241848,11268856830,,,15.5543,42.877,54.8285,133.0728,15.7255,93.6403,18.7372,11.3705,121.0602,9.7775,35.9829,33.1579,17.8996,27.5963,20.9733,13.8206,-14.3361,44.7422,37.5354,86.1263,256.4264,105.509,105.5586,22.1787,30.6961,,26.3825,-8.2454,384.9177,,6.7143,15.7315,14.4569,16.7146,13.6061,17.1314,755.5712,,9.5216,2.642,2.4348,4.4601,1.0608,1.2047,1.5417,1.2352,1.6535,1.3732,1.0087,1.7439,1.0813,1.3029,1.8346,1.3382,1.589,1.5988,0.8584,1.1484,2.3999,1.5855,5.5482,1.7911,0.9846,2.6015,,0.9515,1.5771,1.5933,,1.1261,1.2222,1.6303,0.9733,1.2192,0.7006,1.2982,,1.5508,1.7894,4.3544,1.6,1.6444,0.7207,2.042,0.6708,1.6698,0.2549,1.4885,1.7418,0.7177,0.6396,2.2893,0.2987,1.4774,0.7769,0.8072,0.1126,0.392,0.7573,6.9853,0.8786,0.8427,2.6959,,0.3867,1.065,2.3727,,1.0807,1.1383,1.1662,0.5819,1.0834,0.7441,1.4425,,1.3086
2014/9/26,0,0.7299,1.6575,0.4115,0.8759,0.2413,-0.4777,0.2554,0.1938,0.7001,-1.2371,0.5834,0.7184,0,0.5703,-0.8696,-0.578,-0.3175,0,-3.525,0,4.8206,2.785,-0.8746,1.5906,,0.1859,0.2899,1.2069,,0.0649,-1.7391,-0.5952,-0.4237,0.6637,-0.4329,1.1494,,0.061,2.0482,3.4933,3.6829,1.0396,1.3699,1.2668,0.7821,0.7536,1.2026,1.2709,2.7858,0.2486,0.8642,0.5833,2.54,1.1832,1.8525,0.577,1.5165,4.1338,,6.1836,0.8365,1.2286,1.1241,,0.8035,1.4318,0.9572,,0.0739,1.4778,11.9771,0.876,1.4787,0.1727,2.315,,0.0828,3282732317,4059556113,1434199791,4949814861,15159003838,4269237570,19694812994,10414451078,3252653800,9858912000,14432284044,25515027600,16859050000,13240414888,3413811612,6692573896,3463392000,6808003560,9158947367,3204422000,3816198324,1075719931,4726657250,6800027676,1903824000,,6654709600,11582004000,4543380000,,2.54457E+11,8135988284,2505000000,11097475415,20939864400,42099201840,11398383920,,,15.5543,42.9548,55.7373,133.6204,15.8633,93.8662,18.6477,11.3995,121.2948,9.846,35.5377,33.3514,18.0282,27.5963,21.0929,13.7004,-14.2532,44.6002,37.5354,83.0903,256.4264,110.5952,108.4984,21.9847,31.1843,,26.4315,-8.2693,389.5633,,6.7187,15.4579,14.3709,16.6438,13.6964,17.0572,764.256,,9.5291,2.642,2.4392,4.534,1.0652,1.2152,1.5454,1.2293,1.6577,1.3759,1.0157,1.7223,1.0876,1.3122,1.8346,1.3459,1.5752,1.5896,0.8557,1.1484,2.3153,1.5855,5.8157,1.841,0.976,2.6429,,0.9532,1.5817,1.6125,,1.1268,1.201,1.6206,0.9692,1.2273,0.6976,1.3131,,1.552,1.7894,4.3623,1.6265,1.6511,0.727,2.047,0.6676,1.6741,0.2554,1.4989,1.7203,0.7219,0.6442,2.2893,0.3004,1.4646,0.7724,0.8046,0.1126,0.3781,0.7573,7.322,0.903,0.8354,2.7388,,0.3874,1.0681,2.4014,,1.0814,1.1185,1.1592,0.5794,1.0906,0.7409,1.4591,,1.3096
2014/9/29,1.6181,4.8913,1.2228,2.2541,2.4602,2.2864,1.76,1.5287,2.9014,1.9699,2.0877,2.3202,1.9971,2.25,4.3478,1.9006,1.4535,1.0616,2.5974,0,0,-0.3209,0.9314,0.8824,1.4976,,1.4842,2.7457,5.1959,,0.2592,1.9174,9.98,2.766,1.7582,1.3043,0.9091,,1.2805,3.6777,3.6707,4.7019,1.5517,2.8819,2.1016,1.2127,1.055,2.534,2.9367,3.7612,0.5267,1.7932,1.2598,4.6361,0.5672,2.2871,0.7559,2.7925,3.089,,3.2737,0.7895,1.8248,1.2962,,1.2076,1.932,3.9664,,0.1141,1.3321,24.4839,1.5178,1.9295,0.27,1.8463,,0.1055,3335850963,4258121357,1451737560,5061388557,15531946045,4366849500,20041441702,10573652878,3347024800,10053120000,14733584337,26107023600,17195750000,13538324223,3562238204,16663962442,3513732000,6880275360,9396842104,3204422000,3816198324,1072268423,4770682000,6860027920,1932336000,,6753480800,11900007000,4779450000,,2.55116E+11,8291988060,2755000000,11404426863,21308037840,42648321864,11502005592,,,15.806,45.0558,56.4189,136.6323,16.2535,96.0124,18.9759,11.5738,124.814,10.04,36.2796,34.1252,18.3882,28.2173,22.01,13.9608,-14.4604,45.0736,38.5104,83.0903,256.4264,110.2404,109.509,22.1787,31.6514,,26.8238,-8.4963,409.8046,,6.7361,15.7543,15.8051,17.1042,13.9372,17.2797,771.2037,,9.656,2.6847,2.5585,4.5895,1.0892,1.2451,1.5807,1.251,1.6831,1.4158,1.0358,1.7583,1.1129,1.3384,1.8758,1.4044,1.6052,1.6127,0.8648,1.1783,2.3153,1.5855,5.797,1.8582,0.9846,2.6825,,0.9674,1.6251,1.6963,,1.1297,1.224,1.7823,0.996,1.2489,0.7067,1.3251,,1.5726,1.8183,4.5756,1.6464,1.6883,0.7449,2.0938,0.6794,1.6997,0.2629,1.5284,1.7562,0.7387,0.6571,2.3408,0.3134,1.4924,0.7837,0.8132,0.1155,0.3781,0.7573,7.2985,0.9115,0.8427,2.7798,,0.3932,1.0974,2.5262,,1.0842,1.1399,1.2749,0.5955,1.1098,0.7506,1.4723,,1.3271
2014/9/30,0.7431,-0.3454,1.4765,5.8116,-0.4237,0.4706,3.3019,6.2735,0,0.6818,-0.2045,0.6803,0.1399,1.3447,0.5435,-1.1478,0.2865,0.9454,0,0.7692,0,0.4292,2.9362,0.2915,3.0852,,1.0969,3.5162,-0.081,,0.5818,0.7236,3.8113,1.0352,0,0.6438,1.5766,,2.4082,8.5241,3.3913,6.3316,4.9179,2.7844,3.1452,2.4991,4.1342,3.8614,4.4696,3.8876,0.7793,2.4832,2.1929,6.4113,0.8548,3.692,1.4531,4.4882,3.2164,,2.8082,1.4522,2.7012,2.0635,,2.0912,3.2137,3.1505,,0.2386,2.6083,33.8078,2.845,2.6674,0.6051,4.0705,,0.343,3360639664,4243412821,1473172611,5355537391,15466132715,4387399380,20703187419,11236993711,3347024800,10121664000,14703454308,26284622400,17219800000,13720379928,3581598194,16472697450,3523800000,6945319980,9396842104,3229071400,3816198324,1076870434,4910760750,6880028002,1991952000,,6827559200,12318432000,4775580000,,2.56601E+11,8351987973,2860000000,11522485112,21308037840,42922881876,11683343518,,,15.9234,44.9002,57.2519,144.5729,16.1847,96.4642,19.6025,12.2999,124.814,10.1084,36.2054,34.3573,18.4139,28.5967,22.1296,13.8005,-14.5018,45.4998,38.5104,83.7295,256.4264,110.7135,112.7245,22.2434,32.6279,,27.118,-8.7951,409.4728,,6.7753,15.8682,16.4074,17.2812,13.9372,17.391,783.3624,,9.8863,2.7047,2.5497,4.6572,1.1525,1.2399,1.5882,1.2923,1.7887,1.4158,1.0428,1.7547,1.1204,1.3403,1.9011,1.412,1.5867,1.6173,0.873,1.1783,2.3331,1.5855,5.8219,1.9127,0.9875,2.7653,,0.978,1.6822,1.6949,,1.1363,1.2328,1.8503,1.0063,1.2489,0.7113,1.3459,,1.6102,1.8318,4.5598,1.6707,1.7865,0.7418,2.1036,0.7018,1.8063,0.2629,1.5388,1.7526,0.7437,0.658,2.3723,0.3151,1.4753,0.7859,0.8209,0.1155,0.3811,0.7573,7.3298,0.9382,0.8452,2.8655,,0.3975,1.136,2.5241,,1.0905,1.1482,1.3235,0.6016,1.1098,0.7554,1.4955,,1.3587
2014/10/8,0.5269,0.8666,0,0.947,1.1348,-0.1171,-0.3044,-0.1181,-0.188,0.3386,-0.6148,-0.6757,0,0.1206,0.3604,-1.4514,0.5714,-0.5203,-0.211,2.2901,0,1.1752,0.978,0.436,0,,0.7233,0.4076,1.9449,,-1.0283,-0.1437,0,0.4098,0.54,0,0.4435,,-1.2346,3.5981,2.5827,4.2023,3.2367,1.8573,1.4708,1.0284,2.231,1.934,1.8501,2.9485,0.3767,1.1511,0.9784,4.0897,0.5899,2.0522,0.8648,2.1539,2.7758,,2.1875,0.8213,1.6667,1.5648,,1.2405,1.7001,1.8358,,0.1449,1.1089,17.2942,1.2821,1.5062,0.2373,1.9858,,0.1778,3378345879,4280184162,1473172611,5406252707,15641634930,4382261910,20640164017,11223726894,3340733400,10155936000,14613064220,26107023600,17219800000,13736930446,3594504855,16233616210,3543936000,6909184080,9377017542,3303019600,3816198324,1089525962,4958787750,6910028124,1991952000,,6876944800,12368643000,4868460000,,2.53962E+11,8339987990,2860000000,11569708412,21423092040,42922881876,11735154354,,,16.0073,45.2893,57.2519,145.9419,16.3683,96.3512,19.5428,12.2853,124.5794,10.1426,35.9829,34.1252,18.4139,28.6312,22.2093,13.6002,-14.5847,45.263,38.4291,85.647,256.4264,112.0146,113.8269,22.3404,32.6279,,27.3142,-8.8309,417.4366,,6.7056,15.8454,16.4074,17.3521,14.0125,17.391,786.8363,,9.7591,2.7189,2.5718,4.6572,1.1634,1.2539,1.5863,1.2884,1.7865,1.4132,1.0463,1.7439,1.1129,1.3403,1.9034,1.4171,1.5637,1.6265,0.8684,1.1758,2.3865,1.5855,5.8903,1.9314,0.9918,2.7653,,0.9851,1.6891,1.7279,,1.1246,1.2311,1.8503,1.0104,1.2556,0.7113,1.3519,,1.5894,1.8415,4.5994,1.6707,1.8034,0.7502,2.1011,0.6997,1.8042,0.2624,1.544,1.7418,0.7387,0.658,2.3751,0.3163,1.4539,0.7904,0.8166,0.1153,0.3898,0.7573,7.416,0.9474,0.8489,2.8655,,0.4004,1.1406,2.5732,,1.0793,1.1465,1.3235,0.6041,1.1158,0.7554,1.5022,,1.3413
2014/10/9,1.3627,-1.2027,-0.3968,1.8762,2.5245,1.8757,1.374,0.591,1.1299,1.1249,1.2371,0.6803,2.3743,3.253,2.8725,1.62,4.5455,3.1381,2.3256,-0.5597,0,-1.056,5.2462,2.4602,10.0195,,1.7953,1.4885,-0.2385,,0.3247,0.4317,7.3427,1.4286,1.7186,1.0661,-1.1038,,1.0714,4.5579,3.1846,5.4917,3.2894,3.0484,1.9863,1.4314,2.1313,2.6109,2.4449,3.8745,0.4877,2.0623,2.0849,4.3336,0.5574,5.6026,2.0628,3.1223,2.7039,,2.4778,1.6911,2.2445,5.158,,1.7696,2.0176,2.2242,,0.1399,1.6636,28.4422,1.743,2.0789,0.4108,2.1293,,0.1736,3424382039,4228704284,1467326688,5507683339,16036514914,4464461430,20923769325,11290060978,3378481800,10270176000,14793844396,26284622400,17628650000,14183794449,3697758136,16496605574,3705024000,7125999480,9595087718,3284532550,3816198324,1078020936,5218934000,7080028816,2191536000,,7000408800,12552750000,4856850000,,2.54787E+11,8375987939,3070000000,11734989961,21791265480,43380481896,11605627264,,,16.2255,44.7446,57.0247,148.6801,16.7815,98.1585,19.8113,12.358,125.9871,10.2567,36.428,34.3573,18.8511,29.5626,22.8473,13.8206,-15.2476,46.6834,39.3228,85.1676,256.4264,110.8318,119.7984,22.89,35.897,,27.8046,-8.9624,416.4411,,6.7274,15.9138,17.6122,17.5999,14.2533,17.5764,778.1515,,9.8586,2.756,2.5409,4.6387,1.1852,1.2856,1.6161,1.3061,1.7971,1.4291,1.0581,1.7655,1.1204,1.3721,1.9653,1.4578,1.589,1.7005,0.8957,1.2031,2.3732,1.5855,5.8281,2.0327,1.0162,3.0423,,1.0028,1.7142,1.7238,,1.1283,1.2364,1.9861,1.0248,1.2772,0.7188,1.337,,1.6056,1.8666,4.544,1.6641,1.8372,0.7691,2.1406,0.7093,1.8148,0.2653,1.5614,1.7634,0.7437,0.6736,2.4524,0.3253,1.4774,0.8263,0.8422,0.118,0.3876,0.7573,7.3377,0.9971,0.8698,3.1527,,0.4076,1.1576,2.5671,,1.0828,1.1515,1.4207,0.6127,1.135,0.7635,1.4856,,1.3549
2014/10/10,0.3102,-1.2174,-1.5936,-2.0258,-1.0944,-1.0357,-2.259,0.8226,-1.3035,-0.2225,1.4257,0.4505,-0.6821,1.4002,-1.3962,-1.3043,-2.9891,-0.1014,-0.8264,-0.9381,0,3.095,-0.8436,0.8475,-2.4246,,-0.3527,3.3333,-1.9124,,-0.5825,-1.0029,0.8143,-0.8048,-1.9007,0.8439,2.0089,,-1.2367,5.6922,2.1848,4.8342,2.8638,2.5452,2.7275,2.0757,2.693,2.593,2.7365,6.6207,0.5546,2.5195,2.8029,3.41,0.5407,4.5309,1.8249,3.1571,2.8755,,4.0559,1.1766,2.4035,4.1252,,1.5897,3.3473,1.4582,,0.23,1.4593,25.0743,1.389,2.5657,0.5022,3.0725,,0.1826,3435005768,4177224406,1443942996,5396109644,15861012699,4418224200,20451093813,11382928694,3334442000,10247328000,15004754601,26403021600,17508400000,14382400672,3646131495,16281432458,3594276000,7118772300,9515789472,3253720800,3816198324,1111385512,5174909250,7140029060,2138400000,,6975716000,12971175000,4763970000,,2.53302E+11,8291988060,3095000000,11640543361,21377070360,43746561912,11838776026,,,16.2758,44.1999,56.1159,145.6681,16.5979,97.1419,19.3638,12.4596,124.3448,10.2339,36.9474,34.5121,18.7225,29.9765,22.5283,13.6403,-14.7918,46.6361,38.9978,84.3687,256.4264,114.262,118.7879,23.084,35.0267,,27.7065,-9.2611,408.4773,,6.6882,15.7543,17.7556,17.4583,13.9824,17.7247,793.784,,9.7381,2.7645,2.5099,4.5648,1.1612,1.2715,1.5993,1.2766,1.8119,1.4105,1.0558,1.7907,1.1255,1.3628,1.9928,1.4374,1.5683,1.6496,0.8948,1.1932,2.3509,1.5855,6.0085,2.0156,1.0248,2.9686,,0.9992,1.7714,1.6908,,1.1217,1.224,2.0023,1.0166,1.2529,0.7249,1.3638,,1.586,1.8724,4.4887,1.6376,1.8,0.7607,2.1184,0.6933,1.8298,0.2619,1.5579,1.7885,0.7471,0.669,2.4867,0.3208,1.4581,0.8016,0.8414,0.117,0.384,0.7573,7.5648,0.9887,0.8771,3.0762,,0.4061,1.1962,2.518,,1.0765,1.1399,1.4323,0.6078,1.1134,0.7699,1.5154,,1.3384
2014/10/13,4.6392,0.5282,0.2699,2.6316,2.4896,2.093,4.0062,6.5268,2.4528,2.4526,-0.4016,5.157,3.2967,3.9125,1.9469,1.7621,0.2801,4.9746,4.1667,1.3258,0,0.7246,5.2591,5.8824,-0.1818,,3.3628,10.0645,1.6247,,0.3255,3.1838,0.4847,2.0284,5.5974,1.2552,2.1882,,-0.7156,6.8072,2.584,4.017,1.8677,1.9067,1.8952,2.0831,3.1834,2.6465,2.778,4.0816,0.8442,2.0577,2.4066,3.1564,0.4649,3.0498,2.1005,3.8021,2.1673,,3.7877,1.3213,4.0172,2.45,,1.9626,4.8733,1.4061,,0.1522,1.7304,16.3815,1.5419,3.3652,0.3731,2.3599,,0.1224,3594361706,4199287211,1447840278,5538112529,16255892683,4510698660,21270398033,12125870427,3416230200,10498656000,14944494543,27764612400,18085600000,14945118305,3717118126,16568329946,3604344000,7472904120,9912280700,3296857250,3816198324,1119439030,5447062250,7560030769,2134512000,,7210297600,14276661000,4841370000,,2.54127E+11,8555987679,3110000000,11876659859,22573634040,44295681936,12097830206,,,17.0309,44.4333,56.2674,149.5015,17.0111,99.1751,20.1395,13.2728,127.3948,10.4849,36.799,36.2918,19.3398,31.1494,22.9669,13.8806,-14.8333,48.956,40.6228,85.4872,256.4264,115.09,125.035,24.4418,34.963,,28.6382,-10.1932,415.1138,,6.71,16.2558,17.8417,17.8124,14.765,17.9472,811.1535,,9.6646,2.8928,2.5232,4.5771,1.1918,1.3032,1.6328,1.3277,1.9301,1.4451,1.0817,1.7835,1.1835,1.4077,2.0708,1.4654,1.596,1.6543,0.9393,1.2429,2.3821,1.5855,6.052,2.1216,1.0851,2.9632,,1.0328,1.9497,1.7183,,1.1253,1.263,2.012,1.0372,1.3231,0.734,1.3937,,1.5741,1.9592,4.5124,1.642,1.8474,0.7796,2.1627,0.721,1.9492,0.2683,1.5961,1.7813,0.7856,0.6911,2.584,0.327,1.4838,0.8039,0.8832,0.1219,0.3891,0.7573,7.6196,1.0407,0.9287,3.0706,,0.4198,1.3166,2.5589,,1.08,1.1762,1.4392,0.6201,1.1757,0.7796,1.5486,,1.3283
2014/10/14,-1.5764,-1.5762,-1.8843,3.4799,-1.8893,-2.164,-1.4815,-1.3129,-1.6575,-2.0675,6.0484,-0.8529,-1.4628,-1.7719,-2.0833,-1.5873,1.1173,3.0948,0.2,2.6168,0,-0.7194,-0.6613,-1.3228,-2.3072,,-1.1986,5.1583,-0.9592,,-1.233,-1.2623,-2.8939,-2.3857,-1.4271,-1.2397,-2.1413,,0.4204,4.2382,1.6422,3.3416,2.7516,1.4569,1.9271,1.3295,1.9201,1.9648,2.2481,12.8598,0.4642,1.2359,1.5669,2.4199,0.3658,3.9031,3.6877,3.2377,4.5461,,2.5081,0.7481,2.9647,2.3144,,1.4844,5.1831,1.3439,,0.0993,1.2094,13.9122,1.1703,2.1531,0.2655,1.7677,,0.1386,3537701817,4133098796,1420559304,5730830731,15948763806,4413086730,20955281025,11966668627,3359607600,10281600000,15848395422,27527814000,17821050000,14680310007,3639678165,16305340582,3644616000,7704173880,9932105261,3383130150,3816198324,1111385512,5411042000,7460030362,2085264000,,7123872800,15013089000,4794930000,,2.50994E+11,8447987835,3020000000,11593320062,22251482280,43746561912,11838776026,,,16.7624,43.733,55.2072,154.7039,16.6897,97.029,19.8411,13.0986,125.2832,10.2681,39.0247,35.9823,19.0569,30.5974,22.4884,13.6603,-14.999,50.4711,40.704,87.7242,256.4264,114.262,124.2082,24.1185,34.1563,,28.2949,-10.719,411.1319,,6.6273,16.0506,17.3253,17.3875,14.5543,17.7247,793.784,,9.6992,2.8472,2.4834,4.4909,1.2333,1.2786,1.5975,1.308,1.9048,1.4211,1.0593,1.8913,1.1734,1.3871,2.0341,1.4349,1.5706,1.6728,0.9683,1.2454,2.4444,1.5855,6.0085,2.1076,1.0708,2.8948,,1.0204,2.0502,1.7018,,1.1115,1.247,1.9538,1.0125,1.3042,0.7249,1.3638,,1.5797,1.9283,4.4413,1.6111,1.9116,0.7649,2.1159,0.7104,1.9236,0.2638,1.5631,1.8891,0.7789,0.681,2.5382,0.3202,1.4603,0.8128,0.9105,0.1221,0.3992,0.7573,7.5648,1.0338,0.9164,2.9998,,0.4148,1.3845,2.5343,,1.0667,1.1614,1.3975,0.6053,1.1589,0.7699,1.5154,,1.333
